scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 02:38:05 UTC,2020-06-20 18:30:00 UTC,Sion,St. Gallen,Super League 2019/2020,1,2,"0:1, 1:1",Stade de Tourbillon,Sion,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/sion-st-gallen-YDY11cS4/
2025-08-26 02:38:05 UTC,2020-07-22 18:30:00 UTC,Lugano,Zurich,Super League 2019/2020,1,0,"1:0, 0:0",Stadio di Cornaredo,Lugano,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/lugano-zurich-MkcGXL80/
2025-08-26 02:38:05 UTC,2020-02-23 15:00:00 UTC,Basel,Servette,Super League 2019/2020,2,2,"2:0, 0:2",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/basel-servette-hfDSnbDB/
2025-08-26 02:38:05 UTC,2019-11-10 15:00:00 UTC,Zurich,Sion,Super League 2019/2020,4,2,"2:2, 2:0",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/zurich-sion-zZAKVpLM/
2025-08-26 02:40:42 UTC,2020-02-09 15:00:00 UTC,St. Gallen,Servette,Super League 2019/2020,1,0,"1:0, 0:0",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/st-gallen-servette-4AhkZvqC/
2025-08-26 02:40:44 UTC,2020-07-15 18:30:00 UTC,Lugano,Thun,Super League 2019/2020,1,1,"0:0, 1:1",Stadio di Cornaredo,Lugano,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/lugano-thun-QNsxK2v1/
2025-08-26 02:40:44 UTC,2019-10-19 17:00:00 UTC,Basel,Thun,Super League 2019/2020,3,1,"0:0, 3:1",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/basel-thun-MiK5Izo6/
2025-08-26 02:40:44 UTC,2019-12-15 15:00:00 UTC,Sion,Xamax,Super League 2019/2020,1,1,"1:0, 0:1",Stade de Tourbillon,Sion,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/sion-xamax-04Wwtj0R/
2025-08-26 02:42:41 UTC,2019-07-21 14:00:00 UTC,Young Boys,Servette,Super League 2019/2020,1,1,"1:1, 0:0",Stadion Wankdorf,Bern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/young-boys-servette-GKAhRASp/
2025-08-26 02:42:42 UTC,2019-10-27 15:00:00 UTC,Zurich,Basel,Super League 2019/2020,3,2,"2:1, 1:1",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/zurich-basel-E5swJ7yH/
2025-08-26 02:42:42 UTC,2020-07-16 18:30:00 UTC,St. Gallen,Luzern,Super League 2019/2020,4,1,"3:0, 1:1",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/st-gallen-luzern-MkyoIt9D/
2025-08-26 02:42:42 UTC,2019-11-10 15:00:00 UTC,Young Boys,St. Gallen,Super League 2019/2020,4,3,"2:2, 2:1",Stadion Wankdorf,Bern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/young-boys-st-gallen-drCGWQ5G/
2025-08-26 02:45:19 UTC,2019-07-27 17:00:00 UTC,Basel,St. Gallen,Super League 2019/2020,1,2,"0:1, 1:1",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/basel-st-gallen-WShukEKi/
2025-08-26 02:45:22 UTC,2020-07-11 18:30:00 UTC,Basel,Young Boys,Super League 2019/2020,3,2,"1:0, 2:2",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/basel-young-boys-0bkjT6HE/
2025-08-26 02:45:19 UTC,2020-06-21 14:00:00 UTC,Luzern,Basel,Super League 2019/2020,2,1,"1:0, 1:1",Swissporarena,Luzern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/luzern-basel-rPuk4arn/
2025-08-26 02:45:21 UTC,2020-07-23 18:30:00 UTC,Xamax,Young Boys,Super League 2019/2020,0,1,"0:1, 0:0",Stade de la Maladière,Neuchtel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/xamax-young-boys-UF0OVawD/
2025-08-26 02:47:09 UTC,2019-08-10 17:00:00 UTC,Basel,Servette,Super League 2019/2020,3,1,"2:1, 1:0",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/basel-servette-vB7Nl5Q8/
2025-08-26 02:47:19 UTC,2019-07-21 14:00:00 UTC,Zurich,Lugano,Super League 2019/2020,0,4,"0:3, 0:1",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/zurich-lugano-IPlyjf5o/
2025-08-26 02:47:21 UTC,2020-07-28 18:30:00 UTC,Zurich,Sion,Super League 2019/2020,0,2,"0:1, 0:1",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/zurich-sion-hAqULO9l/
2025-08-26 02:47:24 UTC,2020-07-08 16:15:00 UTC,Young Boys,Thun,Super League 2019/2020,4,0,"1:0, 3:0",Stadion Wankdorf,Bern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/young-boys-thun-M7jnUn28/
2025-08-26 02:48:56 UTC,2020-08-03 18:30:00 UTC,Xamax,Lugano,Super League 2019/2020,0,1,"0:0, 0:1",Stade de la Maladière,Neuchtel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/xamax-lugano-0APG0Kxm/
2025-08-26 02:49:10 UTC,2019-12-08 15:00:00 UTC,Basel,Sion,Super League 2019/2020,4,0,"2:0, 2:0",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/basel-sion-r3CUwrDq/
2025-08-26 02:49:10 UTC,2019-12-01 15:00:00 UTC,Lugano,Servette,Super League 2019/2020,1,0,"0:0, 1:0",Stadio di Cornaredo,Lugano,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/lugano-servette-GhSkoQK9/
2025-08-26 02:49:56 UTC,2020-07-19 14:00:00 UTC,Thun,St. Gallen,Super League 2019/2020,2,1,"0:0, 2:1",Stockhorn Arena,Thun,Switzerland,"[{'odds_over': '1.61', 'odds_under': '2.35', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.59', 'odds_under': '2.44', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.55', 'odds_under': '2.54', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2019-2020/thun-st-gallen-0z97Zsvl/
2025-08-26 02:50:06 UTC,2019-12-15 15:00:00 UTC,Luzern,Basel,Super League 2019/2020,2,1,"1:0, 1:1",Swissporarena,Luzern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/luzern-basel-vkrVsCVE/
2025-08-26 02:50:15 UTC,2020-06-20 16:15:00 UTC,Xamax,Thun,Super League 2019/2020,2,1,"1:0, 1:1",Stade de la Maladière,Neuchtel,Switzerland,"[{'odds_over': '2.25', 'odds_under': '1.66', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.63', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.58', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2019-2020/xamax-thun-00zf3Jch/
2025-08-26 02:50:33 UTC,2019-11-23 18:00:00 UTC,Servette,Basel,Super League 2019/2020,2,0,"1:0, 1:0",Stade de Genève,Geneva,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/servette-basel-UeAOU4zT/
2025-08-26 02:51:00 UTC,2020-02-09 15:00:00 UTC,Xamax,Luzern,Super League 2019/2020,0,1,"0:1, 0:0",Stade de la Maladière,Neuchtel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/xamax-luzern-hzkozLT5/
2025-08-26 02:51:10 UTC,2020-07-05 14:00:00 UTC,Young Boys,Lugano,Super League 2019/2020,3,0,"1:0, 2:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '1.95', 'odds_under': '1.85', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.23', 'odds_under': '1.71', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.24', 'odds_under': '1.69', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2019-2020/young-boys-lugano-vohJQDeG/
2025-08-26 02:51:19 UTC,2019-10-20 14:00:00 UTC,Luzern,Sion,Super League 2019/2020,3,1,"0:1, 3:0",Swissporarena,Luzern,Switzerland,"[{'odds_over': '2.18', 'odds_under': '1.66', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.28', 'odds_under': '1.68', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.68', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2019-2020/luzern-sion-r78EGEFI/
2025-08-26 02:51:20 UTC,2020-01-26 15:00:00 UTC,Thun,Sion,Super League 2019/2020,2,1,"2:0, 0:1",Stockhorn Arena,Thun,Switzerland,"[{'odds_over': '2.28', 'odds_under': '1.63', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.63', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.50', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2019-2020/thun-sion-x0hAY7h1/
2025-08-26 02:51:57 UTC,2019-10-06 14:00:00 UTC,Zurich,Young Boys,Super League 2019/2020,0,4,"0:1, 0:3",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2019-2020/zurich-young-boys-hIF1JGVa/
