scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 13:28:17 UTC,2024-11-10 19:00:00 UTC,Brondby,Nordsjaelland,Superliga 2024/2025,1,1,"1:1, 0:0",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/brondby-nordsjaelland-jHL2pbV0/
2025-08-25 13:28:18 UTC,2025-04-28 17:00:00 UTC,Aalborg,Vejle,Superliga 2024/2025,0,1,"0:0, 0:1",Aalborg Portland Park,Aalborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/aalborg-vejle-QReI8l6m/
2025-08-25 13:28:17 UTC,2024-11-25 18:00:00 UTC,Midtjylland,Silkeborg,Superliga 2024/2025,1,0,"1:0, 0:0",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/midtjylland-silkeborg-b1mheFqJ/
2025-08-25 13:28:18 UTC,2025-04-27 14:00:00 UTC,Aarhus,FC Copenhagen,Superliga 2024/2025,1,3,"0:1, 1:2",New Vejlby Stadium,Aarhus,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/aarhus-fc-copenhagen-Oj1y6hkD/
2025-08-25 13:30:17 UTC,2025-05-24 13:00:00 UTC,Lyngby,Aalborg,Superliga 2024/2025,3,1,"1:0, 2:1",Lyngby Stadion,Kongens Lyngby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/lyngby-aalborg-INReEVaN/
2025-08-25 13:30:18 UTC,2024-08-30 17:00:00 UTC,Lyngby,Vejle,Superliga 2024/2025,1,0,"1:0, 0:0",Lyngby Stadion,Kongens Lyngby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/lyngby-vejle-vyFgLOFk/
2025-08-25 13:30:18 UTC,2024-11-02 16:00:00 UTC,Sonderjyske,Randers FC,Superliga 2024/2025,1,4,"1:4, 0:0",Haderslev Football Stadium,Haderslev,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/sonderjyske-randers-fc-lj0M4SGF/
2025-08-25 13:30:17 UTC,2025-03-16 16:00:00 UTC,Brondby,Silkeborg,Superliga 2024/2025,2,2,"1:2, 1:0",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/brondby-silkeborg-tdk6dJtn/
2025-08-25 13:32:16 UTC,2024-07-29 17:00:00 UTC,Brondby,Vejle,Superliga 2024/2025,2,1,"0:1, 2:0",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/brondby-vejle-WnNCz1K0/
2025-08-25 13:32:16 UTC,2024-08-11 12:00:00 UTC,Nordsjaelland,Lyngby,Superliga 2024/2025,1,1,"1:1, 0:0",Right to Dream Park,Farum,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2024-2025/nordsjaelland-lyngby-pCOM1wJa/
