scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-25 10:42:37 UTC,2023-04-16 14:00:00 UTC,FC Copenhagen,Viborg,Superliga 2022/2023,2,1,"1:1, 1:0",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/fc-copenhagen-viborg-joTXdrHj/
2025-08-25 10:42:29 UTC,2022-10-24 17:00:00 UTC,Aalborg,Viborg,Superliga 2022/2023,1,3,"1:1, 0:2",Aalborg Portland Park,Aalborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/aalborg-viborg-2yZuZFxe/
2025-08-25 10:42:38 UTC,2022-09-10 17:00:00 UTC,Odense,FC Copenhagen,Superliga 2022/2023,2,1,"1:1, 1:0",Nature Energy Park,Odense,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/odense-fc-copenhagen-GUTSRwEU/
2025-08-25 10:42:28 UTC,2022-09-05 17:00:00 UTC,Aarhus,Nordsjaelland,Superliga 2022/2023,2,3,"1:2, 1:1",Ceres Park,Aarhus,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/aarhus-nordsjaelland-UD5oF0UO/
2025-08-25 10:44:05 UTC,2023-05-14 14:00:00 UTC,Brondby,FC Copenhagen,Superliga 2022/2023,1,3,"0:1, 1:2",Brøndby Stadion,Brondby,Denmark,"[{'odds_over': '1.75', 'odds_under': '2.08', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.81', 'odds_under': '2.16', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.96', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.73', 'odds_under': '2.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.72', 'odds_under': '2.05', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.13', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.70', 'odds_under': '2.00', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.75', 'odds_under': '2.17', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.10', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.72', 'odds_under': '2.05', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '1.83(56)', 'odds_under': '2.16(104)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.83(56)', 'odds_under': '2.16(104)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.83(56)', 'odds_under': '2.16(104)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2022-2023/brondby-fc-copenhagen-hAZ1XOh3/
2025-08-25 10:44:05 UTC,2022-10-29 14:00:00 UTC,Randers FC,FC Copenhagen,Superliga 2022/2023,0,2,"0:0, 0:2",Cepheus Park,Randers,Denmark,"[{'odds_over': '1.70', 'odds_under': '2.15', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.73', 'odds_under': '2.18', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.77', 'odds_under': '2.06', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.66', 'odds_under': '2.05', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.74', 'odds_under': '2.19', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.72', 'odds_under': '2.18', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.68', 'odds_under': '2.10', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '1.89(329)', 'odds_under': '2.06(624)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.89(329)', 'odds_under': '2.06(624)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.89(329)', 'odds_under': '2.06(624)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2022-2023/randers-fc-fc-copenhagen-44eBlexr/
2025-08-25 10:44:21 UTC,2022-10-09 14:00:00 UTC,Odense,Silkeborg,Superliga 2022/2023,1,1,"0:0, 1:1",Nature Energy Park,Odense,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/odense-silkeborg-fkdTfxrH/
2025-08-25 10:44:49 UTC,2022-08-20 14:00:00 UTC,Midtjylland,Aarhus,Superliga 2022/2023,0,2,"0:0, 0:2",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/midtjylland-aarhus-tQbpvg18/
2025-08-25 10:44:51 UTC,2022-11-12 15:00:00 UTC,Silkeborg,Lyngby,Superliga 2022/2023,0,2,"0:0, 0:2",Jysk Park,Silkeborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/silkeborg-lyngby-6kT2cjLC/
2025-08-25 10:44:51 UTC,2023-03-12 13:00:00 UTC,Viborg,Nordsjaelland,Superliga 2022/2023,1,1,"0:1, 1:0",Energi Viborg Arena,Viborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/viborg-nordsjaelland-bPVtTsBc/
