scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 17:37:55 UTC,2021-05-07 19:00:00 UTC,Leicester,Newcastle,Premier League 2020/2021,2,4,"0:2, 2:2",King Power Stadium,Leicester,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/leicester-newcastle-utd-W2sGnx47/
2025-08-25 17:37:55 UTC,2020-11-29 16:30:00 UTC,Chelsea,Tottenham,Premier League 2020/2021,0,0,"0:0, 0:0",Stamford Bridge,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/chelsea-tottenham-MatpqELr/
2025-08-25 17:37:54 UTC,2021-04-18 12:30:00 UTC,Arsenal,Fulham,Premier League 2020/2021,1,1,"0:0, 1:1",Emirates Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/arsenal-fulham-WtlyVCx5/
2025-08-25 17:37:55 UTC,2021-01-13 20:15:00 UTC,Tottenham,Fulham,Premier League 2020/2021,1,1,"1:0, 0:1",Tottenham Hotspur Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/tottenham-fulham-pdltg47c/
2025-08-25 17:39:40 UTC,2021-05-18 18:00:00 UTC,Brighton,Manchester City,Premier League 2020/2021,3,2,"0:1, 3:1",Amex Stadium,Brighton,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/brighton-manchester-city-rToOncL4/
2025-08-25 17:39:41 UTC,2020-10-04 13:00:00 UTC,Wolves,Fulham,Premier League 2020/2021,1,0,"0:0, 1:0",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/wolves-fulham-rFhWKqMQ/
2025-08-25 17:39:41 UTC,2020-11-28 17:30:00 UTC,Everton,Leeds,Premier League 2020/2021,0,1,"0:0, 0:1",Goodison Park,Liverpool,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/everton-leeds-fDvhshje/
2025-08-25 17:39:41 UTC,2021-01-02 17:30:00 UTC,Brighton,Wolves,Premier League 2020/2021,3,3,"1:3, 2:0",Amex Stadium,Brighton,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/brighton-wolves-AsWsJcQQ/
2025-08-25 17:41:39 UTC,2021-02-28 16:30:00 UTC,Chelsea,Manchester Utd,Premier League 2020/2021,0,0,"0:0, 0:0",Stamford Bridge,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/chelsea-manchester-united-WWbEXBcA/
2025-08-25 17:41:41 UTC,2020-12-06 16:30:00 UTC,Tottenham,Arsenal,Premier League 2020/2021,2,0,"2:0, 0:0",Tottenham Hotspur Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/tottenham-arsenal-UmCS363P/
2025-08-25 17:41:29 UTC,2020-09-21 19:15:00 UTC,Wolves,Manchester City,Premier League 2020/2021,1,3,"0:2, 1:1",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/wolves-manchester-city-MR07eThF/
2025-08-25 17:41:40 UTC,2020-11-22 19:15:00 UTC,Liverpool,Leicester,Premier League 2020/2021,3,0,"2:0, 1:0",Anfield,Liverpool,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/liverpool-leicester-Mo1BUE6k/
2025-08-25 17:43:16 UTC,2020-12-13 19:15:00 UTC,Leicester,Brighton,Premier League 2020/2021,3,0,"3:0, 0:0",King Power Stadium,Leicester,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/leicester-brighton-lbrOhteO/
2025-08-25 17:43:17 UTC,2021-01-19 18:00:00 UTC,West Ham,West Brom,Premier League 2020/2021,2,1,"1:0, 1:1",London Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/west-ham-west-brom-8bk5MWWI/
2025-08-25 17:44:31 UTC,2020-12-29 18:00:00 UTC,Southampton,West Ham,Premier League 2020/2021,0,0,"0:0, 0:0",St. Mary's Stadium,Southampton,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/southampton-west-ham-Whpxfphi/
2025-08-25 17:44:31 UTC,2020-10-17 19:00:00 UTC,Newcastle,Manchester Utd,Premier League 2020/2021,1,4,"1:1, 0:3",St. James' Park,Newcastle,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/newcastle-utd-manchester-united-MTZMAabJ/
2025-08-25 17:44:29 UTC,2021-02-07 12:00:00 UTC,Tottenham,West Brom,Premier League 2020/2021,2,0,"0:0, 2:0",Tottenham Hotspur Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/tottenham-west-brom-dWurQ8Yn/
2025-08-25 17:44:54 UTC,2020-12-16 18:00:00 UTC,Arsenal,Southampton,Premier League 2020/2021,1,1,"0:1, 1:0",Emirates Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2020-2021/arsenal-southampton-OQixAsQb/
