scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 04:48:25 UTC,2022-04-24 12:15:00 UTC,St. Gallen,Lugano,Super League 2021/2022,3,0,"3:0, 0:0",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/st-gallen-lugano-4ICgDV33/
2025-08-26 04:48:25 UTC,2022-05-11 18:30:00 UTC,Servette,Lugano,Super League 2021/2022,2,2,"0:1, 2:1",Stade de Genève,Geneva,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/servette-lugano-b32D2Z6r/
2025-08-26 04:48:24 UTC,2022-02-26 17:00:00 UTC,Young Boys,Sion,Super League 2021/2022,3,1,"1:0, 2:1",Stadion Wankdorf,Bern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/young-boys-sion-vFohv57Q/
2025-08-26 04:48:25 UTC,2021-10-24 14:30:00 UTC,Servette,Sion,Super League 2021/2022,1,2,"0:1, 1:1",Stade de Genève,Geneva,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/servette-sion-2LYV9suL/
2025-08-26 04:50:35 UTC,2022-05-22 14:30:00 UTC,Zurich,Luzern,Super League 2021/2022,2,3,"2:2, 0:1",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/zurich-luzern-zPo0CAz7/
2025-08-26 04:50:49 UTC,2021-08-28 18:30:00 UTC,Sion,Lugano,Super League 2021/2022,3,2,"1:1, 2:1",Stade de Tourbillon,Sion,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/sion-lugano-WI1OZ9ci/
2025-08-26 04:50:50 UTC,2022-05-19 18:30:00 UTC,Luzern,Young Boys,Super League 2021/2022,2,2,"1:2, 1:0",Swissporarena,Luzern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/luzern-young-boys-z13DLEDK/
2025-08-26 04:50:49 UTC,2021-11-28 15:30:00 UTC,Luzern,Basel,Super League 2021/2022,1,3,"0:1, 1:2",Swissporarena,Luzern,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/luzern-basel-hn9530Zo/
2025-08-26 04:52:33 UTC,2022-02-06 15:30:00 UTC,St. Gallen,Young Boys,Super League 2021/2022,3,3,"0:2, 3:1",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/st-gallen-young-boys-dMYLIWvj/
2025-08-26 04:52:36 UTC,2021-10-30 18:30:00 UTC,Zurich,Basel,Super League 2021/2022,3,3,"0:1, 3:2",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/zurich-basel-nRVH0w27/
2025-08-26 04:52:36 UTC,2021-11-21 13:15:00 UTC,St. Gallen,Lausanne,Super League 2021/2022,0,1,"0:1, 0:0",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/st-gallen-lausanne-t8umoJJH/
2025-08-26 04:52:37 UTC,2022-05-12 18:30:00 UTC,Zurich,Lausanne,Super League 2021/2022,2,2,"0:1, 2:1",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/zurich-lausanne-lheQaXj1/
2025-08-26 04:54:31 UTC,2021-11-27 17:00:00 UTC,Grasshoppers,Lugano,Super League 2021/2022,0,1,"0:0, 0:1",Letzigrund Stadion,Zrich,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/grasshoppers-lugano-2NTeqclU/
2025-08-26 04:55:28 UTC,2021-10-17 12:15:00 UTC,Lausanne,Grasshoppers,Super League 2021/2022,3,1,"2:0, 1:1",Stade de la Tuiliere,Lausanne,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/lausanne-grasshoppers-8bDderQR/
2025-08-26 04:55:27 UTC,2022-05-22 14:30:00 UTC,Sion,Servette,Super League 2021/2022,3,3,"1:0, 2:3",Stade de Tourbillon,Sion,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2021-2022/sion-servette-pzgmFCjl/
