scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 08:53:41 UTC,2020-10-31 15:00:00 UTC,Nordsjaelland,Midtjylland,Superliga 2020/2021,4,1,"2:1, 2:0",Right to Dream Park,Farum,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/nordsjaelland-midtjylland-GpfoRJHt/
2025-08-25 08:53:41 UTC,2021-05-20 16:00:00 UTC,Horsens,Sonderjyske,Superliga 2020/2021,1,2,"1:0, 0:2",Nordstern Arena Horsens,Horsens,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/horsens-sonderjyske-nuBatqK4/
2025-08-25 08:53:41 UTC,2020-09-27 14:00:00 UTC,Brondby,Horsens,Superliga 2020/2021,2,1,"2:0, 0:1",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/brondby-horsens-S0m3qMY0/
2025-08-25 08:53:41 UTC,2020-12-13 13:00:00 UTC,Aalborg,Lyngby,Superliga 2020/2021,3,2,"2:2, 1:0",Aalborg Portland Park,Aalborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/aalborg-lyngby-8E3iYDnL/
2025-08-25 08:56:45 UTC,2021-04-22 16:00:00 UTC,Vejle,Horsens,Superliga 2020/2021,3,0,"2:0, 1:0",Vejle Stadion,Vejle,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/vejle-horsens-8Q7wylrP/
2025-08-25 08:56:44 UTC,2020-12-06 13:00:00 UTC,Sonderjyske,Nordsjaelland,Superliga 2020/2021,2,1,"1:0, 1:1",Haderslev Football Stadium,Haderslev,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/sonderjyske-nordsjaelland-ljUEKfIL/
2025-08-25 08:56:45 UTC,2021-04-19 17:00:00 UTC,Randers FC,Midtjylland,Superliga 2020/2021,0,0,"0:0, 0:0",Cepheus Park,Randers,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/randers-fc-midtjylland-EyK0LD7b/
2025-08-25 08:56:45 UTC,2021-03-14 15:00:00 UTC,Odense,Brondby,Superliga 2020/2021,0,3,"0:3, 0:0",Nature Energy Park,Odense,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/odense-brondby-8ADuHFCM/
2025-08-25 08:58:30 UTC,2020-09-11 17:00:00 UTC,Sonderjyske,Midtjylland,Superliga 2020/2021,2,0,"0:0, 2:0",Haderslev Football Stadium,Haderslev,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/sonderjyske-midtjylland-2uwqhgL3/
2025-08-25 08:58:31 UTC,2021-05-19 18:00:00 UTC,FC Copenhagen,Midtjylland,Superliga 2020/2021,4,2,"2:2, 2:0",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/fc-copenhagen-midtjylland-rXHqxcl7/
2025-08-25 08:59:09 UTC,2021-03-21 16:00:00 UTC,Midtjylland,Vejle,Superliga 2020/2021,5,0,"2:0, 3:0",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/midtjylland-vejle-08hK9X4d/
2025-08-25 08:59:08 UTC,2020-12-13 17:00:00 UTC,Brondby,Sonderjyske,Superliga 2020/2021,2,1,"1:1, 1:0",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/brondby-sonderjyske-tl9gDCAe/
2025-08-25 09:00:30 UTC,2020-10-17 14:00:00 UTC,Midtjylland,Odense,Superliga 2020/2021,3,1,"0:1, 3:0",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/midtjylland-odense-EHBpdaI6/
2025-08-25 09:00:29 UTC,2021-05-19 16:00:00 UTC,Nordsjaelland,Randers FC,Superliga 2020/2021,2,1,"2:1, 0:0",Right to Dream Park,Farum,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/nordsjaelland-randers-fc-AJJyvJJf/
2025-08-25 09:00:47 UTC,2021-04-05 12:00:00 UTC,Aalborg,Sonderjyske,Superliga 2020/2021,3,2,"1:1, 2:1",Aalborg Portland Park,Aalborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/aalborg-sonderjyske-nsQ5v2XJ/
2025-08-25 09:00:55 UTC,2021-03-08 18:00:00 UTC,Aalborg,Sonderjyske,Superliga 2020/2021,1,0,"0:0, 1:0",Aalborg Portland Park,Aalborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/aalborg-sonderjyske-GttTLwbi/
2025-08-25 09:03:33 UTC,2020-11-29 13:00:00 UTC,Horsens,Vejle,Superliga 2020/2021,3,1,"2:0, 1:1",Nordstern Arena Horsens,Horsens,Denmark,"[{'odds_over': '2.68', 'odds_under': '1.47', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.68', 'odds_under': '1.47', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.78', 'odds_under': '1.46', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.78', 'odds_under': '1.48', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2020-2021/horsens-vejle-nRXcOxJd/
2025-08-25 09:03:33 UTC,2021-02-03 19:00:00 UTC,Aalborg,FC Copenhagen,Superliga 2020/2021,2,3,"2:0, 0:3",Aalborg Portland Park,Aalborg,Denmark,"[{'odds_over': '2.62', 'odds_under': '1.49', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.62', 'odds_under': '1.49', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.65', 'odds_under': '1.52', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.72', 'odds_under': '1.48', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.64', 'odds_under': '1.53', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2020-2021/aalborg-fc-copenhagen-0C41tBvr/
2025-08-25 09:03:33 UTC,2021-05-28 17:00:00 UTC,Aarhus,Aalborg,Superliga 2020/2021,3,2,"1:0, 0:1, 1:1, 3:1",Ceres Park,Aarhus,Denmark,"[{'odds_over': '3.15', 'odds_under': '1.36', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.19', 'odds_under': '1.35', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.19', 'odds_under': '1.35', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.98', 'odds_under': '1.43', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.12', 'odds_under': '1.37', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.98', 'odds_under': '1.43', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2020-2021/aarhus-aalborg-fVVU30jP/
2025-08-25 09:03:39 UTC,2021-03-12 18:00:00 UTC,Lyngby,Nordsjaelland,Superliga 2020/2021,0,3,"0:1, 0:2",Lyngby Stadion,Kongens Lyngby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/lyngby-nordsjaelland-2XCqGZRS/
2025-08-25 09:04:40 UTC,2020-09-13 12:00:00 UTC,Lyngby,Aalborg,Superliga 2020/2021,0,0,"0:0, 0:0",Lyngby Stadion,Kongens Lyngby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/lyngby-aalborg-b7WijXkG/
2025-08-25 09:05:25 UTC,2021-05-20 18:00:00 UTC,Aarhus,Brondby,Superliga 2020/2021,1,2,"1:1, 0:1",Ceres Park,Aarhus,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/aarhus-brondby-bu0Wa0tE/
2025-08-25 09:05:27 UTC,2021-03-03 19:00:00 UTC,FC Copenhagen,Vejle,Superliga 2020/2021,2,1,"1:0, 1:1",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/fc-copenhagen-vejle-tORp90Eo/
2025-08-25 09:05:28 UTC,2021-05-19 16:00:00 UTC,Aalborg,Vejle,Superliga 2020/2021,2,1,"0:1, 2:0",Aalborg Portland Park,Aalborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/aalborg-vejle-hIBesP4b/
2025-08-25 09:06:46 UTC,2021-05-07 17:00:00 UTC,Odense,Aalborg,Superliga 2020/2021,1,0,"1:0, 0:0",Nature Energy Park,Odense,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/odense-aalborg-nukUQ3KH/
2025-08-25 09:08:01 UTC,2020-11-08 19:00:00 UTC,Horsens,Sonderjyske,Superliga 2020/2021,0,3,"0:1, 0:2",Nordstern Arena Horsens,Horsens,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/horsens-sonderjyske-xY39LFoI/
2025-08-25 09:08:01 UTC,2021-04-04 14:00:00 UTC,Horsens,Odense,Superliga 2020/2021,1,1,"1:0, 0:1",Nordstern Arena Horsens,Horsens,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2020-2021/horsens-odense-YwxOFIfJ/
2025-08-25 09:07:58 UTC,2020-10-04 12:00:00 UTC,Odense,Vejle,Superliga 2020/2021,0,1,"0:0, 0:1",Nature Energy Park,Odense,Denmark,"[{'odds_over': '2.39', 'odds_under': '1.59', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.39', 'odds_under': '1.59', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.47', 'odds_under': '1.58', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2020-2021/odense-vejle-GMTc53eK/
