scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 11:28:38 UTC,2023-05-14 14:00:00 UTC,Brondby,FC Copenhagen,Superliga 2022/2023,1,3,"0:1, 1:2",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/brondby-fc-copenhagen-hAZ1XOh3/
2025-08-25 11:28:37 UTC,2023-05-21 16:00:00 UTC,FC Copenhagen,Aarhus,Superliga 2022/2023,4,3,"2:2, 2:1",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/fc-copenhagen-aarhus-0tMITthS/
2025-08-25 11:30:08 UTC,2022-07-24 12:00:00 UTC,Randers FC,Odense,Superliga 2022/2023,2,2,"0:2, 2:0",Cepheus Park,Randers,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/randers-fc-odense-vNL5cy3M/
2025-08-25 11:30:09 UTC,2022-08-28 12:00:00 UTC,Randers FC,Aalborg,Superliga 2022/2023,1,0,"1:0, 0:0",Cepheus Park,Randers,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/randers-fc-aalborg-feDYH2p6/
2025-08-25 11:30:36 UTC,2023-05-29 12:00:00 UTC,Silkeborg,Midtjylland,Superliga 2022/2023,3,3,"1:1, 2:2",Jysk Park,Silkeborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/silkeborg-midtjylland-ADAbo6JU/
2025-08-25 11:30:36 UTC,2022-09-17 15:00:00 UTC,Aarhus,Aalborg,Superliga 2022/2023,3,1,"0:0, 3:1",Ceres Park,Aarhus,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/aarhus-aalborg-2eXksJDH/
2025-08-25 11:32:06 UTC,2023-04-16 12:00:00 UTC,Lyngby,Horsens,Superliga 2022/2023,2,1,"1:1, 1:0",Lyngby Stadion,Kongens Lyngby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/lyngby-horsens-Kb2muDjs/
2025-08-25 11:32:07 UTC,2023-05-21 14:05:00 UTC,Viborg,Brondby,Superliga 2022/2023,1,1,"0:1, 1:0",Energi Viborg Arena,Viborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/viborg-brondby-MkNEUMxM/
2025-08-25 11:33:45 UTC,2022-10-16 16:00:00 UTC,Midtjylland,Horsens,Superliga 2022/2023,2,1,"1:1, 1:0",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/midtjylland-horsens-Y3g5h4wG/
2025-08-25 11:33:44 UTC,2022-08-07 16:00:00 UTC,Odense,Aarhus,Superliga 2022/2023,1,2,"1:1, 0:1",Nature Energy Park,Odense,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/odense-aarhus-hjwH3CPe/
2025-08-25 11:33:46 UTC,2023-04-14 17:00:00 UTC,Midtjylland,Aalborg,Superliga 2022/2023,1,1,"0:1, 1:0",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2022-2023/midtjylland-aalborg-xvaOpZSJ/
