scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 19:01:52 UTC,2022-04-30 11:30:00 UTC,Newcastle,Liverpool,Premier League 2021/2022,0,1,"0:1, 0:0",St. James' Park,Newcastle,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/newcastle-utd-liverpool-pOWHr7m6/
2025-08-25 19:01:51 UTC,2021-12-01 19:30:00 UTC,West Ham,Brighton,Premier League 2021/2022,1,1,"1:0, 0:1",London Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/west-ham-brighton-lMOCkiPG/
2025-08-25 19:02:05 UTC,2021-10-23 11:30:00 UTC,Chelsea,Norwich,Premier League 2021/2022,7,0,"3:0, 4:0",Stamford Bridge,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/chelsea-norwich-xUoPZSB4/
2025-08-25 19:02:05 UTC,2022-01-15 15:00:00 UTC,Wolves,Southampton,Premier League 2021/2022,3,1,"1:0, 2:1",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/wolves-southampton-p8WTbAKK/
2025-08-25 19:05:07 UTC,2022-02-26 15:00:00 UTC,Crystal Palace,Burnley,Premier League 2021/2022,1,1,"1:0, 0:1",Selhurst Park,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/crystal-palace-burnley-j5oWlTik/
2025-08-25 19:05:22 UTC,2021-10-24 13:00:00 UTC,West Ham,Tottenham,Premier League 2021/2022,1,0,"0:0, 1:0",London Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/west-ham-tottenham-C85DDxe2/
2025-08-25 19:05:21 UTC,2022-02-20 16:30:00 UTC,Wolves,Leicester,Premier League 2021/2022,2,1,"1:1, 1:0",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/wolves-leicester-tWBncip9/
2025-08-25 19:05:20 UTC,2022-03-18 20:00:00 UTC,Wolves,Leeds,Premier League 2021/2022,2,3,"2:0, 0:3",Molineux Stadium,Wolverhampton,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/wolves-leeds-QwKjFpNi/
2025-08-25 19:07:43 UTC,2022-03-05 15:00:00 UTC,Burnley,Chelsea,Premier League 2021/2022,0,4,"0:0, 0:4",Turf Moor,Burnley,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-chelsea-61BzhHPQ/
2025-08-25 19:08:09 UTC,2022-01-15 15:00:00 UTC,Norwich,Everton,Premier League 2021/2022,2,1,"2:0, 0:1",Carrow Road,Norwich,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/norwich-everton-zwkwxmD7/
2025-08-25 19:08:36 UTC,2022-05-22 15:00:00 UTC,Crystal Palace,Manchester Utd,Premier League 2021/2022,1,0,"1:0, 0:0",Selhurst Park,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/crystal-palace-manchester-united-dOJsmsdk/
2025-08-25 19:08:49 UTC,2022-04-06 18:30:00 UTC,Burnley,Everton,Premier League 2021/2022,3,2,"1:2, 2:0",Turf Moor,Burnley,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-everton-pYadye5a/
2025-08-25 19:09:28 UTC,2021-10-22 19:00:00 UTC,Arsenal,Aston Villa,Premier League 2021/2022,3,1,"2:0, 1:1",Emirates Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/arsenal-aston-villa-ITvDxVRo/
2025-08-25 19:09:45 UTC,2021-11-28 14:00:00 UTC,Brentford,Everton,Premier League 2021/2022,1,0,"1:0, 0:0",Brentford Community Stadium,London,England,[],https://www.oddsportal.com/football/england/premier-league-2021-2022/brentford-everton-8YkPh2Zt/
