scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 07:23:41 UTC,2020-03-08 11:00:00 UTC,Hobro,Esbjerg,Superliga 2019/2020,1,1,"0:0, 1:1",DS Arena,Hobro,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/hobro-esbjerg-Y9Oheylf/
2025-08-25 07:23:40 UTC,2019-09-15 10:00:00 UTC,Aarhus,Aalborg,Superliga 2019/2020,3,0,"2:0, 1:0",Ceres Park,Aarhus,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/aarhus-aalborg-U7SzTZb3/
2025-08-25 07:23:41 UTC,2019-09-29 14:00:00 UTC,Midtjylland,Odense,Superliga 2019/2020,0,1,"0:0, 0:1",MCH Arena,Herning,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/midtjylland-odense-dOLcYUzq/
2025-08-25 07:23:41 UTC,2020-06-21 16:00:00 UTC,Brondby,FC Copenhagen,Superliga 2019/2020,1,1,"0:0, 1:1",Brøndby Stadion,Brondby,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/brondby-fc-copenhagen-tbpV2FR6/
2025-08-25 07:25:53 UTC,2019-09-20 17:00:00 UTC,Odense,Aarhus,Superliga 2019/2020,1,2,"0:1, 1:1",Nature Energy Park,Odense,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/odense-aarhus-ARaSIkyd/
2025-08-25 07:25:54 UTC,2019-08-09 16:00:00 UTC,FC Copenhagen,Lyngby,Superliga 2019/2020,2,0,"0:0, 2:0",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/fc-copenhagen-lyngby-dbQC7SWP/
2025-08-25 07:25:52 UTC,2019-08-04 10:00:00 UTC,Randers FC,Nordsjaelland,Superliga 2019/2020,3,1,"3:0, 0:1",Cepheus Park,Randers,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/randers-fc-nordsjaelland-lrQIooA6/
2025-08-25 07:25:54 UTC,2020-06-27 16:00:00 UTC,Sonderjyske,Silkeborg,Superliga 2019/2020,1,0,"0:0, 1:0",Haderslev Football Stadium,Haderslev,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/sonderjyske-silkeborg-M7A7z95S/
2025-08-25 07:27:38 UTC,2020-06-21 12:00:00 UTC,Silkeborg,Sonderjyske,Superliga 2019/2020,1,2,"1:0, 0:2",Jysk Park,Silkeborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/silkeborg-sonderjyske-xK8ewBL9/
2025-08-25 07:27:38 UTC,2019-08-18 10:00:00 UTC,Silkeborg,Sonderjyske,Superliga 2019/2020,3,3,"1:0, 2:3",Jysk Park,Silkeborg,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/silkeborg-sonderjyske-xtQUD3ga/
2025-08-25 07:27:55 UTC,2020-06-07 15:00:00 UTC,Sonderjyske,Silkeborg,Superliga 2019/2020,2,2,"1:1, 1:1",Haderslev Football Stadium,Haderslev,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/sonderjyske-silkeborg-6y2Z7EXa/
2025-08-25 07:27:56 UTC,2019-12-16 18:00:00 UTC,FC Copenhagen,Odense,Superliga 2019/2020,2,1,"0:1, 2:0",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/fc-copenhagen-odense-d0JO1CIf/
2025-08-25 07:29:41 UTC,2020-07-22 16:00:00 UTC,Nordsjaelland,Aarhus,Superliga 2019/2020,1,1,"0:0, 1:1",Right to Dream Park,Farum,Denmark,"[{'odds_over': '1.77', 'odds_under': '2.07', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '2.07', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.10', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/nordsjaelland-aarhus-bHLqE0i5/
2025-08-25 07:29:40 UTC,2020-07-08 16:00:00 UTC,Randers FC,Esbjerg,Superliga 2019/2020,3,1,"0:1, 3:0",Cepheus Park,Randers,Denmark,"[{'odds_over': '1.84', 'odds_under': '2.08', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.77', 'odds_under': '2.14', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.10', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/randers-fc-esbjerg-UDoUMkyT/
2025-08-25 07:29:45 UTC,2020-06-07 15:00:00 UTC,FC Copenhagen,Randers FC,Superliga 2019/2020,2,1,"2:0, 0:1",Parken Stadium,Copenhagen,Denmark,[],https://www.oddsportal.com/football/denmark/superliga-2019-2020/fc-copenhagen-randers-fc-Sp3V8fIg/
