scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-18 23:45:18 UTC,2020-09-18 18:30:00 UTC,Bayern Munich,Schalke,Bundesliga 2020/2021,8,0,"3:0, 5:0",Allianz Arena,Munich,Germany,"[{'odds_over': '1.27', 'odds_under': '3.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:07:31 UTC,2020-09-19 13:30:00 UTC,Union Berlin,Augsburg,Bundesliga 2020/2021,1,3,"0:1, 1:2",Stadion An der Alten Försterei,Berlin,Germany,"[{'odds_over': '3.20', 'odds_under': '1.32', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:40:43 UTC,2020-09-19 13:30:00 UTC,Stuttgart,Freiburg,Bundesliga 2020/2021,2,3,"0:2, 2:1",MHPArena,Stuttgart,Germany,"[{'odds_over': '1.98', 'odds_under': '1.78', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:51:43 UTC,2020-09-19 13:30:00 UTC,Eintracht Frankfurt,Arminia Bielefeld,Bundesliga 2020/2021,1,1,"0:0, 1:1",Deutsche Bank Park,Frankfurt,Germany,"[{'odds_over': '1.95', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:54:15 UTC,2020-09-19 13:30:00 UTC,Werder Bremen,Hertha Berlin,Bundesliga 2020/2021,1,4,"0:2, 1:2",Weserstadion,Bremen,Germany,"[{'odds_over': '2.35', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 00:01:01 UTC,2020-09-19 13:30:00 UTC,FC Koln,Hoffenheim,Bundesliga 2020/2021,2,3,"1:2, 1:1",RheinEnergieStadion,Cologne,Germany,"[{'odds_over': '2.03', 'odds_under': '1.74', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:48:32 UTC,2020-09-19 16:30:00 UTC,Dortmund,B. Monchengladbach,Bundesliga 2020/2021,3,0,"1:0, 2:0",Signal Iduna Park,Dortmund,Germany,"[{'odds_over': '2.04', 'odds_under': '1.73', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:43:40 UTC,2020-09-20 13:30:00 UTC,RB Leipzig,Mainz,Bundesliga 2020/2021,3,1,"2:0, 1:1",Red Bull Arena,Leipzig,Germany,"[{'odds_over': '1.57', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:44:00 UTC,2020-09-20 16:00:00 UTC,Wolfsburg,Bayer Leverkusen,Bundesliga 2020/2021,0,0,"0:0, 0:0",Volkswagen Arena,Wolfsburg,Germany,"[{'odds_over': '1.95', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 23:12:04 UTC,2020-09-25 18:30:00 UTC,Hertha Berlin,Eintracht Frankfurt,Bundesliga 2020/2021,1,3,"0:2, 1:1",Olympiastadion,Berlin,Germany,"[{'odds_over': '1.80', 'odds_under': '1.96', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
