scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-21 15:56:04 UTC,2021-08-06 19:00:00 UTC,Monaco,Nantes,Ligue 1 2021/2022,1,1,"1:1, 0:0",Stade Louis II,Monaco,France,"[{'odds_over': '2.46', 'odds_under': '1.62', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.58', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:55:10 UTC,2021-08-07 15:00:00 UTC,Lyon,Brest,Ligue 1 2021/2022,1,1,"0:1, 1:0",Parc Olympique Lyonnais,Lyon,France,"[{'odds_over': '1.66', 'odds_under': '2.34', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.68', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:52:37 UTC,2021-08-07 19:00:00 UTC,Troyes,PSG,Ligue 1 2021/2022,1,2,"1:2, 0:0",Stade de l'Aube,Troyes,France,"[{'odds_over': '2.04', 'odds_under': '1.85', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.94', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:20:59 UTC,2021-08-08 11:00:00 UTC,Rennes,Lens,Ligue 1 2021/2022,1,1,"1:1, 0:0",Roazhon Park,Rennes,France,"[{'odds_over': '2.95', 'odds_under': '1.46', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.80', 'odds_under': '1.44', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:52:58 UTC,2021-08-08 13:00:00 UTC,Strasbourg,Angers,Ligue 1 2021/2022,0,2,"0:0, 0:2",Stade de la Meinau,Strasbourg,France,"[{'odds_over': '3.25', 'odds_under': '1.40', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.37', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:04:15 UTC,2021-08-08 13:00:00 UTC,Nice,Reims,Ligue 1 2021/2022,0,0,"0:0, 0:0",Allianz Riviera,Nice,France,"[{'odds_over': '3.55', 'odds_under': '1.35', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.45', 'odds_under': '1.31', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:25:45 UTC,2021-08-08 13:00:00 UTC,St Etienne,Lorient,Ligue 1 2021/2022,1,1,"0:0, 1:1",Stade Geoffroy-Guichard,Saint-Étienne,France,"[{'odds_over': '3.15', 'odds_under': '1.41', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.90', 'odds_under': '1.41', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:31:09 UTC,2021-08-08 13:00:00 UTC,Bordeaux,Clermont,Ligue 1 2021/2022,0,2,"0:0, 0:2",Stade Atlantique,Bordeaux,France,"[{'odds_over': '3.25', 'odds_under': '1.38', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.25', 'odds_under': '1.34', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:42:47 UTC,2021-08-08 15:00:00 UTC,Metz,Lille,Ligue 1 2021/2022,3,3,"2:1, 1:2",Stade Saint-Symphorien,Metz,France,"[{'odds_over': '4.50', 'odds_under': '1.25', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '4.15', 'odds_under': '1.23', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:11:12 UTC,2021-08-08 18:45:00 UTC,Montpellier,Marseille,Ligue 1 2021/2022,2,3,"2:0, 0:3",Stade de la Mosson,Montpellier,France,"[{'odds_over': '2.40', 'odds_under': '1.64', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:36:19 UTC,2021-08-13 19:00:00 UTC,Lorient,Monaco,Ligue 1 2021/2022,1,0,"1:0, 0:0",Stade du Moustoir,Lorient,France,"[{'odds_over': '2.74', 'odds_under': '1.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:40:36 UTC,2021-08-14 15:00:00 UTC,Lille,Nice,Ligue 1 2021/2022,0,4,"0:3, 0:1",Stade Pierre-Mauroy,Villeneuve d'Ascq,France,"[{'odds_over': '3.05', 'odds_under': '1.43', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.05', 'odds_under': '1.38', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:50:44 UTC,2021-08-14 19:00:00 UTC,PSG,Strasbourg,Ligue 1 2021/2022,4,2,"3:0, 1:2",Parc des Princes,Paris,France,"[{'odds_over': '1.75', 'odds_under': '2.17', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.75', 'odds_under': '2.09', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:58:23 UTC,2021-08-15 11:00:00 UTC,Angers,Lyon,Ligue 1 2021/2022,3,0,"1:0, 2:0",Stade Raymond-Kopa,Angers,France,"[{'odds_over': '2.47', 'odds_under': '1.60', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.58', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:50:23 UTC,2021-08-15 13:00:00 UTC,Nantes,Metz,Ligue 1 2021/2022,2,0,"1:0, 1:0",Stade de la Beaujoire,Nantes,France,"[{'odds_over': '3.60', 'odds_under': '1.33', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.30', 'odds_under': '1.33', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:55:09 UTC,2021-08-15 13:00:00 UTC,Reims,Montpellier,Ligue 1 2021/2022,3,3,"2:3, 1:0",Stade Auguste-Delaune,Reims,France,"[{'odds_over': '2.80', 'odds_under': '1.49', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.46', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:26:27 UTC,2021-08-15 13:00:00 UTC,Brest,Rennes,Ligue 1 2021/2022,1,1,"0:0, 1:1",Stade Francis-Le Blé,Brest,France,"[{'odds_over': '2.74', 'odds_under': '1.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.65', 'odds_under': '1.48', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:29:41 UTC,2021-08-15 13:00:00 UTC,Clermont,Troyes,Ligue 1 2021/2022,2,0,"0:0, 2:0",Stade Gabriel Montpied,Clermont-Ferrand,France,"[{'odds_over': '2.70', 'odds_under': '1.51', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:30:48 UTC,2021-08-15 15:00:00 UTC,Lens,St Etienne,Ligue 1 2021/2022,2,2,"1:1, 1:1",Stade Bollaert-Delelis,Lens,France,"[{'odds_over': '2.70', 'odds_under': '1.52', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.51', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:48:13 UTC,2021-08-15 18:45:00 UTC,Marseille,Bordeaux,Ligue 1 2021/2022,2,2,"2:0, 0:2",Stade Vélodrome,Marseille,France,"[{'odds_over': '2.46', 'odds_under': '1.60', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:47:50 UTC,2021-08-20 19:00:00 UTC,Brest,PSG,Ligue 1 2021/2022,2,4,"1:2, 1:2",Stade Francis-Le Blé,Brest,France,"[{'odds_over': '1.76', 'odds_under': '2.17', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.64', 'odds_under': '2.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
