scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-19 02:01:59 UTC,2021-08-13 18:30:00 UTC,B. Monchengladbach,Bayern Munich,Bundesliga 2021/2022,1,1,"1:1, 0:0",Borussia-Park,Mönchengladbach,Germany,"[{'odds_over': '1.58', 'odds_under': '2.51', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.62', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:23:30 UTC,2021-08-14 13:30:00 UTC,Wolfsburg,Bochum,Bundesliga 2021/2022,1,0,"1:0, 0:0",Volkswagen Arena,Wolfsburg,Germany,"[{'odds_over': '1.97', 'odds_under': '1.91', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:25:45 UTC,2021-08-14 13:30:00 UTC,Union Berlin,Bayer Leverkusen,Bundesliga 2021/2022,1,1,"1:1, 0:0",Stadion An der Alten Försterei,Berlin,Germany,"[{'odds_over': '2.88', 'odds_under': '1.46', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.90', 'odds_under': '1.41', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:31:25 UTC,2021-08-14 13:30:00 UTC,Augsburg,Hoffenheim,Bundesliga 2021/2022,0,4,"0:1, 0:3",WWK Arena,Augsburg,Germany,"[{'odds_over': '2.05', 'odds_under': '1.84', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.01', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:32:51 UTC,2021-08-14 13:30:00 UTC,Arminia Bielefeld,Freiburg,Bundesliga 2021/2022,0,0,"0:0, 0:0",Schüco Arena,Bielefeld,Germany,"[{'odds_over': '3.75', 'odds_under': '1.31', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.60', 'odds_under': '1.29', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:38:58 UTC,2021-08-14 13:30:00 UTC,Stuttgart,Greuther Furth,Bundesliga 2021/2022,5,1,"2:0, 3:1",MHPArena,Stuttgart,Germany,"[{'odds_over': '2.13', 'odds_under': '1.78', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.08', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:28:55 UTC,2021-08-14 16:30:00 UTC,Dortmund,Eintracht Frankfurt,Bundesliga 2021/2022,5,2,"3:1, 2:1",Signal Iduna Park,Dortmund,Germany,"[{'odds_over': '1.59', 'odds_under': '2.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.55', 'odds_under': '2.45', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:51:57 UTC,2021-08-15 13:30:00 UTC,Mainz,RB Leipzig,Bundesliga 2021/2022,1,0,"1:0, 0:0",Mewa Arena,Mainz,Germany,"[{'odds_over': '2.06', 'odds_under': '1.84', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.96', 'odds_under': '1.86', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:29:16 UTC,2021-08-15 15:30:00 UTC,FC Koln,Hertha Berlin,Bundesliga 2021/2022,3,1,"1:1, 2:0",RheinEnergieStadion,Cologne,Germany,"[{'odds_over': '2.70', 'odds_under': '1.49', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.46', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-19 02:04:50 UTC,2021-08-20 18:30:00 UTC,RB Leipzig,Stuttgart,Bundesliga 2021/2022,4,0,"1:0, 3:0",Red Bull Arena,Leipzig,Germany,"[{'odds_over': '1.84', 'odds_under': '2.05', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '1.99', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
