scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-20 06:58:57 UTC,2019-08-24 16:00:00 UTC,Parma,Juventus,Serie A 2019/2020,0,1,"0:1, 0:0",Stadio Ennio Tardini,Parma,Italy,"[{'odds_over': '2.16', 'odds_under': '1.68', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:56:00 UTC,2019-08-24 18:45:00 UTC,Fiorentina,Napoli,Serie A 2019/2020,3,4,"1:2, 2:2",Stadio Artemio Franchi,Florence,Italy,"[{'odds_over': '2.12', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:27:24 UTC,2019-08-25 16:00:00 UTC,Udinese,AC Milan,Serie A 2019/2020,1,0,"0:0, 1:0",Bluenergy Stadium - Stadio Friuli,Udine,Italy,"[{'odds_over': '2.80', 'odds_under': '1.43', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:08:18 UTC,2019-08-25 18:45:00 UTC,Torino,Sassuolo,Serie A 2019/2020,2,1,"1:0, 1:1",Stadio Olimpico di Torino,Turin,Italy,"[{'odds_over': '2.85', 'odds_under': '1.42', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:14:06 UTC,2019-08-25 18:45:00 UTC,Spal,Atalanta,Serie A 2019/2020,2,3,"2:1, 0:2",Stadio Paolo Mazza,Ferrara,Italy,"[{'odds_over': '2.65', 'odds_under': '1.46', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:35:15 UTC,2019-08-25 18:45:00 UTC,AS Roma,Genoa,Serie A 2019/2020,3,3,"2:2, 1:1",Stadio Olimpico,Rome,Italy,"[{'odds_over': '2.05', 'odds_under': '1.77', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:35:38 UTC,2019-08-25 18:45:00 UTC,Cagliari,Brescia,Serie A 2019/2020,0,1,"0:0, 0:1",Unipol Domus,Cagliari,Italy,"[{'odds_over': '2.70', 'odds_under': '1.45', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 07:02:11 UTC,2019-08-25 18:45:00 UTC,Verona,Bologna,Serie A 2019/2020,1,1,"1:1, 0:0",Stadio Marc'Antonio Bentegodi,Verona,Italy,"[{'odds_over': '2.80', 'odds_under': '1.43', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 07:09:46 UTC,2019-08-25 18:45:00 UTC,Sampdoria,Lazio,Serie A 2019/2020,0,3,"0:1, 0:2",Stadio Luigi Ferraris,Genoa,Italy,"[{'odds_over': '2.20', 'odds_under': '1.66', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 06:31:20 UTC,2019-08-26 18:45:00 UTC,Inter,Lecce,Serie A 2019/2020,4,0,"2:0, 2:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,"[{'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
