scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-17 14:10:34 UTC,2020-09-12 14:00:00 UTC,Eibar,Celta Vigo,LaLiga 2020/2021,0,0,"0:0, 0:0",Estadio Municipal de Ipurua,Eibar,Spain,"[{'odds_over': '4.35', 'odds_under': '1.19', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:09:14 UTC,2020-09-12 16:30:00 UTC,Granada CF,Ath Bilbao,LaLiga 2020/2021,2,0,"0:0, 2:0",Estadio Nuevo Los Cármenes,Granada,Spain,"[{'odds_over': '5.80', 'odds_under': '1.12', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:45:49 UTC,2020-09-12 19:00:00 UTC,Cadiz CF,Osasuna,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio Nuevo Mirandilla,Cadiz,Spain,"[{'odds_over': '5.80', 'odds_under': '1.12', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:59:16 UTC,2020-09-13 12:00:00 UTC,Alaves,Betis,LaLiga 2020/2021,0,1,"0:0, 0:1",Estadio Mendizorrotza,Vitoria-Gasteiz,Spain,"[{'odds_over': '3.70', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:52:23 UTC,2020-09-13 14:00:00 UTC,Valladolid,Real Sociedad,LaLiga 2020/2021,1,1,"1:0, 0:1",Estadio José Zorrilla,Valladolid,Spain,"[{'odds_over': '5.10', 'odds_under': '1.14', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:52:46 UTC,2020-09-13 16:30:00 UTC,Villarreal,Huesca,LaLiga 2020/2021,1,1,"0:1, 1:0",Estadio de la Ceramica,Villarreal,Spain,"[{'odds_over': '2.40', 'odds_under': '1.53', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:55:36 UTC,2020-09-13 19:00:00 UTC,Valencia,Levante,LaLiga 2020/2021,4,2,"2:2, 2:0",Estadio de Mestalla,Valencia,Spain,"[{'odds_over': '2.85', 'odds_under': '1.39', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:02:36 UTC,2020-09-19 14:00:00 UTC,Villarreal,Eibar,LaLiga 2020/2021,2,1,"0:0, 2:1",Estadio de la Ceramica,Villarreal,Spain,"[{'odds_over': '3.35', 'odds_under': '1.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:48:52 UTC,2020-09-19 16:30:00 UTC,Getafe,Osasuna,LaLiga 2020/2021,1,0,"0:0, 1:0",Coliseum,Getafe,Spain,"[{'odds_over': '5.50', 'odds_under': '1.12', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:55:48 UTC,2020-09-19 19:00:00 UTC,Celta Vigo,Valencia,LaLiga 2020/2021,2,1,"1:0, 1:1",Estadio de Balaídos,Vigo,Spain,"[{'odds_over': '3.00', 'odds_under': '1.36', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:25:29 UTC,2020-09-20 14:00:00 UTC,Huesca,Cadiz CF,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio El Alcoraz,Huesca,Spain,"[{'odds_over': '5.50', 'odds_under': '1.12', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:57:05 UTC,2020-09-20 16:30:00 UTC,Betis,Valladolid,LaLiga 2020/2021,2,0,"2:0, 0:0",Estadio Benito Villamarín,Sevilla,Spain,"[{'odds_over': '3.70', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:25:50 UTC,2020-09-20 16:30:00 UTC,Granada CF,Alaves,LaLiga 2020/2021,2,1,"1:1, 1:0",Estadio Nuevo Los Cármenes,Granada,Spain,"[{'odds_over': '5.80', 'odds_under': '1.12', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:46:17 UTC,2020-09-20 19:00:00 UTC,Real Sociedad,Real Madrid,LaLiga 2020/2021,0,0,"0:0, 0:0",Reale Arena,San Sebastian,Spain,"[{'odds_over': '2.55', 'odds_under': '1.48', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:31:16 UTC,2020-09-26 11:00:00 UTC,Alaves,Getafe,LaLiga 2020/2021,0,0,"0:0, 0:0",Estadio Mendizorrotza,Vitoria-Gasteiz,Spain,"[{'odds_over': '6.10', 'odds_under': '1.11', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:52:20 UTC,2020-09-26 14:00:00 UTC,Valencia,Huesca,LaLiga 2020/2021,1,1,"1:0, 0:1",Estadio de Mestalla,Valencia,Spain,"[{'odds_over': '2.95', 'odds_under': '1.37', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:21:57 UTC,2020-09-26 16:30:00 UTC,Elche,Real Sociedad,LaLiga 2020/2021,0,3,"0:0, 0:3",Estadio Manuel Martínez Valero,Elche,Spain,"[{'odds_over': '3.60', 'odds_under': '1.26', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:52:01 UTC,2020-09-26 19:00:00 UTC,Betis,Real Madrid,LaLiga 2020/2021,2,3,"2:1, 0:2",Estadio Benito Villamarín,Sevilla,Spain,"[{'odds_over': '2.30', 'odds_under': '1.58', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:43:16 UTC,2020-09-27 10:00:00 UTC,Osasuna,Levante,LaLiga 2020/2021,1,3,"1:1, 0:2",Estadio El Sadar,Pamplona,Spain,"[{'odds_over': '2.80', 'odds_under': '1.41', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:01:08 UTC,2020-09-27 12:00:00 UTC,Eibar,Ath Bilbao,LaLiga 2020/2021,1,2,"0:1, 1:1",Estadio Municipal de Ipurua,Eibar,Spain,"[{'odds_over': '5.30', 'odds_under': '1.13', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:28:45 UTC,2020-09-27 14:00:00 UTC,Atl. Madrid,Granada CF,LaLiga 2020/2021,6,1,"1:0, 5:1",Metropolitano Stadium,Madrid,Spain,"[{'odds_over': '3.35', 'odds_under': '1.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:06:39 UTC,2020-09-27 16:30:00 UTC,Cadiz CF,Sevilla,LaLiga 2020/2021,1,3,"0:0, 1:3",Estadio Nuevo Mirandilla,Cadiz,Spain,"[{'odds_over': '4.45', 'odds_under': '1.18', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:33:04 UTC,2020-09-27 16:30:00 UTC,Valladolid,Celta Vigo,LaLiga 2020/2021,1,1,"0:1, 1:0",Estadio José Zorrilla,Valladolid,Spain,"[{'odds_over': '4.60', 'odds_under': '1.17', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:28:23 UTC,2020-09-27 19:00:00 UTC,Barcelona,Villarreal,LaLiga 2020/2021,4,0,"4:0, 0:0",Camp Nou,Barcelona,Spain,"[{'odds_over': '1.53', 'odds_under': '2.40', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:07:26 UTC,2020-09-29 17:00:00 UTC,Real Sociedad,Valencia,LaLiga 2020/2021,0,1,"0:0, 0:1",Reale Arena,San Sebastian,Spain,"[{'odds_over': '2.20', 'odds_under': '1.61', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:44:52 UTC,2020-09-29 19:30:00 UTC,Getafe,Betis,LaLiga 2020/2021,3,0,"3:0, 0:0",Coliseum,Getafe,Spain,"[{'odds_over': '4.20', 'odds_under': '1.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:08:09 UTC,2020-09-30 17:00:00 UTC,Huesca,Atl. Madrid,LaLiga 2020/2021,0,0,"0:0, 0:0",Estadio El Alcoraz,Huesca,Spain,"[{'odds_over': '3.55', 'odds_under': '1.27', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:34:07 UTC,2020-09-30 17:00:00 UTC,Villarreal,Alaves,LaLiga 2020/2021,3,1,"2:1, 1:0",Estadio de la Ceramica,Villarreal,Spain,"[{'odds_over': '2.45', 'odds_under': '1.51', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:17:08 UTC,2020-09-30 19:30:00 UTC,Real Madrid,Valladolid,LaLiga 2020/2021,1,0,"0:0, 1:0",Alfredo di Stéfano Stadium,Madrid,Spain,"[{'odds_over': '1.95', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:38:34 UTC,2020-09-30 19:30:00 UTC,Eibar,Elche,LaLiga 2020/2021,0,1,"0:1, 0:0",Estadio Municipal de Ipurua,Eibar,Spain,"[{'odds_over': '3.70', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:29:27 UTC,2020-10-01 17:00:00 UTC,Ath Bilbao,Cadiz CF,LaLiga 2020/2021,0,1,"0:0, 0:1",Estadio San Mamés,Bilbao,Spain,"[{'odds_over': '4.95', 'odds_under': '1.15', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:42:55 UTC,2020-10-01 17:00:00 UTC,Sevilla,Levante,LaLiga 2020/2021,1,0,"0:0, 1:0",Estadio Ramón Sánchez Pizjuán,Sevilla,Spain,"[{'odds_over': '1.91', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:45:05 UTC,2020-10-01 19:30:00 UTC,Celta Vigo,Barcelona,LaLiga 2020/2021,0,3,"0:1, 0:2",Estadio de Balaídos,Vigo,Spain,"[{'odds_over': '1.78', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:40:01 UTC,2020-10-03 11:00:00 UTC,Valladolid,Eibar,LaLiga 2020/2021,1,2,"1:1, 0:1",Estadio José Zorrilla,Valladolid,Spain,"[{'odds_over': '5.30', 'odds_under': '1.13', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:40:45 UTC,2020-10-03 14:00:00 UTC,Atl. Madrid,Villarreal,LaLiga 2020/2021,0,0,"0:0, 0:0",Metropolitano Stadium,Madrid,Spain,"[{'odds_over': '2.35', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:17:36 UTC,2020-10-03 16:30:00 UTC,Elche,Huesca,LaLiga 2020/2021,0,0,"0:0, 0:0",Estadio Manuel Martínez Valero,Elche,Spain,"[{'odds_over': '4.00', 'odds_under': '1.22', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:39:21 UTC,2020-10-03 16:30:00 UTC,Real Sociedad,Getafe,LaLiga 2020/2021,3,0,"1:0, 2:0",Reale Arena,San Sebastian,Spain,"[{'odds_over': '4.45', 'odds_under': '1.18', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:04:03 UTC,2020-10-03 19:00:00 UTC,Valencia,Betis,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio de Mestalla,Valencia,Spain,"[{'odds_over': '2.30', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:54:51 UTC,2020-10-04 10:00:00 UTC,Osasuna,Celta Vigo,LaLiga 2020/2021,2,0,"1:0, 1:0",Estadio El Sadar,Pamplona,Spain,"[{'odds_over': '3.90', 'odds_under': '1.23', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:41:28 UTC,2020-10-04 12:00:00 UTC,Alaves,Ath Bilbao,LaLiga 2020/2021,1,0,"0:0, 1:0",Estadio Mendizorrotza,Vitoria-Gasteiz,Spain,"[{'odds_over': '5.10', 'odds_under': '1.14', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:55:44 UTC,2020-10-04 14:00:00 UTC,Levante,Real Madrid,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio de la Ceramica,Villarreal,Spain,"[{'odds_over': '1.82', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:15:38 UTC,2020-10-04 16:30:00 UTC,Cadiz CF,Granada CF,LaLiga 2020/2021,1,1,"0:1, 1:0",Estadio Nuevo Mirandilla,Cadiz,Spain,"[{'odds_over': '5.60', 'odds_under': '1.14', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:17:58 UTC,2020-10-04 19:00:00 UTC,Barcelona,Sevilla,LaLiga 2020/2021,1,1,"1:1, 0:0",Camp Nou,Barcelona,Spain,"[{'odds_over': '1.83', 'odds_under': '1.97', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:54:09 UTC,2020-10-17 11:00:00 UTC,Granada CF,Sevilla,LaLiga 2020/2021,1,0,"0:0, 1:0",Estadio Nuevo Los Cármenes,Granada,Spain,"[{'odds_over': '3.75', 'odds_under': '1.27', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:57:14 UTC,2020-10-17 14:00:00 UTC,Celta Vigo,Atl. Madrid,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio de Balaídos,Vigo,Spain,"[{'odds_over': '3.75', 'odds_under': '1.27', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:13:14 UTC,2020-10-17 16:30:00 UTC,Real Madrid,Cadiz CF,LaLiga 2020/2021,0,1,"0:1, 0:0",Alfredo di Stéfano Stadium,Madrid,Spain,"[{'odds_over': '2.05', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:35:14 UTC,2020-10-17 19:00:00 UTC,Getafe,Barcelona,LaLiga 2020/2021,1,0,"0:0, 1:0",Coliseum,Getafe,Spain,"[{'odds_over': '2.75', 'odds_under': '1.44', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:51:58 UTC,2020-10-18 10:00:00 UTC,Eibar,Osasuna,LaLiga 2020/2021,0,0,"0:0, 0:0",Estadio Municipal de Ipurua,Eibar,Spain,"[{'odds_over': '4.80', 'odds_under': '1.18', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:49:51 UTC,2020-10-18 12:00:00 UTC,Ath Bilbao,Levante,LaLiga 2020/2021,2,0,"0:0, 2:0",Estadio San Mamés,Bilbao,Spain,"[{'odds_over': '2.65', 'odds_under': '1.46', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:04:47 UTC,2020-10-18 14:00:00 UTC,Villarreal,Valencia,LaLiga 2020/2021,2,1,"1:1, 1:0",Estadio de la Ceramica,Villarreal,Spain,"[{'odds_over': '2.19', 'odds_under': '1.67', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:15:25 UTC,2020-10-18 16:30:00 UTC,Alaves,Elche,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio Mendizorrotza,Vitoria-Gasteiz,Spain,"[{'odds_over': '4.25', 'odds_under': '1.22', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:16:31 UTC,2020-10-18 16:30:00 UTC,Huesca,Valladolid,LaLiga 2020/2021,2,2,"0:1, 2:1",Estadio El Alcoraz,Huesca,Spain,"[{'odds_over': '5.20', 'odds_under': '1.16', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:14:09 UTC,2020-10-18 19:00:00 UTC,Betis,Real Sociedad,LaLiga 2020/2021,0,3,"0:1, 0:2",Estadio Benito Villamarín,Sevilla,Spain,"[{'odds_over': '2.50', 'odds_under': '1.51', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:29:30 UTC,2020-10-23 19:00:00 UTC,Elche,Valencia,LaLiga 2020/2021,2,1,"2:0, 0:1",Estadio Manuel Martínez Valero,Elche,Spain,"[{'odds_over': '3.85', 'odds_under': '1.26', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 14:48:45 UTC,2020-10-24 14:00:00 UTC,Barcelona,Real Madrid,LaLiga 2020/2021,1,3,"1:1, 0:2",Camp Nou,Barcelona,Spain,"[{'odds_over': '1.70', 'odds_under': '2.14', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 13:56:42 UTC,2020-10-24 16:30:00 UTC,Osasuna,Ath Bilbao,LaLiga 2020/2021,1,0,"0:0, 1:0",Estadio El Sadar,Pamplona,Spain,"[{'odds_over': '4.15', 'odds_under': '1.23', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
