scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 10:26:30 UTC,2021-01-20 20:00:00 UTC,Club Brugge KV,Oostende,Jupiler League 2020/2021,2,1,"1:1, 1:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '1.95', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/club-brugge-oostende-nX0JfWEU/
2025-08-25 10:26:30 UTC,2021-01-30 17:30:00 UTC,Leuven,Beerschot VA,Jupiler League 2020/2021,0,1,"0:0, 0:1",Den Dreef,Heverlee,Belgium,"[{'odds_over': '1.92', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/leuven-beerschot-va-AuVhV4mn/
2025-08-25 10:26:30 UTC,2021-05-09 14:00:00 UTC,KV Mechelen,Oostende,Jupiler League 2020/2021,5,3,"2:2, 3:1",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,"[{'odds_over': '1.72', 'odds_under': '2.06', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/kv-mechelen-oostende-AXl48exh/
2025-08-25 10:26:30 UTC,2021-01-16 17:30:00 UTC,Beveren,Waregem,Jupiler League 2020/2021,1,5,"0:2, 1:3",Freethiel Stadion,Beveren,Belgium,"[{'odds_over': '2.16', 'odds_under': '1.66', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/sk-beveren-waregem-KdR1bOIO/
2025-08-25 10:26:46 UTC,2021-04-11 18:45:00 UTC,Beerschot VA,Oostende,Jupiler League 2020/2021,1,2,"1:0, 0:2",Olympisch Stadion,Antwerp,Belgium,"[{'odds_over': '2.25', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/beerschot-va-oostende-COwz8j8B/
2025-08-25 10:26:45 UTC,2021-01-10 17:15:00 UTC,Leuven,Anderlecht,Jupiler League 2020/2021,1,0,"0:0, 1:0",Den Dreef,Heverlee,Belgium,"[{'odds_over': '1.95', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/leuven-anderlecht-hOnqtM14/
2025-08-25 10:26:46 UTC,2020-11-08 17:15:00 UTC,Gent,Anderlecht,Jupiler League 2020/2021,1,1,"0:1, 1:0",Planet Group Arena,Gent,Belgium,"[{'odds_over': '1.79', 'odds_under': '1.97', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/gent-anderlecht-n5ftZTBD/
2025-08-25 10:26:46 UTC,2021-04-17 18:45:00 UTC,Antwerp,Genk,Jupiler League 2020/2021,3,2,"0:1, 3:1",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.01', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/antwerp-genk-CfzsB6H1/
2025-08-25 10:27:01 UTC,2021-02-19 19:45:00 UTC,KV Mechelen,Gent,Jupiler League 2020/2021,1,1,"1:1, 0:0",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,"[{'odds_over': '2.18', 'odds_under': '1.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/kv-mechelen-gent-hbXJVOu2/
2025-08-25 10:27:01 UTC,2021-02-27 15:15:00 UTC,Cercle Brugge KSV,Beveren,Jupiler League 2020/2021,2,0,"1:0, 1:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '2.45', 'odds_under': '1.51', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/cercle-brugge-sk-beveren-GbaX7VjE/
2025-08-25 10:27:01 UTC,2020-12-12 15:15:00 UTC,Mouscron,Beerschot VA,Jupiler League 2020/2021,3,1,"1:0, 2:1",Stade Le Canonnier,Mouscron,Belgium,"[{'odds_over': '2.00', 'odds_under': '1.77', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/royal-excel-mouscron-beerschot-va-GdOefXwC/
2025-08-25 10:27:01 UTC,2020-09-27 16:15:00 UTC,Club Brugge KV,Cercle Brugge KSV,Jupiler League 2020/2021,2,1,"1:0, 1:1",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '1.66', 'odds_under': '2.15', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/club-brugge-cercle-brugge-UerxViki/
2025-08-25 10:27:16 UTC,2021-03-20 19:45:00 UTC,Eupen,Kortrijk,Jupiler League 2020/2021,2,0,"0:0, 2:0",Kehrwegstadion,Eupen,Belgium,"[{'odds_over': '2.45', 'odds_under': '1.51', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/eupen-kortrijk-Iy5JD5x7/
2025-08-25 10:27:16 UTC,2020-10-18 11:30:00 UTC,Waregem,Antwerp,Jupiler League 2020/2021,1,3,"1:0, 0:3",Elindus Arena,Waregem,Belgium,"[{'odds_over': '1.79', 'odds_under': '1.97', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/waregem-antwerp-86XuV67s/
2025-08-25 10:27:17 UTC,2021-02-07 19:45:00 UTC,Gent,Eupen,Jupiler League 2020/2021,2,2,"2:1, 0:1",Planet Group Arena,Gent,Belgium,"[{'odds_over': '2.11', 'odds_under': '1.69', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/gent-eupen-I3ZpbBKT/
2025-08-25 10:27:17 UTC,2020-08-29 14:15:00 UTC,Eupen,St. Truiden,Jupiler League 2020/2021,1,1,"1:0, 0:1",Kehrwegstadion,Eupen,Belgium,"[{'odds_over': '2.30', 'odds_under': '1.58', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/eupen-st-truiden-lAYOcDlE/
