scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-21 11:47:35 UTC,2020-08-21 17:00:00 UTC,Bordeaux,Nantes,Ligue 1 2020/2021,0,0,"0:0, 0:0",Stade Atlantique,Bordeaux,France,"[{'odds_over': '4.75', 'odds_under': '1.16', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:15:01 UTC,2020-08-22 15:00:00 UTC,Dijon,Angers,Ligue 1 2020/2021,0,1,"0:1, 0:0",Stade Gaston Gérard,Dijon,France,"[{'odds_over': '4.45', 'odds_under': '1.18', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:15:46 UTC,2020-08-22 19:00:00 UTC,Lille,Rennes,Ligue 1 2020/2021,1,1,"1:0, 0:1",Stade Pierre-Mauroy,Villeneuve d'Ascq,France,"[{'odds_over': '3.35', 'odds_under': '1.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:09:39 UTC,2020-08-23 11:00:00 UTC,Monaco,Reims,Ligue 1 2020/2021,2,2,"1:2, 1:0",Stade Louis II,Monaco,France,"[{'odds_over': '3.45', 'odds_under': '1.28', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:27:46 UTC,2020-08-23 13:00:00 UTC,Lorient,Strasbourg,Ligue 1 2020/2021,3,1,"0:1, 3:0",Stade du Moustoir,Lorient,France,"[{'odds_over': '3.80', 'odds_under': '1.24', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:02:07 UTC,2020-08-23 13:00:00 UTC,Nimes,Brest,Ligue 1 2020/2021,4,0,"2:0, 2:0",Stade des Costières,Nîmes,France,"[{'odds_over': '2.75', 'odds_under': '1.42', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:25:13 UTC,2020-08-23 15:00:00 UTC,Nice,Lens,Ligue 1 2020/2021,2,1,"1:1, 1:0",Allianz Riviera,Nice,France,"[{'odds_over': '3.25', 'odds_under': '1.31', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:13:17 UTC,2020-08-28 19:00:00 UTC,Lyon,Dijon,Ligue 1 2020/2021,4,1,"3:1, 1:0",Parc Olympique Lyonnais,Lyon,France,"[{'odds_over': '1.90', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:15:26 UTC,2020-08-29 15:00:00 UTC,Rennes,Montpellier,Ligue 1 2020/2021,2,1,"1:0, 1:1",Roazhon Park,Rennes,France,"[{'odds_over': '3.35', 'odds_under': '1.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:30:39 UTC,2020-08-29 19:00:00 UTC,Strasbourg,Nice,Ligue 1 2020/2021,0,2,"0:1, 0:1",Stade de la Meinau,Strasbourg,France,"[{'odds_over': '3.05', 'odds_under': '1.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 11:51:01 UTC,2020-08-30 11:00:00 UTC,Reims,Lille,Ligue 1 2020/2021,0,1,"0:1, 0:0",Stade Auguste-Delaune,Reims,France,"[{'odds_over': '4.10', 'odds_under': '1.21', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
