scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-16 11:41:35 UTC,2024-02-17 15:00:00 UTC,Newcastle,Bournemouth,Premier League 2023/2024,2,2,"0:0, 2:2",St. James' Park,Newcastle,England,"[{'odds_over': '1.77', 'odds_under': '1.97', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '1.98', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.02', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:41:48 UTC,2023-11-25 15:00:00 UTC,Luton,Crystal Palace,Premier League 2023/2024,2,1,"0:0, 2:1",Kenilworth Road,Luton,England,"[{'odds_over': '3.30', 'odds_under': '1.30', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '3.65', 'odds_under': '1.31', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.25', 'odds_under': '1.33', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:41:57 UTC,2023-09-02 14:00:00 UTC,Brentford,Bournemouth,Premier League 2023/2024,2,2,"1:1, 1:1",Brentford Community Stadium,London,England,"[{'odds_over': '2.30', 'odds_under': '1.63', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.65', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.30', 'odds_under': '1.62', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:42:09 UTC,2023-12-10 14:00:00 UTC,Luton,Manchester City,Premier League 2023/2024,1,2,"1:0, 0:2",Kenilworth Road,Luton,England,"[{'odds_over': '1.82', 'odds_under': '1.92', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.95', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:42:20 UTC,2023-10-28 14:00:00 UTC,Arsenal,Sheffield Utd,Premier League 2023/2024,5,0,"1:0, 4:0",Emirates Stadium,London,England,"[{'odds_over': '1.52', 'odds_under': '2.48', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.54', 'odds_under': '2.55', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:42:31 UTC,2023-12-03 14:00:00 UTC,Chelsea,Brighton,Premier League 2023/2024,3,2,"2:1, 1:1",Stamford Bridge,London,England,"[{'odds_over': '1.86', 'odds_under': '1.88', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.78', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.05', 'odds_under': '1.77', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:42:41 UTC,2024-05-04 14:00:00 UTC,Sheffield Utd,Nottingham,Premier League 2023/2024,1,3,"1:1, 0:2",Bramall Lane,Sheffield,England,"[{'odds_over': '1.84', 'odds_under': '1.90', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:42:53 UTC,2024-03-30 15:00:00 UTC,Tottenham,Luton,Premier League 2023/2024,2,1,"0:1, 2:0",Tottenham Hotspur Stadium,London,England,"[{'odds_over': '1.26', 'odds_under': '3.60', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.30', 'odds_under': '3.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.28', 'odds_under': '3.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:43:03 UTC,2023-09-16 11:30:00 UTC,Wolves,Liverpool,Premier League 2023/2024,1,3,"1:0, 0:3",Molineux Stadium,Wolverhampton,England,"[{'odds_over': '1.79', 'odds_under': '2.04', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.12', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:43:15 UTC,2023-08-13 15:30:00 UTC,Chelsea,Liverpool,Premier League 2023/2024,1,1,"1:1, 0:0",Stamford Bridge,London,England,"[{'odds_over': '1.78', 'odds_under': '2.05', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '2.08', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:43:25 UTC,2024-04-06 14:00:00 UTC,Luton,Bournemouth,Premier League 2023/2024,2,1,"0:0, 2:1",Kenilworth Road,Luton,England,"[{'odds_over': '1.75', 'odds_under': '2.01', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.01', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.95', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:43:37 UTC,2024-04-14 13:00:00 UTC,West Ham,Fulham,Premier League 2023/2024,0,2,"0:1, 0:1",London Stadium,London,England,"[{'odds_over': '2.06', 'odds_under': '1.71', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.13', 'odds_under': '1.71', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.17', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:43:46 UTC,2023-08-20 15:30:00 UTC,West Ham,Chelsea,Premier League 2023/2024,3,1,"1:1, 2:0",London Stadium,London,England,"[{'odds_over': '2.24', 'odds_under': '1.66', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.26', 'odds_under': '1.70', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.50', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
