scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-26 02:50:08 UTC,2022-09-04 16:00:00 UTC,Verona,Sampdoria,Serie A 2022/2023,2,1,"2:1, 0:0",Stadio Marc'Antonio Bentegodi,Verona,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/verona-sampdoria-QR5oe5F6/
2025-08-26 02:50:08 UTC,2023-01-30 19:45:00 UTC,Udinese,Verona,Serie A 2022/2023,1,1,"1:1, 0:0",Bluenergy Stadium - Stadio Friuli,Udine,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/udinese-verona-x029cVFG/
2025-08-26 02:50:09 UTC,2023-02-05 11:30:00 UTC,Spezia,Napoli,Serie A 2022/2023,0,3,"0:0, 0:3",Stadio Alberto Picco,La Spezia,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/spezia-napoli-0dSnBlpG/
2025-08-26 02:50:09 UTC,2022-10-30 19:45:00 UTC,Torino,AC Milan,Serie A 2022/2023,2,1,"2:0, 0:1",Stadio Olimpico di Torino,Turin,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/torino-ac-milan-pADJ4X4g/
2025-08-26 02:52:09 UTC,2022-10-17 18:45:00 UTC,Lecce,Fiorentina,Serie A 2022/2023,1,1,"1:0, 0:1",Stadio Via del Mare,Lecce,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/lecce-fiorentina-WMTMnaq8/
2025-08-26 02:52:09 UTC,2023-01-04 15:30:00 UTC,AS Roma,Bologna,Serie A 2022/2023,1,0,"1:0, 0:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/as-roma-bologna-bZA2LGo2/
2025-08-26 02:52:08 UTC,2022-11-10 17:30:00 UTC,Verona,Juventus,Serie A 2022/2023,0,1,"0:0, 0:1",Stadio Marc'Antonio Bentegodi,Verona,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/verona-juventus-61FE1MfT/
2025-08-26 02:52:09 UTC,2022-11-09 17:30:00 UTC,Sassuolo,AS Roma,Serie A 2022/2023,1,1,"0:0, 1:1",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/sassuolo-as-roma-zHwxJNP3/
2025-08-26 02:54:06 UTC,2022-10-29 18:45:00 UTC,Inter,Sampdoria,Serie A 2022/2023,3,0,"2:0, 1:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/inter-sampdoria-Q5tglCKC/
2025-08-26 02:54:07 UTC,2022-08-15 18:45:00 UTC,Juventus,Sassuolo,Serie A 2022/2023,3,0,"2:0, 1:0",Allianz Stadium,Turin,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2022-2023/juventus-sassuolo-8EDmNK3N/
