scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 15:46:45 UTC,2020-12-05 20:00:00 UTC,Zwolle,Vitesse,Eredivisie 2020/2021,2,1,"0:1, 2:0",MAC³PARK Stadion,Zwolle,Netherlands,"[{'odds_over': '2.36', 'odds_under': '1.59', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.59', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.47', 'odds_under': '1.58', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-vitesse-pvH3JI0M/
2025-08-26 15:46:46 UTC,2020-11-22 13:30:00 UTC,Sittard,Feyenoord,Eredivisie 2020/2021,1,3,"1:2, 0:1",Fortuna Sittard Stadion,Sittard,Netherlands,"[{'odds_over': '1.66', 'odds_under': '2.22', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.66', 'odds_under': '2.22', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.70', 'odds_under': '2.25', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.59', 'odds_under': '2.47', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sittard-feyenoord-xfoA9sXc/
2025-08-26 15:46:42 UTC,2021-02-14 13:30:00 UTC,Feyenoord,Willem II,Eredivisie 2020/2021,5,0,"1:0, 4:0",De Kuip,Rotterdam,Netherlands,"[{'odds_over': '1.72', 'odds_under': '2.12', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.72', 'odds_under': '2.12', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.75', 'odds_under': '2.23', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.13', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.70', 'odds_under': '2.24', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-willem-ii-by2sWA2I/
2025-08-26 15:46:43 UTC,2020-09-13 12:30:00 UTC,Sparta Rotterdam,Ajax,Eredivisie 2020/2021,0,1,"0:1, 0:0",Sparta Stadion Het Kasteel,Rotterdam,Netherlands,"[{'odds_over': '1.42', 'odds_under': '2.91', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.42', 'odds_under': '2.91', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.42', 'odds_under': '2.92', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.82', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/sparta-rotterdam-ajax-0jmZX2cP/
2025-08-26 15:47:48 UTC,2021-04-25 12:30:00 UTC,Ajax,AZ Alkmaar,Eredivisie 2020/2021,2,0,"0:0, 2:0",Johan Cruijff Arena,Amsterdam,Netherlands,"[{'odds_over': '1.62', 'odds_under': '2.45', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.56', 'odds_under': '2.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.56', 'odds_under': '2.50', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.64', 'odds_under': '2.38', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.67', 'odds_under': '2.29', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.61', 'odds_under': '2.43', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-az-alkmaar-O0tDTWbA/
2025-08-26 15:47:49 UTC,2021-05-01 14:30:00 UTC,Heracles,Venlo,Eredivisie 2020/2021,4,0,"2:0, 2:0",Asito Stadium,Almelo,Netherlands,"[{'odds_over': '2.22', 'odds_under': '1.74', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.72', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.72', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.75', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.73', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.21', 'odds_under': '1.72', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heracles-venlo-f3ZfL86j/
2025-08-26 15:48:03 UTC,2021-05-08 19:00:00 UTC,Venlo,Waalwijk,Eredivisie 2020/2021,3,3,"2:2, 1:1",Covebo Stadion - De Koel,Venlo,Netherlands,"[{'odds_over': '2.57', 'odds_under': '1.57', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.52', 'odds_under': '1.57', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.47', 'odds_under': '1.58', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/venlo-waalwijk-nesNOsDr/
2025-08-26 15:48:06 UTC,2021-01-16 15:30:00 UTC,FC Emmen,Vitesse,Eredivisie 2020/2021,1,4,"0:2, 1:2",De Oude Meerdijk,Emmen,Netherlands,"[{'odds_over': '1.98', 'odds_under': '1.83', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.83', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.05', 'odds_under': '1.88', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.90', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.89', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-vitesse-WYkVdblo/
2025-08-26 15:49:05 UTC,2020-12-13 11:15:00 UTC,Vitesse,Heerenveen,Eredivisie 2020/2021,1,1,"1:0, 0:1",GelreDome,Arnhem,Netherlands,"[{'odds_over': '1.83', 'odds_under': '1.98', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '1.98', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.11', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '2.04', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/vitesse-heerenveen-h42CnHU8/
2025-08-26 15:49:15 UTC,2020-12-13 13:30:00 UTC,Willem II,Sparta Rotterdam,Eredivisie 2020/2021,1,3,"0:2, 1:1",Koning Willem II Stadion,Tilburg,Netherlands,"[{'odds_over': '2.32', 'odds_under': '1.61', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.32', 'odds_under': '1.61', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.60', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.45', 'odds_under': '1.60', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/willem-ii-sparta-rotterdam-nR1GoypF/
2025-08-26 15:49:18 UTC,2021-02-28 15:45:00 UTC,AZ Alkmaar,Feyenoord,Eredivisie 2020/2021,4,2,"2:2, 2:0",AFAS Stadion,Alkmaar,Netherlands,"[{'odds_over': '1.72', 'odds_under': '2.12', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.72', 'odds_under': '2.12', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.14', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.68', 'odds_under': '2.28', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.67', 'odds_under': '2.31', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/az-alkmaar-feyenoord-C62zva0d/
2025-08-26 15:49:17 UTC,2020-09-19 14:30:00 UTC,AZ Alkmaar,Zwolle,Eredivisie 2020/2021,1,1,"0:1, 1:0",AFAS Stadion,Alkmaar,Netherlands,"[{'odds_over': '1.78', 'odds_under': '2.06', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.06', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.79', 'odds_under': '2.12', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.77', 'odds_under': '2.14', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/az-alkmaar-zwolle-4OVHPv55/
2025-08-26 15:50:30 UTC,2021-01-16 19:00:00 UTC,Utrecht,Heracles,Eredivisie 2020/2021,2,0,"1:0, 1:0",Stadion Galgenwaard,Utrecht,Netherlands,"[{'odds_over': '2.28', 'odds_under': '1.63', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.28', 'odds_under': '1.63', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.08', 'odds_under': '1.82', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.60', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/utrecht-heracles-WQe6LsRo/
