scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 14:29:01 UTC,2023-04-22 16:30:00 UTC,Real Sociedad,Rayo Vallecano,LaLiga 2022/2023,2,1,"0:0, 2:1",Reale Arena,San Sebastian,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/real-sociedad-rayo-vallecano-Uajg6Gmj/
2025-08-25 14:29:01 UTC,2023-04-15 16:30:00 UTC,Betis,Espanyol,LaLiga 2022/2023,3,1,"2:0, 1:1",Estadio Benito Villamarín,Sevilla,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/betis-espanyol-ngfK3NRi/
2025-08-25 14:29:01 UTC,2022-10-29 16:30:00 UTC,Sevilla,Rayo Vallecano,LaLiga 2022/2023,0,1,"0:0, 0:1",Estadio Ramón Sánchez Pizjuán,Sevilla,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/sevilla-rayo-vallecano-CnSucrzd/
2025-08-25 14:29:01 UTC,2023-02-03 20:00:00 UTC,Ath Bilbao,Cadiz CF,LaLiga 2022/2023,4,1,"3:1, 1:0",Estadio San Mamés,Bilbao,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/ath-bilbao-cadiz-pERW1nvE/
2025-08-25 14:31:28 UTC,2023-04-09 16:30:00 UTC,Almeria,Valencia,LaLiga 2022/2023,2,1,"0:0, 2:1",UD Almería Stadium,Almera,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/almeria-valencia-nuFokOCb/
2025-08-25 14:31:26 UTC,2022-11-05 17:30:00 UTC,Celta Vigo,Osasuna,LaLiga 2022/2023,1,2,"1:2, 0:0",Estadio de Balaídos,Vigo,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/celta-vigo-osasuna-088zJPdF/
2025-08-25 14:31:27 UTC,2022-09-11 12:00:00 UTC,Real Madrid,Mallorca,LaLiga 2022/2023,4,1,"1:1, 3:0",Estadio Santiago Bernabéu,Madrid,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/real-madrid-mallorca-lxsvaA4j/
2025-08-25 14:31:27 UTC,2023-03-12 15:15:00 UTC,Sevilla,Almeria,LaLiga 2022/2023,2,1,"1:1, 1:0",Estadio Ramón Sánchez Pizjuán,Sevilla,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/sevilla-almeria-EgeAKC77/
2025-08-25 14:34:33 UTC,2022-11-10 19:00:00 UTC,Valencia,Betis,LaLiga 2022/2023,3,0,"0:0, 3:0",Estadio de Mestalla,Valencia,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/valencia-betis-QBTkOKYf/
2025-08-25 14:34:32 UTC,2023-02-26 15:15:00 UTC,Celta Vigo,Valladolid,LaLiga 2022/2023,3,0,"2:0, 1:0",Estadio de Balaídos,Vigo,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/celta-vigo-valladolid-AasbZaan/
2025-08-25 14:34:32 UTC,2022-11-04 20:00:00 UTC,Girona,Ath Bilbao,LaLiga 2022/2023,2,1,"0:0, 2:1",Estadio Municipal de Montilivi,Girona,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/girona-ath-bilbao-MJA3CNZr/
2025-08-25 14:34:33 UTC,2023-02-19 20:00:00 UTC,Barcelona,Cadiz CF,LaLiga 2022/2023,2,0,"2:0, 0:0",Camp Nou,Barcelona,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/barcelona-cadiz-I1tlR27P/
2025-08-25 14:36:58 UTC,2023-03-31 19:00:00 UTC,Mallorca,Osasuna,LaLiga 2022/2023,0,0,"0:0, 0:0",Estadi Mallorca Son Moix,Palma de Mallorca,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/mallorca-osasuna-AgGsfDbQ/
2025-08-25 14:36:57 UTC,2023-02-05 15:15:00 UTC,Girona,Valencia,LaLiga 2022/2023,1,0,"0:0, 1:0",Estadio Municipal de Montilivi,Girona,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/girona-valencia-GxzKjMVC/
2025-08-25 14:36:58 UTC,2022-08-21 20:00:00 UTC,Real Sociedad,Barcelona,LaLiga 2022/2023,1,4,"1:1, 0:3",Reale Arena,San Sebastian,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/real-sociedad-barcelona-bks2pjYa/
2025-08-25 14:36:57 UTC,2023-04-09 19:00:00 UTC,Rayo Vallecano,Atl. Madrid,LaLiga 2022/2023,1,2,"0:2, 1:0",Campo de Futbol de Vallecas,Madrid,Spain,[],https://www.oddsportal.com/football/spain/laliga-2022-2023/rayo-vallecano-atl-madrid-f5Igm2sB/
