scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 05:36:53 UTC,2024-01-20 19:45:00 UTC,Udinese,AC Milan,Serie A 2023/2024,2,3,"1:1, 1:2",Bluenergy Stadium - Stadio Friuli,Udine,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/udinese-ac-milan-fRBWAjDQ/
2025-08-26 05:37:27 UTC,2024-02-10 14:00:00 UTC,Cagliari,Lazio,Serie A 2023/2024,1,3,"0:1, 1:2",Unipol Domus,Cagliari,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/cagliari-lazio-67M49zYj/
2025-08-26 05:37:35 UTC,2023-12-22 17:30:00 UTC,Sassuolo,Genoa,Serie A 2023/2024,1,2,"1:0, 0:2",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/sassuolo-genoa-jyrhYP9b/
2025-08-26 05:37:34 UTC,2023-12-23 19:45:00 UTC,AS Roma,Napoli,Serie A 2023/2024,2,0,"0:0, 2:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/as-roma-napoli-rBvpznun/
2025-08-26 05:38:41 UTC,2023-10-30 19:45:00 UTC,Lazio,Fiorentina,Serie A 2023/2024,1,0,"0:0, 1:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/lazio-fiorentina-KfnjvwKb/
2025-08-26 05:39:28 UTC,2024-05-12 18:45:00 UTC,Atalanta,AS Roma,Serie A 2023/2024,2,1,"2:0, 0:1",Gewiss Stadium,Bergamo,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-as-roma-GCUgL76j/
2025-08-26 05:39:58 UTC,2023-09-27 16:30:00 UTC,Verona,Atalanta,Serie A 2023/2024,0,1,"0:1, 0:0",Stadio Marc'Antonio Bentegodi,Verona,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/verona-atalanta-4QAObA0k/
2025-08-26 05:39:59 UTC,2024-04-01 13:00:00 UTC,Sassuolo,Udinese,Serie A 2023/2024,1,1,"1:1, 0:0",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/sassuolo-udinese-GE9r9q0T/
2025-08-26 05:41:12 UTC,2024-04-13 13:00:00 UTC,Lecce,Empoli,Serie A 2023/2024,1,0,"0:0, 1:0",Stadio Via del Mare,Lecce,Italy,"[{'odds_over': '3.92', 'odds_under': '1.29', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.89', 'odds_under': '1.26', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.89', 'odds_under': '1.26', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.92', 'odds_under': '1.28', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.98', 'odds_under': '1.27', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.77', 'odds_under': '1.28', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '4.04', 'odds_under': '1.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '4.00', 'odds_under': '1.29', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/lecce-empoli-Q7uDKFbr/
2025-08-26 05:41:11 UTC,2023-11-26 14:00:00 UTC,Empoli,Sassuolo,Serie A 2023/2024,3,4,"2:2, 1:2",Stadio Carlo Castellani,Empoli,Italy,"[{'odds_over': '2.18', 'odds_under': '1.75', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.75', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.14', 'odds_under': '1.70', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.75', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.14', 'odds_under': '1.81', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.09', 'odds_under': '1.83', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.11', 'odds_under': '1.80', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.75', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/empoli-sassuolo-n5MtIh23/
2025-08-26 05:41:40 UTC,2023-08-27 18:45:00 UTC,Lazio,Genoa,Serie A 2023/2024,0,1,"0:1, 0:0",Stadio Olimpico,Rome,Italy,"[{'odds_over': '2.68', 'odds_under': '1.52', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.58', 'odds_under': '1.48', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.58', 'odds_under': '1.48', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.72', 'odds_under': '1.52', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.71', 'odds_under': '1.55', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.62', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.68', 'odds_under': '1.53', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.72', 'odds_under': '1.52', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/lazio-genoa-4nAxkuGQ/
2025-08-26 05:41:42 UTC,2023-08-27 16:30:00 UTC,Juventus,Bologna,Serie A 2023/2024,1,1,"0:1, 1:0",Allianz Stadium,Turin,Italy,"[{'odds_over': '2.85', 'odds_under': '1.47', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.68', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.65', 'odds_under': '1.48', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.90', 'odds_under': '1.47', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.85', 'odds_under': '1.47', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.72', 'odds_under': '1.50', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.86', 'odds_under': '1.47', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.90', 'odds_under': '1.47', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/juventus-bologna-OzgujL0K/
2025-08-26 05:41:52 UTC,2024-05-17 18:45:00 UTC,Fiorentina,Napoli,Serie A 2023/2024,2,2,"2:1, 0:1",Stadio Artemio Franchi,Florence,Italy,"[{'odds_over': '2.26', 'odds_under': '1.70', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.66', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.65', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.23', 'odds_under': '1.70', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.67', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.65', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.66', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.71', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/fiorentina-napoli-K4XJdUSd/
2025-08-26 05:41:52 UTC,2023-10-28 16:00:00 UTC,Lecce,Torino,Serie A 2023/2024,0,1,"0:1, 0:0",Stadio Via del Mare,Lecce,Italy,"[{'odds_over': '4.60', 'odds_under': '1.23', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '4.54', 'odds_under': '1.20', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '4.54', 'odds_under': '1.20', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '4.70', 'odds_under': '1.23', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '4.48', 'odds_under': '1.22', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '4.82', 'odds_under': '1.21', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '4.70', 'odds_under': '1.23', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/lecce-torino-EHofwcZ4/
2025-08-26 05:42:32 UTC,2024-01-21 14:00:00 UTC,Empoli,Monza,Serie A 2023/2024,3,0,"2:0, 1:0",Stadio Carlo Castellani,Empoli,Italy,"[{'odds_over': '3.02', 'odds_under': '1.43', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.62', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.61', 'odds_under': '1.50', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.02', 'odds_under': '1.44', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.84', 'odds_under': '1.45', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.02', 'odds_under': '1.42', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.02', 'odds_under': '1.44', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/empoli-monza-EBh35Uzl/
2025-08-26 05:42:28 UTC,2023-09-03 18:45:00 UTC,Empoli,Juventus,Serie A 2023/2024,0,2,"0:1, 0:1",Stadio Carlo Castellani,Empoli,Italy,"[{'odds_over': '2.54', 'odds_under': '1.57', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.45', 'odds_under': '1.58', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.57', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.57', 'odds_under': '1.57', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.56', 'odds_under': '1.56', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.56', 'odds_under': '1.56', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.57', 'odds_under': '1.57', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/empoli-juventus-p6VB3vVJ/
2025-08-26 05:42:42 UTC,2023-11-06 17:30:00 UTC,Frosinone,Empoli,Serie A 2023/2024,2,1,"0:0, 2:1",Stadio Benito Stirpe,Frosinone,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/frosinone-empoli-fkMSidlb/
2025-08-26 05:42:40 UTC,2024-01-14 17:00:00 UTC,Fiorentina,Udinese,Serie A 2023/2024,2,2,"0:1, 2:1",Stadio Artemio Franchi,Florence,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/fiorentina-udinese-l8Xm0Zb8/
2025-08-26 05:44:11 UTC,2024-03-11 19:45:00 UTC,Lazio,Udinese,Serie A 2023/2024,1,2,"0:0, 1:2",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/lazio-udinese-IuP6nVna/
2025-08-26 05:44:12 UTC,2024-03-03 19:45:00 UTC,Napoli,Juventus,Serie A 2023/2024,2,1,"1:0, 1:1",Stadio Diego Armando Maradona,Naples,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/napoli-juventus-AFaTYBIa/
2025-08-26 05:44:21 UTC,2023-11-27 17:30:00 UTC,Verona,Lecce,Serie A 2023/2024,2,2,"1:1, 1:1",Stadio Marc'Antonio Bentegodi,Verona,Italy,"[{'odds_over': '4.23', 'odds_under': '1.26', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.90', 'odds_under': '1.26', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.90', 'odds_under': '1.26', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '4.30', 'odds_under': '1.26', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '4.23', 'odds_under': '1.25', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '4.22', 'odds_under': '1.25', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '4.30', 'odds_under': '1.26', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/verona-lecce-nT4T8lPk/
2025-08-26 05:44:21 UTC,2023-11-25 19:45:00 UTC,AC Milan,Fiorentina,Serie A 2023/2024,1,0,"1:0, 0:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,"[{'odds_over': '3.02', 'odds_under': '1.43', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.34', 'odds_under': '1.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.32', 'odds_under': '1.33', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.07', 'odds_under': '1.43', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.22', 'odds_under': '1.38', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.12', 'odds_under': '1.39', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '3.22', 'odds_under': '1.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.07', 'odds_under': '1.43', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/ac-milan-fiorentina-xfFgFjnM/
2025-08-26 05:44:57 UTC,2024-04-21 16:00:00 UTC,Salernitana,Fiorentina,Serie A 2023/2024,0,2,"0:0, 0:2",Stadio Arechi,Salerno,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/salernitana-fiorentina-tb8bWCcf/
2025-08-26 05:44:57 UTC,2023-11-25 17:00:00 UTC,Atalanta,Napoli,Serie A 2023/2024,1,2,"0:1, 1:1",Gewiss Stadium,Bergamo,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-napoli-UVIceVfj/
2025-08-26 05:45:59 UTC,2024-01-13 19:45:00 UTC,Monza,Inter,Serie A 2023/2024,1,5,"0:2, 1:3",Brianteo,Monza,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/monza-inter-IqwPiB6l/
2025-08-26 05:45:57 UTC,2023-09-18 18:45:00 UTC,Verona,Bologna,Serie A 2023/2024,0,0,"0:0, 0:0",Stadio Marc'Antonio Bentegodi,Verona,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/verona-bologna-UBlT9Fig/
2025-08-26 05:46:01 UTC,2024-03-03 11:30:00 UTC,Verona,Sassuolo,Serie A 2023/2024,1,0,"0:0, 1:0",Stadio Marc'Antonio Bentegodi,Verona,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/verona-sassuolo-04htW92I/
2025-08-26 05:46:10 UTC,2024-05-05 10:30:00 UTC,Cagliari,Lecce,Serie A 2023/2024,1,1,"1:0, 0:1",Unipol Domus,Cagliari,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/cagliari-lecce-fsjku8tP/
2025-08-26 05:47:25 UTC,2023-11-26 17:00:00 UTC,AS Roma,Udinese,Serie A 2023/2024,3,1,"1:0, 2:1",Stadio Olimpico,Rome,Italy,"[{'odds_over': '3.22', 'odds_under': '1.39', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.03', 'odds_under': '1.38', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.03', 'odds_under': '1.38', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.22', 'odds_under': '1.40', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.17', 'odds_under': '1.38', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.22', 'odds_under': '1.37', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '3.20', 'odds_under': '1.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.22', 'odds_under': '1.40', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/italy/serie-a-2023-2024/as-roma-udinese-GpEcEA1S/
2025-08-26 05:47:43 UTC,2023-11-12 17:00:00 UTC,Lazio,AS Roma,Serie A 2023/2024,0,0,"0:0, 0:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2023-2024/lazio-as-roma-8bZE3gmA/
