scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 08:47:51 UTC,2020-02-09 15:00:00 UTC,Osasuna,Real Madrid,LaLiga 2019/2020,1,4,"1:2, 0:2",Estadio El Sadar,Pamplona,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/osasuna-real-madrid-4hXBsKHh/
2025-08-25 08:47:51 UTC,2020-06-19 17:30:00 UTC,Granada CF,Villarreal,LaLiga 2019/2020,0,1,"0:1, 0:0",Estadio Nuevo Los Cármenes,Granada,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/granada-cf-villarreal-f1EAxmhn/
2025-08-25 08:48:06 UTC,2019-10-06 12:00:00 UTC,Celta Vigo,Ath Bilbao,LaLiga 2019/2020,1,0,"0:0, 1:0",Estadio de Balaídos,Vigo,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/celta-vigo-ath-bilbao-2eugzTjq/
2025-08-25 08:48:05 UTC,2020-07-08 18:30:00 UTC,Betis,Osasuna,LaLiga 2019/2020,3,0,"2:0, 1:0",Estadio Benito Villamarín,Sevilla,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/betis-osasuna-6erzldEC/
2025-08-25 08:49:52 UTC,2020-06-28 15:00:00 UTC,Villarreal,Valencia,LaLiga 2019/2020,2,0,"2:0, 0:0",Estadio de la Ceramica,Villarreal,Spain,"[{'odds_over': '2.52', 'odds_under': '1.55', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.63', 'odds_under': '1.49', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.65', 'odds_under': '1.42', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.61', 'odds_under': '1.54', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.79', 'odds_under': '1.50', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.76(19)', 'odds_under': '1.54(37)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.76(19)', 'odds_under': '1.54(37)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.76(19)', 'odds_under': '1.54(37)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/villarreal-valencia-Snl8sZZr/
2025-08-25 08:49:51 UTC,2019-10-20 14:00:00 UTC,Espanyol,Villarreal,LaLiga 2019/2020,0,1,"0:1, 0:0",RCDE Stadium,Cornella de Llobregat,Spain,"[{'odds_over': '2.84', 'odds_under': '1.45', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.37', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.35', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '3.40', 'odds_under': '1.35', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.45(38)', 'odds_under': '1.39(4290)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.45(38)', 'odds_under': '1.39(4290)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.45(38)', 'odds_under': '1.39(4290)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/espanyol-villarreal-OUiqop51/
2025-08-25 08:50:18 UTC,2020-06-16 20:00:00 UTC,Barcelona,Leganes,LaLiga 2019/2020,2,0,"1:0, 1:0",Camp Nou,Barcelona,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/barcelona-leganes-hYV97ShC/
2025-08-25 08:50:16 UTC,2019-12-08 13:00:00 UTC,Betis,Ath Bilbao,LaLiga 2019/2020,3,2,"3:1, 0:1",Estadio Benito Villamarín,Sevilla,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/betis-ath-bilbao-vwWZUnXg/
2025-08-25 08:51:03 UTC,2020-07-19 19:00:00 UTC,Leganes,Real Madrid,LaLiga 2019/2020,2,2,"1:1, 1:1",Estadio Municipal de Butarque,Leganes,Spain,"[{'odds_over': '2.66', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.90', 'odds_under': '1.41', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.35', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.99', 'odds_under': '1.43', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.05(904)', 'odds_under': '1.47(618)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.05(904)', 'odds_under': '1.47(618)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.05(904)', 'odds_under': '1.47(618)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/leganes-real-madrid-fc0hX6Yd/
2025-08-25 08:51:04 UTC,2019-11-23 20:00:00 UTC,Real Madrid,Real Sociedad,LaLiga 2019/2020,3,1,"1:1, 2:0",Estadio Santiago Bernabéu,Madrid,Spain,"[{'odds_over': '2.13', 'odds_under': '1.80', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.72', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.23', 'odds_under': '1.73', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.21', 'odds_under': '1.72', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.26(1195)', 'odds_under': '1.78(43)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.26(1195)', 'odds_under': '1.78(43)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.26(1195)', 'odds_under': '1.78(43)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/real-madrid-real-sociedad-bwsDxvZ2/
