scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-29 15:31:21 UTC,2022-08-13 19:00:00 UTC,Feyenoord,Heerenveen,Eredivisie 2022/2023,0,0,"0:0, 0:0",De Kuip,Rotterdam,Netherlands,[],https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/feyenoord-heerenveen-MLwtw6c3/
2025-08-29 15:31:17 UTC,2023-01-29 13:30:00 UTC,Excelsior,Ajax,Eredivisie 2022/2023,1,4,"1:2, 0:2",Stadion Woudestein,Rotterdam,Netherlands,[],https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/excelsior-ajax-E3EYnuxk/
2025-08-29 15:31:26 UTC,2022-08-28 12:30:00 UTC,FC Volendam,Twente,Eredivisie 2022/2023,1,0,"0:0, 1:0",Kras Stadion,Volendam,Netherlands,"[{'odds_over': '1.52', 'odds_under': '2.72', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.51', 'odds_under': '2.63', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.45', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.53', 'odds_under': '2.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.44', 'odds_under': '2.55', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.44', 'odds_under': '2.85', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.79', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.57', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '1.52(16)', 'odds_under': '2.90(96)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.52(16)', 'odds_under': '2.90(96)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.52(16)', 'odds_under': '2.90(96)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/fc-volendam-twente-vgEJS7Wc/
2025-08-29 15:31:23 UTC,2022-10-02 12:30:00 UTC,Excelsior,Utrecht,Eredivisie 2022/2023,0,1,"0:1, 0:0",Stadion Woudestein,Rotterdam,Netherlands,[],https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/excelsior-utrecht-YRsJiF5Q/
2025-08-29 15:32:48 UTC,2023-05-28 12:30:00 UTC,FC Volendam,Excelsior,Eredivisie 2022/2023,3,2,"3:0, 0:2",Kras Stadion,Volendam,Netherlands,"[{'odds_over': '1.35', 'odds_under': '3.52', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.34', 'odds_under': '3.40', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.32', 'odds_under': '3.36', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.35', 'odds_under': '3.52', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.46', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.31', 'odds_under': '3.20', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.46', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.31', 'odds_under': '3.20', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '1.37(1257)', 'odds_under': '3.60(87)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.37(1257)', 'odds_under': '3.60(87)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.37(1257)', 'odds_under': '3.60(87)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/fc-volendam-excelsior-IsdUtMSs/
2025-08-29 15:32:50 UTC,2023-04-02 14:45:00 UTC,Sittard,Groningen,Eredivisie 2022/2023,3,1,"2:0, 1:1",Fortuna Sittard Stadion,Sittard,Netherlands,"[{'odds_over': '1.91', 'odds_under': '1.99', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.97', 'odds_under': '1.94', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '1.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.91', 'odds_under': '1.99', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '1.99', 'odds_under': '1.99', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '1.87', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.93', 'odds_under': '1.97', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.96', 'odds_under': '1.93', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.84', 'odds_under': '1.90', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '1.96(2701)', 'odds_under': '2.02(13)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.96(2701)', 'odds_under': '2.02(13)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.96(2701)', 'odds_under': '2.02(13)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/sittard-groningen-lfAWs8Cr/
2025-08-29 15:32:44 UTC,2023-01-26 20:00:00 UTC,Ajax,FC Volendam,Eredivisie 2022/2023,1,1,"0:0, 1:1",Johan Cruijff Arena,Amsterdam,Netherlands,"[{'odds_over': '1.22', 'odds_under': '4.85', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.19', 'odds_under': '5.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.17', 'odds_under': '4.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '1.22', 'odds_under': '4.85', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '1.19', 'odds_under': '4.72', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.18', 'odds_under': '4.33', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.21', 'odds_under': '4.68', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.18', 'odds_under': '4.40', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '1.21(3559)', 'odds_under': '5.50(147)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.21(3559)', 'odds_under': '5.50(147)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.21(3559)', 'odds_under': '5.50(147)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/ajax-fc-volendam-xKG1pnGj/
2025-08-29 15:33:02 UTC,2023-01-08 13:30:00 UTC,Cambuur,FC Volendam,Eredivisie 2022/2023,0,3,"0:2, 0:1",Cambuur Stadion,Leeuwarden,Netherlands,[],https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/cambuur-fc-volendam-d6QlWeet/
2025-08-29 15:34:17 UTC,2023-02-19 13:30:00 UTC,G.A. Eagles,Twente,Eredivisie 2022/2023,2,0,"2:0, 0:0",De Adelaarshorst,Deventer,Netherlands,[],https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/g-a-eagles-twente-nikLRz5m/
2025-08-29 15:34:20 UTC,2022-11-06 13:30:00 UTC,FC Volendam,Feyenoord,Eredivisie 2022/2023,0,2,"0:2, 0:0",Kras Stadion,Volendam,Netherlands,[],https://www.oddsportal.com/football/netherlands/eredivisie-2022-2023/fc-volendam-feyenoord-fcObvaW2/
