scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 21:53:33 UTC,2020-01-11 17:00:00 UTC,Lazio,Napoli,Serie A 2019/2020,1,0,"0:0, 1:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/lazio-napoli-t8mcafL4/
2025-08-25 21:53:33 UTC,2020-02-21 19:45:00 UTC,Brescia,Napoli,Serie A 2019/2020,1,2,"1:0, 0:2",Stadio Mario Rigamonti,Brescia,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/brescia-napoli-OpKeb8y4/
2025-08-25 21:53:33 UTC,2019-09-15 13:00:00 UTC,Spal,Lazio,Serie A 2019/2020,2,1,"0:1, 2:0",Stadio Paolo Mazza,Ferrara,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/spal-lazio-jilxA1tg/
2025-08-25 21:53:34 UTC,2020-01-25 19:45:00 UTC,Torino,Atalanta,Serie A 2019/2020,0,7,"0:3, 0:4",Stadio Olimpico di Torino,Turin,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/torino-atalanta-0jJj5Mme/
2025-08-25 21:56:14 UTC,2019-11-04 19:45:00 UTC,Spal,Sampdoria,Serie A 2019/2020,0,1,"0:0, 0:1",Stadio Paolo Mazza,Ferrara,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/spal-sampdoria-Yob76dAs/
2025-08-25 21:56:13 UTC,2020-07-22 19:45:00 UTC,Spal,AS Roma,Serie A 2019/2020,1,6,"1:2, 0:4",Stadio Paolo Mazza,Ferrara,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/spal-as-roma-I14wAKh6/
2025-08-25 21:56:13 UTC,2020-07-04 17:30:00 UTC,Sassuolo,Lecce,Serie A 2019/2020,4,2,"1:1, 3:1",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/sassuolo-lecce-AuisTvbh/
2025-08-25 21:56:14 UTC,2020-07-04 19:45:00 UTC,Lazio,AC Milan,Serie A 2019/2020,0,3,"0:2, 0:1",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/lazio-ac-milan-lWkoSbDb/
2025-08-25 21:58:13 UTC,2019-11-23 17:00:00 UTC,AC Milan,Napoli,Serie A 2019/2020,1,1,"1:1, 0:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/ac-milan-napoli-dnWwcqwo/
2025-08-25 21:58:12 UTC,2019-10-06 16:00:00 UTC,Torino,Napoli,Serie A 2019/2020,0,0,"0:0, 0:0",Stadio Olimpico di Torino,Turin,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/torino-napoli-W2u8mNn5/
2025-08-25 21:58:14 UTC,2020-07-08 17:30:00 UTC,Genoa,Napoli,Serie A 2019/2020,1,2,"0:1, 1:1",Stadio Luigi Ferraris,Genoa,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/genoa-napoli-ddFOuIsb/
2025-08-25 21:58:14 UTC,2020-01-26 17:00:00 UTC,AS Roma,Lazio,Serie A 2019/2020,1,1,"1:1, 0:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/as-roma-lazio-Io4kQNPK/
2025-08-25 21:59:58 UTC,2020-01-06 11:30:00 UTC,Bologna,Fiorentina,Serie A 2019/2020,1,1,"0:1, 1:0",Stadio Renato Dall'Ara,Bologna,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/bologna-fiorentina-S6zil9e6/
2025-08-25 21:59:58 UTC,2020-07-23 19:45:00 UTC,Lazio,Cagliari,Serie A 2019/2020,2,1,"0:1, 2:0",Stadio Olimpico,Rome,Italy,[],https://www.oddsportal.com/football/italy/serie-a-2019-2020/lazio-cagliari-IoGFfugJ/
