scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-30 17:08:41 UTC,2021-05-22 16:00:00 UTC,Celta Vigo,Betis,LaLiga 2020/2021,2,3,"1:0, 1:3",Estadio de Balaídos,Vigo,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/celta-vigo-betis-0W2sDvzL/
2025-08-30 17:08:42 UTC,2021-05-22 16:00:00 UTC,Eibar,Barcelona,LaLiga 2020/2021,0,1,"0:0, 0:1",Estadio Municipal de Ipurua,Eibar,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/eibar-barcelona-vN1oCbkR/
2025-08-30 17:10:57 UTC,2021-05-22 16:00:00 UTC,Elche,Ath Bilbao,LaLiga 2020/2021,2,0,"1:0, 1:0",Estadio Manuel Martínez Valero,Elche,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/elche-ath-bilbao-YqNKQc4K/
2025-08-30 17:10:56 UTC,2021-05-22 16:00:00 UTC,Huesca,Valencia,LaLiga 2020/2021,0,0,"0:0, 0:0",Estadio El Alcoraz,Huesca,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/huesca-valencia-ldmH6xDl/
2025-08-30 17:12:24 UTC,2021-05-22 16:00:00 UTC,Osasuna,Real Sociedad,LaLiga 2020/2021,0,1,"0:0, 0:1",Estadio El Sadar,Pamplona,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/osasuna-real-sociedad-pOtQ4Gs1/
2025-08-30 17:12:21 UTC,2021-05-22 16:00:00 UTC,Real Madrid,Villarreal,LaLiga 2020/2021,2,1,"0:1, 2:0",Alfredo di Stéfano Stadium,Madrid,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/real-madrid-villarreal-votU3zc7/
2025-08-30 17:14:58 UTC,2021-05-16 16:30:00 UTC,Alaves,Granada CF,LaLiga 2020/2021,4,2,"2:1, 2:1",Estadio Mendizorrotza,Vitoria-Gasteiz,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/alaves-granada-cf-v3Za01jF/
2025-08-30 17:14:59 UTC,2021-05-16 16:30:00 UTC,Ath Bilbao,Real Madrid,LaLiga 2020/2021,0,1,"0:0, 0:1",Estadio San Mamés,Bilbao,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/ath-bilbao-real-madrid-IgY3aL5L/
2025-08-30 17:17:24 UTC,2021-05-16 16:30:00 UTC,Betis,Huesca,LaLiga 2020/2021,1,0,"0:0, 1:0",Estadio Benito Villamarín,Sevilla,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/betis-huesca-GrTwgJrk/
2025-08-30 17:17:23 UTC,2021-05-16 16:30:00 UTC,Cadiz CF,Elche,LaLiga 2020/2021,1,3,"1:0, 0:3",Estadio Nuevo Mirandilla,Cadiz,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/cadiz-elche-CAMnicD1/
2025-08-30 17:18:36 UTC,2021-05-16 16:30:00 UTC,Getafe,Levante,LaLiga 2020/2021,2,1,"1:1, 1:0",Coliseum,Getafe,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/getafe-levante-fZRshwbe/
2025-08-30 17:18:37 UTC,2021-05-16 16:30:00 UTC,Real Sociedad,Valladolid,LaLiga 2020/2021,4,1,"4:0, 0:1",Reale Arena,San Sebastian,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/real-sociedad-valladolid-j1LjjHS7/
2025-08-30 17:23:53 UTC,2021-05-12 17:00:00 UTC,Sevilla,Valencia,LaLiga 2020/2021,1,0,"0:0, 1:0",Estadio Ramón Sánchez Pizjuán,Sevilla,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/sevilla-valencia-UXi9wvq2/
2025-08-30 17:23:54 UTC,2021-05-11 20:00:00 UTC,Levante,Barcelona,LaLiga 2020/2021,3,3,"0:2, 3:1",Estadi Ciutat de València,Valencia,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/levante-barcelona-M7l1u0Ek/
2025-08-30 17:25:07 UTC,2021-05-11 18:00:00 UTC,Elche,Alaves,LaLiga 2020/2021,0,2,"0:1, 0:1",Estadio Manuel Martínez Valero,Elche,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/elche-alaves-ATUe1sy9/
2025-08-30 17:25:06 UTC,2021-05-11 17:00:00 UTC,Osasuna,Cadiz CF,LaLiga 2020/2021,3,2,"1:0, 2:2",Estadio El Sadar,Pamplona,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/osasuna-cadiz-GUm5vKTe/
2025-08-30 17:27:08 UTC,2021-05-10 19:00:00 UTC,Betis,Granada CF,LaLiga 2020/2021,2,1,"1:0, 1:1",Estadio Benito Villamarín,Sevilla,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/betis-granada-cf-IFogoVpB/
2025-08-30 17:27:11 UTC,2021-05-09 19:00:00 UTC,Real Madrid,Sevilla,LaLiga 2020/2021,2,2,"0:1, 2:1",Alfredo di Stéfano Stadium,Madrid,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/real-madrid-sevilla-6yv6rTUT/
2025-08-30 17:30:08 UTC,2021-05-08 16:30:00 UTC,Cadiz CF,Huesca,LaLiga 2020/2021,2,1,"2:1, 0:0",Estadio Nuevo Mirandilla,Cadiz,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/cadiz-huesca-OCl1q9FN/
2025-08-30 17:32:29 UTC,2021-05-07 19:00:00 UTC,Real Sociedad,Elche,LaLiga 2020/2021,2,0,"0:0, 2:0",Reale Arena,San Sebastian,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/real-sociedad-elche-8pQXwmwo/
2025-08-30 17:33:37 UTC,2021-05-02 16:30:00 UTC,Granada CF,Cadiz CF,LaLiga 2020/2021,0,1,"0:1, 0:0",Estadio Nuevo Los Cármenes,Granada,Spain,https://www.oddsportal.com/football/spain/laliga-2020-2021/granada-cf-cadiz-2PI7ZXoa/
