scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-30 20:01:54 UTC,2021-05-20 19:00:00 UTC,FC Emmen,NAC Breda,Eredivisie 2020/2021,1,2,"0:1, 1:0, 0:0, 3:4",De Oude Meerdijk,Emmen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-nac-breda-8QLzMt0F/
2025-08-30 20:01:54 UTC,2021-05-20 16:45:00 UTC,Nijmegen,Roda,Eredivisie 2020/2021,3,0,"2:0, 1:0",Goffertstadion,Nijmegen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/nijmegen-roda-2Djlwp71/
2025-08-30 20:04:00 UTC,2021-05-19 19:00:00 UTC,Feyenoord,Sparta Rotterdam,Eredivisie 2020/2021,2,0,"2:0, 0:0",De Kuip,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-sparta-rotterdam-nBXRN2V2/
2025-08-30 20:04:00 UTC,2021-05-19 16:45:00 UTC,Utrecht,Groningen,Eredivisie 2020/2021,1,0,"0:0, 1:0",Stadion Galgenwaard,Utrecht,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/utrecht-groningen-Q1WVMMp9/
2025-08-30 20:05:48 UTC,2021-05-16 12:30:00 UTC,AZ Alkmaar,Heracles,Eredivisie 2020/2021,5,0,"1:0, 4:0",AFAS Stadion,Alkmaar,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/az-alkmaar-heracles-QuXw9aIJ/
2025-08-30 20:05:48 UTC,2021-05-16 12:30:00 UTC,Feyenoord,Waalwijk,Eredivisie 2020/2021,3,0,"2:0, 1:0",De Kuip,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-waalwijk-GAkmnxB6/
2025-08-30 20:10:11 UTC,2021-05-16 12:30:00 UTC,Zwolle,Groningen,Eredivisie 2020/2021,1,0,"0:0, 1:0",MAC³PARK Stadion,Zwolle,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-groningen-xKjqmIe0/
2025-08-30 20:10:11 UTC,2021-05-15 19:00:00 UTC,Almere City,Nijmegen,Eredivisie 2020/2021,0,4,"0:2, 0:2",Yanmar Stadion,Almere,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/almere-city-nijmegen-4OkWinqb/
2025-08-30 20:12:50 UTC,2021-05-13 12:30:00 UTC,Ajax,Venlo,Eredivisie 2020/2021,3,1,"1:0, 2:1",Johan Cruijff Arena,Amsterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-venlo-4C3ddMYD/
2025-08-30 20:12:51 UTC,2021-05-13 12:30:00 UTC,Den Haag,Willem II,Eredivisie 2020/2021,1,4,"0:3, 1:1",WerkTalent Stadion,Den Haag,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/den-haag-willem-ii-r320etlK/
2025-08-30 20:14:55 UTC,2021-05-13 12:30:00 UTC,FC Emmen,Heerenveen,Eredivisie 2020/2021,3,1,"1:0, 2:1",De Oude Meerdijk,Emmen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-heerenveen-GdAEXxdD/
2025-08-30 20:15:14 UTC,2021-05-13 12:30:00 UTC,Groningen,AZ Alkmaar,Eredivisie 2020/2021,0,0,"0:0, 0:0",Euroborg,Groningen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/groningen-az-alkmaar-x6BAYIt7/
2025-08-30 20:17:02 UTC,2021-05-13 12:30:00 UTC,Heracles,Feyenoord,Eredivisie 2020/2021,1,1,"0:0, 1:1",Asito Stadium,Almelo,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/heracles-feyenoord-tvI1zuCf/
2025-08-30 20:17:01 UTC,2021-05-13 12:30:00 UTC,PSV,Zwolle,Eredivisie 2020/2021,4,2,"3:0, 1:2",Philips Stadion,Eindhoven,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/psv-zwolle-nHIcyLdl/
2025-08-30 20:20:21 UTC,2021-05-13 12:30:00 UTC,Waalwijk,Twente,Eredivisie 2020/2021,2,1,"0:0, 2:1",Mandemakers Stadion,Waalwijk,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/waalwijk-twente-8QJgx1sr/
2025-08-30 20:20:09 UTC,2021-05-09 14:45:00 UTC,Willem II,PSV,Eredivisie 2020/2021,0,2,"0:1, 0:1",Koning Willem II Stadion,Tilburg,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/willem-ii-psv-xnFgtArG/
2025-08-30 20:21:33 UTC,2021-05-09 12:30:00 UTC,Feyenoord,Ajax,Eredivisie 2020/2021,0,3,"0:1, 0:2",De Kuip,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/feyenoord-ajax-GzZwLaC7/
2025-08-30 20:22:44 UTC,2021-05-09 10:15:00 UTC,FC Emmen,Groningen,Eredivisie 2020/2021,0,4,"0:1, 0:3",De Oude Meerdijk,Emmen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/fc-emmen-groningen-WrHQr34E/
