scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 07:31:05 UTC,2020-01-18 19:00:00 UTC,Oostende,Beveren,Jupiler League 2019/2020,0,1,"0:1, 0:0",AlbertPark,Oostende,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/oostende-sk-beveren-dzObMxED/
2025-08-25 07:31:05 UTC,2019-08-03 16:00:00 UTC,St. Liege,Waregem,Jupiler League 2019/2020,4,0,"2:0, 2:0",Maurice Dufrasnestadion,Lige,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-liege-waregem-UTJCzZK3/
2025-08-25 07:31:05 UTC,2020-02-28 19:30:00 UTC,St. Truiden,KV Mechelen,Jupiler League 2019/2020,0,3,"0:0, 0:3",Daio Wasabi Stayen,Sint-Truiden,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-truiden-kv-mechelen-rPNX1QlK/
2025-08-25 07:31:05 UTC,2020-01-31 19:30:00 UTC,Kortrijk,St. Liege,Jupiler League 2019/2020,3,1,"0:0, 3:1",Guldensporen Stadion,Kortrijk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/kortrijk-st-liege-Sfn6McVA/
2025-08-25 07:32:47 UTC,2019-11-09 17:00:00 UTC,Charleroi,Eupen,Jupiler League 2019/2020,1,0,"0:0, 1:0",Stade du Pays de Charleroi,Charleroi,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/charleroi-eupen-2yHIyFIO/
2025-08-25 07:32:43 UTC,2019-11-03 19:00:00 UTC,KV Mechelen,Charleroi,Jupiler League 2019/2020,2,2,"2:2, 0:0",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/kv-mechelen-charleroi-UNtJmLBJ/
2025-08-25 07:32:47 UTC,2019-11-02 19:30:00 UTC,Club Brugge KV,Kortrijk,Jupiler League 2019/2020,3,0,"2:0, 1:0",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/club-brugge-kortrijk-Yy1KSJZg/
2025-08-25 07:32:46 UTC,2019-10-30 19:30:00 UTC,St. Liege,Beveren,Jupiler League 2019/2020,2,0,"1:0, 1:0",Maurice Dufrasnestadion,Lige,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-liege-sk-beveren-tlPgCbkD/
2025-08-25 07:33:54 UTC,2019-11-10 19:00:00 UTC,St. Liege,KV Mechelen,Jupiler League 2019/2020,1,2,"0:1, 1:1",Maurice Dufrasnestadion,Lige,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-liege-kv-mechelen-SbMgsJlm/
2025-08-25 07:33:53 UTC,2019-11-09 19:30:00 UTC,Oostende,Mouscron,Jupiler League 2019/2020,2,2,"1:0, 1:2",AlbertPark,Oostende,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/oostende-royal-excel-mouscron-ImF6vHY5/
2025-08-25 07:33:54 UTC,2019-07-27 18:00:00 UTC,St. Truiden,Mouscron,Jupiler League 2019/2020,0,1,"0:1, 0:0",Daio Wasabi Stayen,Sint-Truiden,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-truiden-royal-excel-mouscron-UTcsLgLG/
2025-08-25 07:33:55 UTC,2020-02-15 19:30:00 UTC,KV Mechelen,Anderlecht,Jupiler League 2019/2020,2,0,"0:0, 2:0",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/kv-mechelen-anderlecht-hIcFmzU9/
2025-08-25 07:34:50 UTC,2020-01-24 19:30:00 UTC,St. Liege,Oostende,Jupiler League 2019/2020,2,1,"0:0, 2:1",Maurice Dufrasnestadion,Lige,Belgium,"[{'odds_over': '1.85', 'odds_under': '1.95', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.89', 'odds_under': '2.01', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.89', 'odds_under': '1.99', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-liege-oostende-AyXMQi5a/
2025-08-25 07:34:53 UTC,2020-01-25 19:00:00 UTC,Mouscron,St. Truiden,Jupiler League 2019/2020,1,3,"0:1, 1:2",Stade Le Canonnier,Mouscron,Belgium,"[{'odds_over': '2.43', 'odds_under': '1.56', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.56', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.49', 'odds_under': '1.57', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/royal-excel-mouscron-st-truiden-pfPZNkkI/
2025-08-25 07:34:48 UTC,2019-10-30 19:30:00 UTC,KV Mechelen,St. Truiden,Jupiler League 2019/2020,1,2,"1:0, 0:2",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,"[{'odds_over': '1.83', 'odds_under': '1.95', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.93', 'odds_under': '1.97', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.86', 'odds_under': '2.02', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/kv-mechelen-st-truiden-fo2GTaKm/
2025-08-25 07:34:54 UTC,2019-12-15 19:00:00 UTC,Oostende,Gent,Jupiler League 2019/2020,2,1,"1:1, 1:0",AlbertPark,Oostende,Belgium,"[{'odds_over': '1.93', 'odds_under': '1.85', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.03', 'odds_under': '1.87', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.02', 'odds_under': '1.85', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/oostende-gent-lUGUaO0q/
2025-08-25 07:35:44 UTC,2019-11-03 13:30:00 UTC,Anderlecht,Cercle Brugge KSV,Jupiler League 2019/2020,2,1,"2:1, 0:0",Lotto Park,Anderlecht,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/anderlecht-cercle-brugge-Sb0ORwk0/
2025-08-25 07:35:50 UTC,2019-09-21 18:30:00 UTC,Genk,Oostende,Jupiler League 2019/2020,3,1,"2:1, 1:0",Cegeka Arena,Genk,Belgium,"[{'odds_over': '1.59', 'odds_under': '2.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.60', 'odds_under': '2.42', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.58', 'odds_under': '2.48', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/genk-oostende-2DxpNIot/
2025-08-25 07:35:54 UTC,2019-08-24 18:00:00 UTC,St. Truiden,Waregem,Jupiler League 2019/2020,0,0,"0:0, 0:0",Daio Wasabi Stayen,Sint-Truiden,Belgium,"[{'odds_over': '1.66', 'odds_under': '2.19', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.70', 'odds_under': '2.25', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.69', 'odds_under': '2.24', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/st-truiden-waregem-8IHCiRee/
2025-08-25 07:35:55 UTC,2020-03-07 19:00:00 UTC,Anderlecht,Waregem,Jupiler League 2019/2020,7,0,"2:0, 5:0",Lotto Park,Anderlecht,Belgium,"[{'odds_over': '1.74', 'odds_under': '2.08', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.79', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.74', 'odds_under': '2.17', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/anderlecht-waregem-ve93d4Cs/
2025-08-25 07:36:34 UTC,2019-12-06 19:30:00 UTC,Beveren,Antwerp,Jupiler League 2019/2020,0,4,"0:1, 0:3",Freethiel Stadion,Beveren,Belgium,"[{'odds_over': '2.03', 'odds_under': '1.77', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.14', 'odds_under': '1.77', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.16', 'odds_under': '1.75', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/belgium/jupiler-league-2019-2020/sk-beveren-antwerp-84UGM0Qn/
