scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 20:26:32 UTC,2023-03-06 20:15:00 UTC,Casa Pia,Pacos Ferreira,Liga Portugal 2022/2023,2,1,"0:1, 2:0",Estadio Pina Manique,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/casa-pia-pacos-ferreira-dWJXPfk8/
2025-08-25 20:26:32 UTC,2022-10-24 19:15:00 UTC,Rio Ave,Portimonense,Liga Portugal 2022/2023,1,0,"1:0, 0:0",Estádio do Rio Ave,Vila do Conde,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/rio-ave-portimonense-Moqoqwve/
2025-08-25 20:26:32 UTC,2023-05-14 14:30:00 UTC,Rio Ave,Vitoria Guimaraes,Liga Portugal 2022/2023,0,1,"0:0, 0:1",Estádio do Rio Ave,Vila do Conde,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/rio-ave-vitoria-guimaraes-GIDTdBwC/
2025-08-25 20:26:32 UTC,2023-02-20 21:15:00 UTC,Benfica,Boavista,Liga Portugal 2022/2023,3,1,"0:0, 3:1",Estádio da Luz,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/benfica-boavista-AsdhdPUA/
2025-08-25 20:28:21 UTC,2022-10-30 15:30:00 UTC,Portimonense,Estoril,Liga Portugal 2022/2023,1,1,"0:1, 1:0",Estádio Municipal de Portimão,Portimo,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/portimonense-estoril-jsPPfzw7/
2025-08-25 20:28:33 UTC,2022-11-12 18:00:00 UTC,Arouca,Rio Ave,Liga Portugal 2022/2023,0,1,"0:0, 0:1",Estádio Municipal de Arouca,Arouca,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/arouca-rio-ave-lfvI2Ozo/
2025-08-25 20:28:31 UTC,2023-04-23 14:30:00 UTC,Portimonense,Gil Vicente,Liga Portugal 2022/2023,1,0,"0:0, 1:0",Estádio Municipal de Portimão,Portimo,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/portimonense-gil-vicente-fmkMAIpc/
2025-08-25 20:28:33 UTC,2023-05-27 17:00:00 UTC,Benfica,Santa Clara,Liga Portugal 2022/2023,3,0,"2:0, 1:0",Estádio da Luz,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/benfica-santa-clara-pYHkLoMT/
2025-08-25 20:29:57 UTC,2023-04-10 19:15:00 UTC,Gil Vicente,Chaves,Liga Portugal 2022/2023,0,0,"0:0, 0:0",Estádio Cidade de Barcelos,Barcelos,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/gil-vicente-chaves-IsCdo2Ho/
2025-08-25 20:30:21 UTC,2023-02-11 18:00:00 UTC,Arouca,Santa Clara,Liga Portugal 2022/2023,1,0,"0:0, 1:0",Estádio Municipal de Arouca,Arouca,Portugal,"[{'odds_over': '3.92', 'odds_under': '1.29', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.46', 'odds_under': '1.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.90', 'odds_under': '1.30', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.56', 'odds_under': '1.29', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '3.84', 'odds_under': '1.28', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/arouca-santa-clara-xCU077N5/
2025-08-25 20:30:20 UTC,2022-10-29 17:00:00 UTC,Benfica,Chaves,Liga Portugal 2022/2023,5,0,"3:0, 2:0",Estádio da Luz,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2022-2023/benfica-chaves-nkS8bIwr/
