scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 05:03:51 UTC,2022-08-13 13:30:00 UTC,Hertha Berlin,Eintracht Frankfurt,Bundesliga 2022/2023,1,1,"1:0, 0:1",Olympiastadion,Berlin,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/hertha-berlin-eintracht-frankfurt-ALCjtSAk/
2025-08-26 05:03:51 UTC,2023-02-25 14:30:00 UTC,Hoffenheim,Dortmund,Bundesliga 2022/2023,0,1,"0:1, 0:0",PreZero Arena,Sinsheim,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/hoffenheim-dortmund-balIcXZn/
2025-08-26 05:03:51 UTC,2022-08-06 13:30:00 UTC,Union Berlin,Hertha Berlin,Bundesliga 2022/2023,3,1,"1:0, 2:1",Stadion An der Alten Försterei,Berlin,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/union-berlin-hertha-berlin-pADYZjlG/
2025-08-26 05:04:04 UTC,2023-03-19 14:30:00 UTC,Union Berlin,Eintracht Frankfurt,Bundesliga 2022/2023,2,0,"0:0, 2:0",Stadion An der Alten Försterei,Berlin,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/union-berlin-eintracht-frankfurt-Gbsl3ETM/
2025-08-26 05:06:29 UTC,2023-03-18 14:30:00 UTC,Stuttgart,Wolfsburg,Bundesliga 2022/2023,0,1,"0:0, 0:1",MHPArena,Stuttgart,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/vfb-stuttgart-wolfsburg-My4FJZD3/
2025-08-26 05:06:20 UTC,2022-08-28 13:30:00 UTC,FC Koln,Stuttgart,Bundesliga 2022/2023,0,0,"0:0, 0:0",RheinEnergieStadion,Cologne,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/1-fc-koln-vfb-stuttgart-CKmPD6WK/
2025-08-26 05:06:31 UTC,2023-03-04 14:30:00 UTC,B. Monchengladbach,Freiburg,Bundesliga 2022/2023,0,0,"0:0, 0:0",Borussia-Park,Mnchengladbach,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/b-monchengladbach-freiburg-x6ypCWlt/
2025-08-26 05:06:30 UTC,2022-08-19 18:30:00 UTC,B. Monchengladbach,Hertha Berlin,Bundesliga 2022/2023,1,0,"1:0, 0:0",Borussia-Park,Mnchengladbach,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/b-monchengladbach-hertha-berlin-vi1g0m2L/
2025-08-26 05:08:16 UTC,2023-02-25 17:30:00 UTC,Schalke,Stuttgart,Bundesliga 2022/2023,2,1,"2:0, 0:1",Veltins Arena,Gelsenkirchen,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/schalke-vfb-stuttgart-I14JeB4a/
2025-08-26 05:08:17 UTC,2022-10-15 16:30:00 UTC,RB Leipzig,Hertha Berlin,Bundesliga 2022/2023,3,2,"3:0, 0:2",Red Bull Arena,Leipzig,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/rb-leipzig-hertha-berlin-2onrQUxr/
2025-08-26 05:08:19 UTC,2022-09-10 13:30:00 UTC,Hertha Berlin,Bayer Leverkusen,Bundesliga 2022/2023,2,2,"0:0, 2:2",Olympiastadion,Berlin,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/hertha-berlin-bayer-leverkusen-C03HLfUb/
2025-08-26 05:08:40 UTC,2022-09-18 15:30:00 UTC,Bochum,FC Koln,Bundesliga 2022/2023,1,1,"1:0, 0:1",Vonovia Ruhrstadion,Bochum,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/bochum-1-fc-koln-Q3Tjzfqh/
2025-08-26 05:10:38 UTC,2023-02-04 14:30:00 UTC,Union Berlin,Mainz,Bundesliga 2022/2023,2,1,"1:0, 1:1",Stadion An der Alten Försterei,Berlin,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/union-berlin-mainz-8UJsw6h3/
2025-08-26 05:10:38 UTC,2023-02-03 19:30:00 UTC,Augsburg,Bayer Leverkusen,Bundesliga 2022/2023,1,0,"0:0, 1:0",WWK Arena,Augsburg,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/augsburg-bayer-leverkusen-fRiVT1Fk/
2025-08-26 05:11:00 UTC,2022-11-08 17:30:00 UTC,Wolfsburg,Dortmund,Bundesliga 2022/2023,2,0,"1:0, 1:0",Volkswagen Arena,Wolfsburg,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/wolfsburg-dortmund-CvvPE1Z4/
2025-08-26 05:11:22 UTC,2022-09-03 16:30:00 UTC,Eintracht Frankfurt,RB Leipzig,Bundesliga 2022/2023,4,0,"2:0, 2:0",Deutsche Bank Park,Frankfurt,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2022-2023/eintracht-frankfurt-rb-leipzig-KOVW9cVn/
