scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 13:43:31 UTC,2023-02-12 18:15:00 UTC,Waregem,Oostende,Jupiler Pro League 2022/2023,1,1,"1:0, 0:1",Elindus Arena,Waregem,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/waregem-oostende-ABXSG1gU/
2025-08-25 13:43:33 UTC,2022-10-02 14:00:00 UTC,Gent,Cercle Brugge KSV,Jupiler Pro League 2022/2023,3,4,"0:1, 3:3",Planet Group Arena,Gent,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/gent-cercle-brugge-dlHSbyhs/
2025-08-25 13:43:32 UTC,2023-04-23 16:30:00 UTC,Anderlecht,KV Mechelen,Jupiler Pro League 2022/2023,2,3,"1:2, 1:1",Lotto Park,Anderlecht,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/anderlecht-kv-mechelen-0UecTYwT/
2025-08-25 13:43:33 UTC,2023-01-29 20:00:00 UTC,Genk,Seraing,Jupiler Pro League 2022/2023,4,0,"2:0, 2:0",Cegeka Arena,Genk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/genk-rfc-seraing-WKI0L4N1/
2025-08-25 13:45:09 UTC,2022-10-01 16:15:00 UTC,Oostende,Genk,Jupiler Pro League 2022/2023,1,2,"1:1, 0:1",AlbertPark,Oostende,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/oostende-genk-vXCmfD6C/
2025-08-25 13:45:19 UTC,2023-04-23 16:30:00 UTC,Gent,Oostende,Jupiler Pro League 2022/2023,1,2,"0:0, 1:2",Planet Group Arena,Gent,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/gent-oostende-2wrPOhnp/
2025-08-25 13:45:22 UTC,2022-10-23 14:00:00 UTC,Gent,Seraing,Jupiler Pro League 2022/2023,2,1,"1:1, 1:0",Planet Group Arena,Gent,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/gent-rfc-seraing-Mih609pq/
2025-08-25 13:45:22 UTC,2022-10-22 14:00:00 UTC,Kortrijk,Westerlo,Jupiler Pro League 2022/2023,0,2,"0:0, 0:2",Guldensporen Stadion,Kortrijk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/kortrijk-westerlo-f5jEbmFe/
2025-08-25 13:47:24 UTC,2023-01-18 17:30:00 UTC,Cercle Brugge KSV,Royale Union SG,Jupiler Pro League 2022/2023,1,1,"0:0, 1:1",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/cercle-brugge-royale-union-sg-CfbsHkWF/
2025-08-25 13:47:23 UTC,2023-02-05 12:30:00 UTC,Antwerp,Club Brugge KV,Jupiler Pro League 2022/2023,0,0,"0:0, 0:0",Bosuilstadion,Antwerp,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/antwerp-club-brugge-lxHY6QP5/
2025-08-25 13:47:24 UTC,2022-10-09 14:00:00 UTC,Eupen,Gent,Jupiler Pro League 2022/2023,0,4,"0:2, 0:2",Kehrwegstadion,Eupen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/eupen-gent-zaSR7WzC/
2025-08-25 13:47:34 UTC,2023-06-04 16:30:00 UTC,Genk,Antwerp,Jupiler Pro League 2022/2023,2,2,"1:0, 1:2",Cegeka Arena,Genk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/genk-antwerp-tn42sLXb/
2025-08-25 13:50:08 UTC,2023-01-06 19:45:00 UTC,St. Liege,St. Truiden,Jupiler Pro League 2022/2023,1,1,"0:0, 1:1",Maurice Dufrasnestadion,Lige,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/st-liege-st-truiden-GQ7AgeYi/
2025-08-25 13:50:06 UTC,2022-10-08 14:00:00 UTC,Genk,Kortrijk,Jupiler Pro League 2022/2023,2,1,"1:0, 1:1",Cegeka Arena,Genk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/genk-kortrijk-YV5dhiyP/
2025-08-25 13:50:07 UTC,2022-08-19 18:45:00 UTC,Eupen,Seraing,Jupiler Pro League 2022/2023,1,3,"0:3, 1:0",Kehrwegstadion,Eupen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/eupen-rfc-seraing-SlDGap7I/
2025-08-25 13:50:55 UTC,2022-08-06 14:00:00 UTC,Genk,Eupen,Jupiler Pro League 2022/2023,4,2,"3:1, 1:1",Cegeka Arena,Genk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/genk-eupen-WhWtcioK/
2025-08-25 13:51:55 UTC,2023-05-03 18:30:00 UTC,Royale Union SG,Antwerp,Jupiler Pro League 2022/2023,0,2,"0:2, 0:0",Stade Joseph Marien,Brussels,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/royale-union-sg-antwerp-lhuPT13a/
2025-08-25 13:53:12 UTC,2022-10-15 18:45:00 UTC,Leuven,Genk,Jupiler Pro League 2022/2023,0,1,"0:1, 0:0",Den Dreef,Heverlee,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/leuven-genk-E7hsAMHu/
2025-08-25 13:53:14 UTC,2022-09-03 16:15:00 UTC,KV Mechelen,Seraing,Jupiler Pro League 2022/2023,2,3,"2:1, 0:2",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/kv-mechelen-rfc-seraing-O2ciUPnj/
2025-08-25 13:53:42 UTC,2023-04-15 18:45:00 UTC,Westerlo,Club Brugge KV,Jupiler Pro League 2022/2023,0,0,"0:0, 0:0",Het Kuipje,Westerlo,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/westerlo-club-brugge-Y1xlXGv4/
