scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-25 23:24:28 UTC,2024-08-10 19:30:00 UTC,FC Porto,Gil Vicente,Liga Portugal 2024/2025,3,0,"1:0, 2:0",Estádio do Dragão,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/fc-porto-gil-vicente-4MpEcYyJ/
2025-08-25 23:24:28 UTC,2025-05-10 17:00:00 UTC,Benfica,Sporting CP,Liga Portugal 2024/2025,1,1,"0:1, 1:0",Estádio da Luz,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/benfica-sporting-lisbon-hbsS1cE7/
2025-08-25 23:24:27 UTC,2025-02-10 20:15:00 UTC,Arouca,Rio Ave,Liga Portugal 2024/2025,1,1,"0:0, 1:1",Estádio Municipal de Arouca,Arouca,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/arouca-rio-ave-rHkFXQSI/
2025-08-25 23:24:28 UTC,2024-08-11 17:00:00 UTC,Famalicao,Benfica,Liga Portugal 2024/2025,2,0,"1:0, 1:0",Estadio Municipal de Famalicao,Vila Nova de Famalicao,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/famalicao-benfica-2HCvEgMa/
2025-08-25 23:26:16 UTC,2024-11-03 20:30:00 UTC,FC Porto,Estoril,Liga Portugal 2024/2025,4,0,"2:0, 2:0",Estádio do Dragão,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/fc-porto-estoril-dAfCDy16/
2025-08-25 23:26:17 UTC,2024-12-07 18:00:00 UTC,Santa Clara,Rio Ave,Liga Portugal 2024/2025,1,0,"1:0, 0:0",Estádio de São Miguel,Ponta Delgada,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/santa-clara-rio-ave-OCdnKtJE/
2025-08-25 23:26:14 UTC,2024-09-28 17:00:00 UTC,Casa Pia,Vitoria Guimaraes,Liga Portugal 2024/2025,1,1,"1:0, 0:1",Estádio Municipal de Rio Maior,Rio Maior,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/casa-pia-vitoria-guimaraes-n1x9erON/
2025-08-25 23:26:17 UTC,2025-01-12 15:30:00 UTC,Nacional,FC Porto,Liga Portugal 2024/2025,2,0,"2:0, 0:0",Estádio da Madeira,Funchal,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/nacional-fc-porto-ETXbakzJ/
2025-08-25 23:29:12 UTC,2025-04-29 19:30:00 UTC,Casa Pia,Estoril,Liga Portugal 2024/2025,1,3,"1:1, 0:2",Estádio Municipal de Rio Maior,Rio Maior,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/casa-pia-estoril-fs8t2oig/
2025-08-25 23:29:21 UTC,2025-03-07 20:15:00 UTC,Estrela,Gil Vicente,Liga Portugal 2024/2025,1,1,"0:0, 1:1",Estádio José Gomes,Amadora,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/estrela-da-amadora-gil-vicente-xhWCWvqI/
