scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 13:08:28 UTC,2022-10-09 14:00:00 UTC,Eupen,Gent,Jupiler Pro League 2022/2023,0,4,"0:2, 0:2",Kehrwegstadion,Eupen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/eupen-gent-zaSR7WzC/
2025-08-25 13:08:27 UTC,2023-06-04 16:30:00 UTC,Genk,Antwerp,Jupiler Pro League 2022/2023,2,2,"1:0, 1:2",Cegeka Arena,Genk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/genk-antwerp-tn42sLXb/
2025-08-25 13:08:28 UTC,2022-08-13 16:15:00 UTC,Cercle Brugge KSV,KV Mechelen,Jupiler Pro League 2022/2023,0,0,"0:0, 0:0",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/cercle-brugge-kv-mechelen-OjXj5lws/
2025-08-25 13:08:28 UTC,2022-10-21 18:45:00 UTC,Cercle Brugge KSV,Charleroi,Jupiler Pro League 2022/2023,4,1,"1:0, 3:1",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/cercle-brugge-charleroi-88fIc7U1/
2025-08-25 13:10:53 UTC,2023-02-04 19:45:00 UTC,St. Truiden,Kortrijk,Jupiler Pro League 2022/2023,1,0,"1:0, 0:0",Daio Wasabi Stayen,Sint-Truiden,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/st-truiden-kortrijk-v7qeORft/
2025-08-25 13:10:54 UTC,2022-08-27 18:45:00 UTC,St. Truiden,KV Mechelen,Jupiler Pro League 2022/2023,3,1,"0:0, 3:1",Daio Wasabi Stayen,Sint-Truiden,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/st-truiden-kv-mechelen-S01DIbDc/
2025-08-25 13:10:53 UTC,2023-01-06 19:45:00 UTC,St. Liege,St. Truiden,Jupiler Pro League 2022/2023,1,1,"0:0, 1:1",Maurice Dufrasnestadion,Lige,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/st-liege-st-truiden-GQ7AgeYi/
2025-08-25 13:10:53 UTC,2022-10-08 14:00:00 UTC,Genk,Kortrijk,Jupiler Pro League 2022/2023,2,1,"1:0, 1:1",Cegeka Arena,Genk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/genk-kortrijk-YV5dhiyP/
2025-08-25 13:15:43 UTC,2023-02-19 18:15:00 UTC,St. Truiden,Westerlo,Jupiler Pro League 2022/2023,0,1,"0:1, 0:0",Daio Wasabi Stayen,Sint-Truiden,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/st-truiden-westerlo-M5k9lO8o/
2025-08-25 13:15:42 UTC,2023-04-09 14:00:00 UTC,Antwerp,Cercle Brugge KSV,Jupiler Pro League 2022/2023,2,1,"0:1, 2:0",Bosuilstadion,Antwerp,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/antwerp-cercle-brugge-reY0Y5Jt/
2025-08-25 13:15:43 UTC,2022-11-13 20:00:00 UTC,Kortrijk,Gent,Jupiler Pro League 2022/2023,0,4,"0:2, 0:2",Guldensporen Stadion,Kortrijk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/kortrijk-gent-WO8Cx3c0/
2025-08-25 13:15:42 UTC,2023-02-26 17:30:00 UTC,Anderlecht,St. Liege,Jupiler Pro League 2022/2023,2,2,"2:1, 0:1",Lotto Park,Anderlecht,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/anderlecht-st-liege-t6dLoMh4/
2025-08-25 13:17:55 UTC,2022-09-02 18:45:00 UTC,Club Brugge KV,Cercle Brugge KSV,Jupiler Pro League 2022/2023,4,0,"1:0, 3:0",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/club-brugge-cercle-brugge-Q7F4wUP3/
2025-08-25 13:17:55 UTC,2022-11-06 15:00:00 UTC,Royale Union SG,Westerlo,Jupiler Pro League 2022/2023,1,1,"0:1, 1:0",Stade Joseph Marien,Brussels,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/royale-union-sg-westerlo-ILrwO3r7/
2025-08-25 13:17:57 UTC,2022-10-15 16:15:00 UTC,Cercle Brugge KSV,Eupen,Jupiler Pro League 2022/2023,5,1,"3:1, 2:0",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/cercle-brugge-eupen-MXek80nh/
2025-08-25 13:17:57 UTC,2022-07-30 16:15:00 UTC,Leuven,Westerlo,Jupiler Pro League 2022/2023,2,0,"1:0, 1:0",Den Dreef,Heverlee,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/leuven-westerlo-6yUFrhWQ/
2025-08-25 13:20:06 UTC,2022-09-18 19:00:00 UTC,Anderlecht,Kortrijk,Jupiler Pro League 2022/2023,4,1,"1:0, 3:1",Lotto Park,Anderlecht,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/anderlecht-kortrijk-6oaL46O2/
2025-08-25 13:20:08 UTC,2022-09-17 18:45:00 UTC,Charleroi,Westerlo,Jupiler Pro League 2022/2023,2,3,"1:2, 1:1",Stade du Pays de Charleroi,Charleroi,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2022-2023/charleroi-westerlo-SCRDszN6/
