scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-26 02:41:53 UTC,2021-10-30 13:30:00 UTC,Freiburg,Greuther Furth,Bundesliga 2021/2022,3,1,"2:0, 1:1",Europa-Park Stadion,Freiburg,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/freiburg-greuther-furth-x2FB3aPg/
2025-08-26 02:41:52 UTC,2021-12-15 17:30:00 UTC,B. Monchengladbach,Eintracht Frankfurt,Bundesliga 2021/2022,2,3,"1:1, 1:2",Borussia-Park,Mnchengladbach,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/b-monchengladbach-eintracht-frankfurt-8pl9VTV0/
2025-08-26 02:41:54 UTC,2021-11-27 14:30:00 UTC,Bochum,Freiburg,Bundesliga 2021/2022,2,1,"0:0, 2:1",Vonovia Ruhrstadion,Bochum,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/bochum-freiburg-UefDDeAF/
2025-08-26 02:41:56 UTC,2021-10-23 13:30:00 UTC,Arminia Bielefeld,Dortmund,Bundesliga 2021/2022,1,3,"0:2, 1:1",Schüco Arena,Bielefeld,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/arminia-bielefeld-dortmund-Y7Xqk0A0/
2025-08-26 02:43:00 UTC,2022-02-12 14:30:00 UTC,Eintracht Frankfurt,Wolfsburg,Bundesliga 2021/2022,0,2,"0:1, 0:1",Deutsche Bank Park,Frankfurt,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/eintracht-frankfurt-wolfsburg-rLyyaBDC/
2025-08-26 02:42:48 UTC,2022-03-05 14:30:00 UTC,Hertha Berlin,Eintracht Frankfurt,Bundesliga 2021/2022,1,4,"0:1, 1:3",Olympiastadion,Berlin,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/hertha-berlin-eintracht-frankfurt-EFd2Jxed/
2025-08-26 02:43:00 UTC,2022-04-10 15:30:00 UTC,Eintracht Frankfurt,Freiburg,Bundesliga 2021/2022,1,2,"0:1, 1:1",Deutsche Bank Park,Frankfurt,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/eintracht-frankfurt-freiburg-n3gKDDNs/
2025-08-26 02:42:49 UTC,2022-03-18 19:30:00 UTC,Bochum,B. Monchengladbach,Bundesliga 2021/2022,0,2,"0:0, 0:2",Vonovia Ruhrstadion,Bochum,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/bochum-b-monchengladbach-G8URrgO7/
2025-08-26 02:43:32 UTC,2021-08-21 13:30:00 UTC,Greuther Furth,Arminia Bielefeld,Bundesliga 2021/2022,1,1,"0:1, 1:0",Sportpark Ronhof Thomas Sommer,Frth,Germany,"[{'odds_over': '1.87', 'odds_under': '2.04', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '2.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.77', 'odds_under': '2.17', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.06', 'odds_under': '1.85', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '1.91', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '1.89', 'odds_under': '2.03', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.87', 'odds_under': '2.04', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.91(92)', 'odds_under': '2.06(514)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.91(92)', 'odds_under': '2.06(514)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '1.91(92)', 'odds_under': '2.06(514)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/germany/bundesliga-2021-2022/greuther-furth-arminia-bielefeld-zJKAhuGa/
2025-08-26 02:43:37 UTC,2022-02-05 14:30:00 UTC,Stuttgart,Eintracht Frankfurt,Bundesliga 2021/2022,2,3,"1:1, 1:2",MHPArena,Stuttgart,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/vfb-stuttgart-eintracht-frankfurt-0Y3q9eyK/
2025-08-26 02:43:51 UTC,2021-11-27 14:30:00 UTC,Greuther Furth,Hoffenheim,Bundesliga 2021/2022,3,6,"1:2, 2:4",Sportpark Ronhof Thomas Sommer,Frth,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/greuther-furth-hoffenheim-CKqICFPL/
2025-08-26 02:43:52 UTC,2021-08-28 13:30:00 UTC,Stuttgart,Freiburg,Bundesliga 2021/2022,2,3,"2:3, 0:0",MHPArena,Stuttgart,Germany,[],https://www.oddsportal.com/football/germany/bundesliga-2021-2022/vfb-stuttgart-freiburg-jo59DthP/
