scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 23:56:03 UTC,2024-11-03 20:30:00 UTC,FC Porto,Estoril,Liga Portugal 2024/2025,4,0,"2:0, 2:0",Estádio do Dragão,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/fc-porto-estoril-dAfCDy16/
2025-08-25 23:56:04 UTC,2024-12-07 18:00:00 UTC,Santa Clara,Rio Ave,Liga Portugal 2024/2025,1,0,"1:0, 0:0",Estádio de São Miguel,Ponta Delgada,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/santa-clara-rio-ave-OCdnKtJE/
2025-08-25 23:56:03 UTC,2024-09-28 17:00:00 UTC,Casa Pia,Vitoria Guimaraes,Liga Portugal 2024/2025,1,1,"1:0, 0:1",Estádio Municipal de Rio Maior,Rio Maior,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/casa-pia-vitoria-guimaraes-n1x9erON/
2025-08-25 23:56:04 UTC,2025-01-12 15:30:00 UTC,Nacional,FC Porto,Liga Portugal 2024/2025,2,0,"2:0, 0:0",Estádio da Madeira,Funchal,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/nacional-fc-porto-ETXbakzJ/
2025-08-25 23:58:16 UTC,2025-05-16 18:00:00 UTC,Rio Ave,Gil Vicente,Liga Portugal 2024/2025,1,1,"1:1, 0:0",Estádio da Capital do Móvel,Paos de Ferreira,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/rio-ave-gil-vicente-tdTrbfCt/
2025-08-25 23:58:14 UTC,2025-04-02 19:15:00 UTC,Benfica,SC Farense,Liga Portugal 2024/2025,3,2,"2:1, 1:1",Estádio da Luz,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/benfica-sc-farense-YJPj1B56/
2025-08-25 23:58:16 UTC,2025-02-23 15:30:00 UTC,Estrela,Santa Clara,Liga Portugal 2024/2025,0,0,"0:0, 0:0",Estádio José Gomes,Amadora,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/estrela-da-amadora-santa-clara-SzzaTEW8/
2025-08-25 23:58:15 UTC,2025-04-27 19:30:00 UTC,Boavista,Sporting CP,Liga Portugal 2024/2025,0,5,"0:2, 0:3",Estádio do Bessa Século XXI,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/boavista-sporting-lisbon-Wn35dsLU/
2025-08-26 00:00:00 UTC,2025-03-28 20:15:00 UTC,Gil Vicente,Benfica,Liga Portugal 2024/2025,0,3,"0:1, 0:2",Estádio Cidade de Barcelos,Barcelos,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/gil-vicente-benfica-S2WmxqFt/
2025-08-26 00:00:01 UTC,2024-09-23 19:15:00 UTC,Boavista,Benfica,Liga Portugal 2024/2025,0,3,"0:2, 0:1",Estádio do Bessa Século XXI,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/boavista-benfica-YyyaU5PO/
2025-08-26 00:00:04 UTC,2024-09-13 19:15:00 UTC,Arouca,Sporting CP,Liga Portugal 2024/2025,0,3,"0:1, 0:2",Estádio Municipal de Arouca,Arouca,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/arouca-sporting-lisbon-2i9QJc5k/
2025-08-26 00:00:03 UTC,2025-04-25 19:30:00 UTC,Famalicao,Braga,Liga Portugal 2024/2025,1,1,"1:0, 0:1",Estadio Municipal de Famalicao,Vila Nova de Famalicao,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/famalicao-braga-rRILbX1b/
2025-08-26 00:02:02 UTC,2024-12-21 18:00:00 UTC,Boavista,AFS,Liga Portugal 2024/2025,0,0,"0:0, 0:0",Estádio do Bessa Século XXI,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/boavista-afs-Y7ajxzdc/
2025-08-26 00:02:02 UTC,2025-02-15 15:30:00 UTC,Moreirense,Casa Pia,Liga Portugal 2024/2025,3,2,"3:0, 0:2",Parque Joaquim de Almeida Freitas,Moreira de Conegos,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/moreirense-casa-pia-80lVffQq/
2025-08-26 00:02:12 UTC,2025-01-27 20:15:00 UTC,AFS,Gil Vicente,Liga Portugal 2024/2025,1,0,"0:0, 1:0",Estádio do CD das Aves,Vila das Aves,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/afs-gil-vicente-OlbMMlc3/
2025-08-26 00:02:12 UTC,2025-04-29 19:30:00 UTC,Casa Pia,Estoril,Liga Portugal 2024/2025,1,3,"1:1, 0:2",Estádio Municipal de Rio Maior,Rio Maior,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/casa-pia-estoril-fs8t2oig/
2025-08-26 00:04:00 UTC,2025-02-23 20:30:00 UTC,Famalicao,Moreirense,Liga Portugal 2024/2025,2,0,"0:0, 2:0",Estadio Municipal de Famalicao,Vila Nova de Famalicao,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/famalicao-moreirense-2JXXEFHF/
2025-08-26 00:04:00 UTC,2025-04-27 17:00:00 UTC,Benfica,AFS,Liga Portugal 2024/2025,6,0,"4:0, 2:0",Estádio da Luz,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/benfica-afs-Wji9kTOp/
2025-08-26 00:04:05 UTC,2024-12-07 20:30:00 UTC,Famalicao,FC Porto,Liga Portugal 2024/2025,1,1,"1:0, 0:1",Estadio Municipal de Famalicao,Vila Nova de Famalicao,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/famalicao-fc-porto-d640dwR7/
2025-08-26 00:04:06 UTC,2024-09-27 19:15:00 UTC,Estoril,Sporting CP,Liga Portugal 2024/2025,0,3,"0:2, 0:1",Estádio António Coimbra da Mota,Estoril,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/estoril-sporting-lisbon-Mgiq1nfn/
2025-08-26 00:05:45 UTC,2024-12-16 20:15:00 UTC,FC Porto,Estrela,Liga Portugal 2024/2025,2,0,"1:0, 1:0",Estádio do Dragão,Porto,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/fc-porto-estrela-da-amadora-Ak8zTA1n/
2025-08-26 00:05:52 UTC,2025-03-16 18:00:00 UTC,Rio Ave,Benfica,Liga Portugal 2024/2025,2,3,"0:1, 2:2",Estádio do Rio Ave,Vila do Conde,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/rio-ave-benfica-CUKYyexe/
2025-08-26 00:06:17 UTC,2024-12-01 15:30:00 UTC,Estoril,Famalicao,Liga Portugal 2024/2025,2,1,"2:1, 0:0",Estádio António Coimbra da Mota,Estoril,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/estoril-famalicao-x4labade/
2025-08-26 00:06:28 UTC,2025-01-25 20:30:00 UTC,Sporting CP,Nacional,Liga Portugal 2024/2025,2,0,"1:0, 1:0",Estádio José Alvalade,Lisbon,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/sporting-lisbon-nacional-Wzw5X5BL/
2025-08-26 00:07:08 UTC,2025-02-03 18:45:00 UTC,Moreirense,Braga,Liga Portugal 2024/2025,1,2,"1:0, 0:2",Parque Joaquim de Almeida Freitas,Moreira de Conegos,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/moreirense-braga-b5oRx1m1/
2025-08-26 00:07:41 UTC,2025-01-25 18:00:00 UTC,Casa Pia,Benfica,Liga Portugal 2024/2025,3,1,"1:1, 2:0",Estádio Municipal de Rio Maior,Rio Maior,Portugal,"[{'odds_over': '2.29', 'odds_under': '1.66', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.26', 'odds_under': '1.64', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.38', 'odds_under': '1.64', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.64', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.33', 'odds_under': '1.61', 'bookmaker_name': 'Duelbits', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.64', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/casa-pia-benfica-zkg2DpKk/
2025-08-26 00:07:44 UTC,2025-05-11 17:00:00 UTC,Moreirense,Estoril,Liga Portugal 2024/2025,2,2,"1:0, 1:2",Parque Joaquim de Almeida Freitas,Moreira de Conegos,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/moreirense-estoril-YVszVerf/
2025-08-26 00:08:04 UTC,2025-01-18 18:00:00 UTC,Rio Ave,Sporting CP,Liga Portugal 2024/2025,0,3,"0:2, 0:1",Estádio do Rio Ave,Vila do Conde,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/rio-ave-sporting-lisbon-A5fnjHMO/
2025-08-26 00:08:12 UTC,2025-01-18 20:30:00 UTC,Vitoria Guimaraes,Arouca,Liga Portugal 2024/2025,2,2,"2:0, 0:2",Estádio D. Afonso Henriques,Guimares,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/vitoria-guimaraes-arouca-lKsnLyMb/
2025-08-26 00:08:54 UTC,2024-09-16 19:15:00 UTC,Estrela,Boavista,Liga Portugal 2024/2025,2,2,"1:2, 1:0",Estádio José Gomes,Amadora,Portugal,"[{'odds_over': '3.75', 'odds_under': '1.31', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.19', 'odds_under': '1.35', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.19', 'odds_under': '1.35', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.82', 'odds_under': '1.31', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.50', 'odds_under': '1.30', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '3.67', 'odds_under': '1.30', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/estrela-da-amadora-boavista-SYfr7KLq/
2025-08-26 00:08:53 UTC,2025-04-19 14:30:00 UTC,Nacional,Gil Vicente,Liga Portugal 2024/2025,0,3,"0:1, 0:2",Estádio da Madeira,Funchal,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/nacional-gil-vicente-GzLEmnx0/
2025-08-26 00:12:16 UTC,2025-04-06 17:00:00 UTC,Nacional,Estrela,Liga Portugal 2024/2025,0,1,"0:0, 0:1",Estádio da Madeira,Funchal,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/nacional-estrela-da-amadora-UNhHDueT/
2025-08-26 00:13:02 UTC,2024-12-01 18:00:00 UTC,Arouca,Benfica,Liga Portugal 2024/2025,0,2,"0:1, 0:1",Estádio Municipal de Arouca,Arouca,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/arouca-benfica-4jji0LRr/
2025-08-26 00:13:29 UTC,2024-10-27 20:30:00 UTC,Estrela,Vitoria Guimaraes,Liga Portugal 2024/2025,2,2,"1:1, 1:1",Estádio José Gomes,Amadora,Portugal,[],https://www.oddsportal.com/football/portugal/liga-portugal-2024-2025/estrela-da-amadora-vitoria-guimaraes-6LuU0bH0/
