scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 11:22:21 UTC,2021-12-15 17:45:00 UTC,Waregem,Royale Union SG,Jupiler Pro League 2021/2022,0,2,"0:2, 0:0",Elindus Arena,Waregem,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/waregem-royale-union-sg-2gbdZKOD/
2025-08-25 11:22:21 UTC,2021-12-11 15:15:00 UTC,Kortrijk,Leuven,Jupiler Pro League 2021/2022,2,1,"0:0, 2:1",Guldensporen Stadion,Kortrijk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/kortrijk-leuven-lGTxFVL1/
2025-08-25 11:22:21 UTC,2022-04-09 18:45:00 UTC,Antwerp,Cercle Brugge KSV,Jupiler Pro League 2021/2022,1,1,"0:0, 1:1",Bosuilstadion,Antwerp,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/antwerp-cercle-brugge-jZt0dfpn/
2025-08-25 11:22:21 UTC,2021-10-17 16:30:00 UTC,Charleroi,Genk,Jupiler Pro League 2021/2022,2,0,"0:0, 2:0",Stade du Pays de Charleroi,Charleroi,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/charleroi-genk-WzPBGldD/
2025-08-25 11:25:25 UTC,2022-05-21 18:45:00 UTC,KV Mechelen,Genk,Jupiler Pro League 2021/2022,0,0,"0:0, 0:0",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/kv-mechelen-genk-6F4ZS2F8/
2025-08-25 11:25:26 UTC,2021-10-17 11:30:00 UTC,St. Truiden,Anderlecht,Jupiler Pro League 2021/2022,2,2,"0:0, 2:2",Daio Wasabi Stayen,Sint-Truiden,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/st-truiden-anderlecht-OAL3IAR0/
2025-08-25 11:25:26 UTC,2021-10-02 14:15:00 UTC,Kortrijk,Charleroi,Jupiler Pro League 2021/2022,2,2,"1:0, 1:2",Guldensporen Stadion,Kortrijk,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/kortrijk-charleroi-Q3RP6DSl/
2025-08-25 11:25:25 UTC,2022-04-03 14:00:00 UTC,Cercle Brugge KSV,Gent,Jupiler Pro League 2021/2022,2,2,"1:2, 1:0",Jan Breydel Stadion,Brugge,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/cercle-brugge-gent-ULqTg1Om/
2025-08-25 11:27:28 UTC,2021-10-22 18:45:00 UTC,Seraing,Charleroi,Jupiler Pro League 2021/2022,1,3,"0:2, 1:1",Stade du Pairay,Seraing,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/rfc-seraing-charleroi-WzosWTe0/
2025-08-25 11:27:34 UTC,2021-09-18 14:15:00 UTC,Oostende,Beerschot VA,Jupiler Pro League 2021/2022,3,1,"2:0, 1:1",AlbertPark,Oostende,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/oostende-beerschot-va-WEi2E4Uc/
2025-08-25 11:27:27 UTC,2021-09-26 19:00:00 UTC,Charleroi,KV Mechelen,Jupiler Pro League 2021/2022,0,2,"0:1, 0:1",Stade du Pays de Charleroi,Charleroi,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/charleroi-kv-mechelen-4SBuSNbc/
2025-08-25 11:27:33 UTC,2021-10-31 17:30:00 UTC,Anderlecht,Leuven,Jupiler Pro League 2021/2022,2,2,"1:2, 1:0",Lotto Park,Anderlecht,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/anderlecht-leuven-KdRyhBIJ/
2025-08-25 11:28:45 UTC,2021-08-07 14:15:00 UTC,Beerschot VA,Royale Union SG,Jupiler Pro League 2021/2022,0,3,"0:1, 0:2",Olympisch Stadion,Antwerp,Belgium,[],https://www.oddsportal.com/football/belgium/jupiler-pro-league-2021-2022/beerschot-va-royale-union-sg-0zu4gOtc/
