scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 07:37:01 UTC,2022-10-23 12:15:00 UTC,Basel,Winterthur,Super League 2022/2023,3,1,"2:0, 1:1",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2022-2023/basel-winterthur-fFTwwGgh/
2025-08-25 07:37:08 UTC,2023-02-11 19:30:00 UTC,Basel,Sion,Super League 2022/2023,3,1,"1:1, 2:0",St. Jakob-Park,Basel,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2022-2023/basel-sion-dtHNgaz1/
2025-08-25 07:37:10 UTC,2023-05-06 18:30:00 UTC,St. Gallen,Young Boys,Super League 2022/2023,0,2,"0:0, 0:2",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2022-2023/st-gallen-young-boys-j1Tnp4PP/
2025-08-25 07:36:58 UTC,2023-04-26 18:30:00 UTC,St. Gallen,Lugano,Super League 2022/2023,1,2,"1:0, 0:2",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2022-2023/st-gallen-lugano-tSw3pDJ8/
2025-08-25 07:38:00 UTC,2023-03-11 17:00:00 UTC,Young Boys,Sion,Super League 2022/2023,4,0,"2:0, 2:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '2.28', 'odds_under': '1.63', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.13', 'odds_under': '1.67', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.62', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.67', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.58', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.33', 'odds_under': '1.65', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.68', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '2.34(262)', 'odds_under': '1.71(757)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.34(262)', 'odds_under': '1.71(757)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.34(262)', 'odds_under': '1.71(757)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2022-2023/young-boys-sion-6iE6OAuh/
2025-08-25 07:37:58 UTC,2023-02-25 19:30:00 UTC,Zurich,Young Boys,Super League 2022/2023,2,2,"1:0, 1:2",Letzigrund Stadion,Zrich,Switzerland,"[{'odds_over': '3.25', 'odds_under': '1.34', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.37', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.20', 'odds_under': '1.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.32', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.23', 'odds_under': '1.36', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.31', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '3.17', 'odds_under': '1.36', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '3.36', 'odds_under': '1.34', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.32', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '3.55(157)', 'odds_under': '1.37(767)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.55(157)', 'odds_under': '1.37(767)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.55(157)', 'odds_under': '1.37(767)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2022-2023/zurich-young-boys-44kPBXen/
2025-08-25 07:38:00 UTC,2023-02-19 13:15:00 UTC,St. Gallen,Luzern,Super League 2022/2023,2,2,"1:1, 1:1",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2022-2023/st-gallen-luzern-b9wg9vzl/
2025-08-25 07:38:20 UTC,2023-04-16 12:15:00 UTC,St. Gallen,Winterthur,Super League 2022/2023,2,3,"2:3, 0:0",Kybunpark,St. Gallen,Switzerland,[],https://www.oddsportal.com/football/switzerland/super-league-2022-2023/st-gallen-winterthur-EiKLXZZ2/
2025-08-25 07:38:57 UTC,2023-05-13 16:00:00 UTC,Grasshoppers,Luzern,Super League 2022/2023,2,0,"0:0, 2:0",Letzigrund Stadion,Zrich,Switzerland,"[{'odds_over': '2.30', 'odds_under': '1.62', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.31', 'odds_under': '1.57', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.31', 'odds_under': '1.57', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.65', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.23', 'odds_under': '1.58', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.31', 'odds_under': '1.65', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.33', 'odds_under': '1.65', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.30', 'odds_under': '1.66', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.23', 'odds_under': '1.58', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '2.44(394)', 'odds_under': '1.66(170)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.44(394)', 'odds_under': '1.66(170)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.44(394)', 'odds_under': '1.66(170)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2022-2023/grasshoppers-luzern-rgLEuOXt/
2025-08-25 07:39:05 UTC,2023-04-23 12:15:00 UTC,Basel,Luzern,Super League 2022/2023,0,2,"0:0, 0:2",St. Jakob-Park,Basel,Switzerland,"[{'odds_over': '2.53', 'odds_under': '1.52', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.54', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.54', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.45', 'odds_under': '1.47', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.44', 'odds_under': '1.49', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.52', 'odds_under': '1.55', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.51', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.49', 'odds_under': '1.57', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.52', 'odds_under': '1.56', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.44', 'odds_under': '1.49', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '2.68(35)', 'odds_under': '1.57(69)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.68(35)', 'odds_under': '1.57(69)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.68(35)', 'odds_under': '1.57(69)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/switzerland/super-league-2022-2023/basel-luzern-8EJPWgk9/
