scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 17:48:07 UTC,2024-09-14 14:00:00 UTC,Hibernian,St Johnstone,Premiership 2024/2025,2,0,"1:0, 1:0",Easter Road,Edinburgh,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/hibernian-st-johnstone-QXExJCiK/
2025-08-25 17:48:07 UTC,2024-11-23 19:45:00 UTC,Hearts,Celtic,Premiership 2024/2025,1,4,"0:0, 1:4",Tynecastle Park,Edinburgh,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/hearts-celtic-KfGlCwi4/
2025-08-25 17:48:07 UTC,2024-11-30 15:00:00 UTC,Dundee Utd,St. Mirren,Premiership 2024/2025,2,0,"0:0, 2:0",Tannadice Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/dundee-utd-st-mirren-AcYe68Kr/
2025-08-25 17:48:07 UTC,2024-09-14 14:00:00 UTC,Celtic,Hearts,Premiership 2024/2025,2,0,"0:0, 2:0",Celtic Park,Glasgow,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/celtic-hearts-xCYscVU0/
2025-08-25 17:50:20 UTC,2025-04-06 13:30:00 UTC,Hearts,Dundee Utd,Premiership 2024/2025,0,1,"0:0, 0:1",Tynecastle Park,Edinburgh,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/hearts-dundee-utd-Ukmze9in/
2025-08-25 17:50:20 UTC,2024-10-27 15:00:00 UTC,Motherwell,Celtic,Premiership 2024/2025,0,3,"0:1, 0:2",Fir Park,Motherwell,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/motherwell-celtic-EXLwtXf2/
2025-08-25 17:50:21 UTC,2025-05-10 14:00:00 UTC,Celtic,Hibernian,Premiership 2024/2025,3,1,"2:1, 1:0",Celtic Park,Glasgow,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/celtic-hibernian-YD84JiIM/
2025-08-25 17:50:21 UTC,2024-10-30 19:45:00 UTC,St. Mirren,St Johnstone,Premiership 2024/2025,3,1,"1:1, 2:0",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-mirren-st-johnstone-hptbYN8a/
2025-08-25 17:52:07 UTC,2024-12-20 19:45:00 UTC,Motherwell,Kilmarnock,Premiership 2024/2025,1,1,"1:0, 0:1",Fir Park,Motherwell,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/motherwell-kilmarnock-nJLikApp/
2025-08-25 17:52:06 UTC,2024-10-05 14:00:00 UTC,Dundee FC,Kilmarnock,Premiership 2024/2025,2,3,"1:0, 1:3",Dens Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/dundee-fc-kilmarnock-nNVQRtzh/
2025-08-25 17:52:07 UTC,2025-02-26 19:45:00 UTC,Dundee Utd,Hibernian,Premiership 2024/2025,1,3,"1:1, 0:2",Tannadice Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/dundee-utd-hibernian-bZU28PQ9/
2025-08-25 17:52:07 UTC,2025-02-26 19:45:00 UTC,Motherwell,Dundee FC,Premiership 2024/2025,2,1,"1:0, 1:1",Fir Park,Motherwell,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/motherwell-dundee-fc-dUCkaLmd/
2025-08-25 17:53:52 UTC,2025-02-16 14:00:00 UTC,St. Mirren,Hibernian,Premiership 2024/2025,0,0,"0:0, 0:0",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-mirren-hibernian-n9Qf849C/
2025-08-25 17:53:53 UTC,2024-11-09 15:00:00 UTC,Motherwell,St Johnstone,Premiership 2024/2025,2,1,"2:0, 0:1",Fir Park,Motherwell,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/motherwell-st-johnstone-ClgNeI6N/
2025-08-25 17:53:54 UTC,2025-03-15 15:00:00 UTC,St Johnstone,Aberdeen,Premiership 2024/2025,0,0,"0:0, 0:0",McDiarmid Park,Perth,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-johnstone-aberdeen-jRlYvc1l/
2025-08-25 17:53:54 UTC,2025-01-05 15:00:00 UTC,Celtic,St. Mirren,Premiership 2024/2025,3,0,"2:0, 1:0",Celtic Park,Glasgow,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/celtic-st-mirren-KCZu9saU/
2025-08-25 17:56:18 UTC,2025-02-01 15:00:00 UTC,St. Mirren,St Johnstone,Premiership 2024/2025,0,1,"0:0, 0:1",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-mirren-st-johnstone-fuXCcmef/
2025-08-25 17:56:43 UTC,2025-03-29 15:00:00 UTC,Aberdeen,Motherwell,Premiership 2024/2025,4,1,"2:1, 2:0",Pittodrie Stadium,Aberdeen,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/aberdeen-motherwell-OvmtwyW0/
2025-08-25 17:56:43 UTC,2024-09-28 16:45:00 UTC,St Johnstone,Celtic,Premiership 2024/2025,0,6,"0:3, 0:3",McDiarmid Park,Perth,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-johnstone-celtic-zq289aKN/
2025-08-25 17:56:44 UTC,2025-03-02 15:00:00 UTC,Aberdeen,Dundee Utd,Premiership 2024/2025,2,2,"0:2, 2:0",Pittodrie Stadium,Aberdeen,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/aberdeen-dundee-utd-pjgpL2AF/
2025-08-25 17:58:06 UTC,2025-01-02 15:00:00 UTC,St Johnstone,Hibernian,Premiership 2024/2025,1,1,"1:0, 0:1",McDiarmid Park,Perth,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-johnstone-hibernian-jXsPCPa5/
2025-08-25 17:58:42 UTC,2025-02-16 12:00:00 UTC,Hearts,Rangers,Premiership 2024/2025,1,3,"0:1, 1:2",Tynecastle Park,Edinburgh,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/hearts-rangers-E1w8H8nQ/
2025-08-25 17:58:42 UTC,2025-04-13 11:00:00 UTC,Aberdeen,Rangers,Premiership 2024/2025,2,2,"2:0, 0:2",Pittodrie Stadium,Aberdeen,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/aberdeen-rangers-G6BH7nyh/
2025-08-25 17:58:43 UTC,2024-11-10 17:00:00 UTC,Rangers,Hearts,Premiership 2024/2025,1,0,"1:0, 0:0",Ibrox Stadium,Glasgow,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/rangers-hearts-WYZgjdUp/
