scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-29 16:47:00 UTC,2019-09-22 12:00:00 UTC,Espanyol,Real Sociedad,LaLiga 2019/2020,1,3,"0:2, 1:1",RCDE Stadium,Cornella de Llobregat,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/espanyol-real-sociedad-StqQF19a/
2025-08-29 16:47:02 UTC,2020-02-23 15:00:00 UTC,Valladolid,Espanyol,LaLiga 2019/2020,2,1,"0:0, 2:1",Estadio José Zorrilla,Valladolid,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/valladolid-espanyol-0OMZlNtG/
2025-08-29 16:47:02 UTC,2019-09-15 14:00:00 UTC,Celta Vigo,Granada CF,LaLiga 2019/2020,0,2,"0:1, 0:1",Estadio de Balaídos,Vigo,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/celta-vigo-granada-cf-6kNkIZD0/
2025-08-29 16:47:03 UTC,2019-12-08 17:30:00 UTC,Leganes,Celta Vigo,LaLiga 2019/2020,3,2,"2:0, 1:2",Estadio Municipal de Butarque,Leganes,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/leganes-celta-vigo-UROnSpHC/
2025-08-29 16:48:40 UTC,2019-08-25 17:00:00 UTC,Leganes,Atl. Madrid,LaLiga 2019/2020,0,1,"0:0, 0:1",Estadio Municipal de Butarque,Leganes,Spain,"[{'odds_over': '4.80', 'odds_under': '1.15', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/leganes-atl-madrid-CfndC7oA/
2025-08-29 16:48:43 UTC,2020-03-08 20:00:00 UTC,Betis,Real Madrid,LaLiga 2019/2020,2,1,"1:1, 1:0",Estadio Benito Villamarín,Sevilla,Spain,"[{'odds_over': '1.83', 'odds_under': '2.09', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.95', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.88', 'odds_under': '2.02', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/betis-real-madrid-6qUagxY1/
2025-08-29 16:48:45 UTC,2019-12-07 12:00:00 UTC,Real Madrid,Espanyol,LaLiga 2019/2020,2,0,"1:0, 1:0",Estadio Santiago Bernabéu,Madrid,Spain,"[{'odds_over': '1.72', 'odds_under': '2.18', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.13', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.76', 'odds_under': '2.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/real-madrid-espanyol-Ekc5pSWt/
2025-08-29 16:48:42 UTC,2019-11-24 20:00:00 UTC,Valladolid,Sevilla,LaLiga 2019/2020,0,1,"0:1, 0:0",Estadio José Zorrilla,Valladolid,Spain,"[{'odds_over': '2.91', 'odds_under': '1.41', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.98', 'odds_under': '1.43', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/spain/laliga-2019-2020/valladolid-sevilla-WjuLzI3F/
2025-08-29 16:49:24 UTC,2020-02-09 15:00:00 UTC,Osasuna,Real Madrid,LaLiga 2019/2020,1,4,"1:2, 0:2",Estadio El Sadar,Pamplona,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/osasuna-real-madrid-4hXBsKHh/
2025-08-29 16:49:37 UTC,2019-09-25 17:00:00 UTC,Leganes,Ath Bilbao,LaLiga 2019/2020,1,1,"0:0, 1:1",Estadio Municipal de Butarque,Leganes,Spain,[],https://www.oddsportal.com/football/spain/laliga-2019-2020/leganes-ath-bilbao-AP0GQINH/
