scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 05:05:48 UTC,2025-01-26 19:45:00 UTC,Nice,Marseille,Ligue 1 2024/2025,2,0,"1:0, 1:0",Allianz Riviera,Nice,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/nice-marseille-Q77AzbiC/
2025-08-26 05:05:48 UTC,2024-11-24 19:45:00 UTC,Nice,Strasbourg,Ligue 1 2024/2025,2,1,"0:1, 2:0",Allianz Riviera,Nice,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/nice-strasbourg-Olld2DS1/
2025-08-26 05:05:50 UTC,2025-02-21 19:45:00 UTC,Rennes,Reims,Ligue 1 2024/2025,1,0,"1:0, 0:0",Roazhon Park,Rennes,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/rennes-reims-fR5MLkbs/
2025-08-26 05:05:50 UTC,2024-11-08 19:45:00 UTC,Marseille,Auxerre,Ligue 1 2024/2025,1,3,"0:3, 1:0",Stade Vélodrome,Marseille,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/marseille-auxerre-Gp6AbAAT/
2025-08-26 05:07:27 UTC,2025-04-26 19:05:00 UTC,Lyon,Rennes,Ligue 1 2024/2025,4,1,"3:0, 1:1",Parc Olympique Lyonnais,Lyon,France,"[{'odds_over': '1.69', 'odds_under': '2.04', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '2.10', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.05', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '1.69', 'odds_under': '2.04', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '2.11', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.07', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'odds_over': '1.75', 'odds_under': '2.17', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.71', 'odds_under': '2.10', 'bookmaker_name': 'Duelbits', 'period': 'FullTime'}, {'odds_over': '1.69', 'odds_under': '2.04', 'bookmaker_name': 'GambleCity', 'period': 'FullTime'}, {'odds_over': '1.81', 'odds_under': '2.08', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '1.74', 'odds_under': '2.14', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}]",https://www.oddsportal.com/football/france/ligue-1-2024-2025/lyon-rennes-6FAcNxgS/
2025-08-26 05:07:34 UTC,2024-09-28 17:00:00 UTC,Le Havre,Lille,Ligue 1 2024/2025,0,3,"0:2, 0:1",Stade Océane,Le Havre,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/le-havre-lille-xb7MlutC/
2025-08-26 05:07:39 UTC,2025-05-17 19:00:00 UTC,Marseille,Rennes,Ligue 1 2024/2025,4,2,"3:1, 1:1",Stade Vélodrome,Marseille,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/marseille-rennes-nHzAMFVh/
2025-08-26 05:07:39 UTC,2025-01-25 16:00:00 UTC,Monaco,Rennes,Ligue 1 2024/2025,3,2,"1:1, 2:1",Stade Louis II,Monaco,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/monaco-rennes-88EIxTGr/
2025-08-26 05:07:47 UTC,2024-12-14 18:00:00 UTC,Auxerre,Lens,Ligue 1 2024/2025,2,2,"1:2, 1:0",Stade de l'Abbé-Deschamps,Auxerre,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/auxerre-lens-Au34jAUr/
2025-08-26 05:10:30 UTC,2024-08-25 18:45:00 UTC,Marseille,Reims,Ligue 1 2024/2025,2,2,"1:0, 1:2",Stade Vélodrome,Marseille,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/marseille-reims-hhlQ5IbD/
2025-08-26 05:10:31 UTC,2024-10-27 16:00:00 UTC,Montpellier,Toulouse,Ligue 1 2024/2025,0,3,"0:3, 0:0",Stade de la Mosson,Montpellier,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/montpellier-toulouse-vNHAXt6D/
2025-08-26 05:11:09 UTC,2024-11-23 20:00:00 UTC,Reims,Lyon,Ligue 1 2024/2025,1,1,"0:1, 1:0",Stade Auguste-Delaune,Reims,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/reims-lyon-0UVRP7QP/
2025-08-26 05:11:08 UTC,2025-04-06 18:45:00 UTC,Marseille,Toulouse,Ligue 1 2024/2025,3,2,"1:1, 2:1",Stade Vélodrome,Marseille,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/marseille-toulouse-6JporbC4/
2025-08-26 05:11:47 UTC,2024-09-15 15:00:00 UTC,Nantes,Reims,Ligue 1 2024/2025,1,2,"1:1, 0:1",Stade de la Beaujoire,Nantes,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/nantes-reims-M51AY7YG/
2025-08-26 05:11:48 UTC,2025-03-15 16:00:00 UTC,Nantes,Lille,Ligue 1 2024/2025,1,0,"0:0, 1:0",Stade de la Beaujoire,Nantes,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/nantes-lille-OEiKK3Et/
2025-08-26 05:12:08 UTC,2025-01-12 19:45:00 UTC,PSG,St Etienne,Ligue 1 2024/2025,2,1,"2:0, 0:1",Parc des Princes,Paris,France,[],https://www.oddsportal.com/football/france/ligue-1-2024-2025/psg-st-etienne-2DSzci3j/
