scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 18:16:35 UTC,2025-01-25 15:00:00 UTC,Aberdeen,St. Mirren,Premiership 2024/2025,0,3,"0:2, 0:1",Pittodrie Stadium,Aberdeen,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/aberdeen-st-mirren-xOMFjurA/
2025-08-25 18:16:35 UTC,2024-08-25 11:00:00 UTC,St. Mirren,Celtic,Premiership 2024/2025,0,3,"0:2, 0:1",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/st-mirren-celtic-hp0LgdO8/
2025-08-25 18:16:35 UTC,2025-05-17 11:30:00 UTC,Hibernian,Rangers,Premiership 2024/2025,2,2,"1:1, 1:1",Easter Road,Edinburgh,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/hibernian-rangers-rNAqu8vq/
2025-08-25 18:16:35 UTC,2025-02-01 15:00:00 UTC,Dundee FC,Hearts,Premiership 2024/2025,0,6,"0:2, 0:4",Dens Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/dundee-fc-hearts-pADUpABl/
2025-08-25 18:18:15 UTC,2025-01-26 12:00:00 UTC,Dundee Utd,Rangers,Premiership 2024/2025,1,3,"1:1, 0:2",Tannadice Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/dundee-utd-rangers-vkrdWAde/
2025-08-25 18:18:14 UTC,2025-05-22 19:00:00 UTC,Livingston,Ross County,Premiership 2024/2025,1,1,"1:0, 0:1",The Home of the Set Fare Arena,Livingston,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/livingston-ross-county-Im1rx7ae/
2025-08-25 18:18:13 UTC,2025-02-02 15:00:00 UTC,Rangers,Ross County,Premiership 2024/2025,4,0,"3:0, 1:0",Ibrox Stadium,Glasgow,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/rangers-ross-county-bDw4a9Qs/
2025-08-25 18:18:15 UTC,2024-12-29 15:00:00 UTC,Ross County,Hearts,Premiership 2024/2025,2,2,"0:1, 2:1",Global Energy Stadium,Dingwall,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/ross-county-hearts-UcVY18om/
2025-08-25 18:21:06 UTC,2024-08-04 15:30:00 UTC,Celtic,Kilmarnock,Premiership 2024/2025,4,0,"2:0, 2:0",Celtic Park,Glasgow,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/celtic-kilmarnock-EwcVrKhg/
2025-08-25 18:21:05 UTC,2025-05-03 14:00:00 UTC,Hibernian,Dundee Utd,Premiership 2024/2025,3,1,"2:0, 1:1",Easter Road,Edinburgh,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2024-2025/hibernian-dundee-utd-W8Yn51cC/
