scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-26 00:39:37 UTC,2023-01-14 16:00:00 UTC,Lens,Auxerre,Ligue 1 2022/2023,1,0,"0:0, 1:0",Stade Bollaert-Delelis,Lens,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/lens-auxerre-bcJSlvis/
2025-08-26 00:39:36 UTC,2023-02-12 12:00:00 UTC,Toulouse,Rennes,Ligue 1 2022/2023,3,1,"3:0, 0:1",Stadium de Toulouse,Toulouse,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/toulouse-rennes-rBEq4VDr/
2025-08-26 00:39:36 UTC,2022-10-02 13:00:00 UTC,Troyes,Reims,Ligue 1 2022/2023,2,2,"0:1, 2:1",Stade de l'Aube,Troyes,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/troyes-reims-lfrDqUdB/
2025-08-26 00:39:36 UTC,2023-01-29 14:00:00 UTC,Strasbourg,Toulouse,Ligue 1 2022/2023,1,2,"1:1, 0:1",Stade de la Meinau,Strasbourg,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/strasbourg-toulouse-SxXE0yjg/
2025-08-26 00:41:23 UTC,2023-06-03 19:00:00 UTC,Lorient,Strasbourg,Ligue 1 2022/2023,2,1,"2:0, 0:1",Stade du Moustoir,Lorient,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/lorient-strasbourg-6Jt9iSmJ/
2025-08-26 00:41:23 UTC,2022-10-30 19:45:00 UTC,Lyon,Lille,Ligue 1 2022/2023,1,0,"0:0, 1:0",Parc Olympique Lyonnais,Lyon,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/lyon-lille-vaHX9oSD/
2025-08-26 00:41:25 UTC,2023-06-03 19:00:00 UTC,PSG,Clermont,Ligue 1 2022/2023,2,3,"2:2, 0:1",Parc des Princes,Paris,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/psg-clermont-Ic6NAkls/
2025-08-26 00:41:22 UTC,2023-05-21 13:00:00 UTC,Nice,Toulouse,Ligue 1 2022/2023,0,0,"0:0, 0:0",Allianz Riviera,Nice,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/nice-toulouse-QPEwjFCE/
2025-08-26 00:43:21 UTC,2022-08-14 13:00:00 UTC,Troyes,Toulouse,Ligue 1 2022/2023,0,3,"0:1, 0:2",Stade de l'Aube,Troyes,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/troyes-toulouse-p6g7ZkYA/
2025-08-26 00:43:22 UTC,2022-08-31 19:00:00 UTC,Marseille,Clermont,Ligue 1 2022/2023,1,0,"0:0, 1:0",Stade Vélodrome,Marseille,France,[],https://www.oddsportal.com/football/france/ligue-1-2022-2023/marseille-clermont-bqzjFRo3/
