scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-30 20:28:32 UTC,2021-05-24 18:45:00 UTC,Kilmarnock,Dundee FC,Premiership 2020/2021,1,2,"0:2, 1:0",Rugby Park,Kilmarnock,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/kilmarnock-dundee-fc-f3Vt0awd/
2025-08-30 20:28:32 UTC,2021-05-20 19:15:00 UTC,Dundee FC,Kilmarnock,Premiership 2020/2021,2,1,"1:0, 1:1",Dens Park,Dundee,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/dundee-fc-kilmarnock-Cvtx1uOk/
2025-08-30 20:32:57 UTC,2021-05-15 11:30:00 UTC,St Johnstone,Livingston,Premiership 2020/2021,0,0,"0:0, 0:0",McDiarmid Park,Perth,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/st-johnstone-livingston-rqdRXasF/
2025-08-30 20:32:56 UTC,2021-05-12 18:45:00 UTC,Raith,Dundee FC,Premiership 2020/2021,0,3,"0:1, 0:2",Stark's Park,Kirkcaldy,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/raith-dundee-fc-ITp40iNj/
2025-08-30 20:35:39 UTC,2021-05-12 18:45:00 UTC,Ross County,Hamilton,Premiership 2020/2021,2,1,"1:1, 1:0",Global Energy Stadium,Dingwall,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/ross-county-hamilton-jRMC0kHI/
2025-08-30 20:35:40 UTC,2021-05-12 17:30:00 UTC,Celtic,St Johnstone,Premiership 2020/2021,4,0,"2:0, 2:0",Celtic Park,Glasgow,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/celtic-st-johnstone-WngvCIKe/
2025-08-30 20:38:03 UTC,2021-05-12 17:00:00 UTC,Livingston,Rangers,Premiership 2020/2021,0,3,"0:1, 0:2",The Home of the Set Fare Arena,Livingston,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/livingston-rangers-AwhrBxz2/
2025-08-30 20:37:47 UTC,2021-05-12 17:00:00 UTC,Dundee Utd,Motherwell,Premiership 2020/2021,2,2,"2:0, 0:2",Tannadice Park,Dundee,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/dundee-utd-motherwell-IDO42Bn6/
2025-08-30 20:40:43 UTC,2021-05-01 14:00:00 UTC,Hibernian,St Johnstone,Premiership 2020/2021,0,1,"0:1, 0:0",Easter Road,Edinburgh,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/hibernian-st-johnstone-4YxbWn6A/
2025-08-30 20:43:01 UTC,2021-05-01 14:00:00 UTC,St. Mirren,Hamilton,Premiership 2020/2021,1,2,"0:1, 1:1",The SMISA Stadium,Paisley,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/st-mirren-hamilton-jih83iXa/
2025-08-30 20:44:13 UTC,2021-04-21 18:45:00 UTC,Kilmarnock,Dundee Utd,Premiership 2020/2021,3,0,"3:0, 0:0",Rugby Park,Kilmarnock,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/kilmarnock-dundee-utd-bgDTAZvQ/
2025-08-30 20:44:49 UTC,2021-04-21 18:45:00 UTC,Ross County,St. Mirren,Premiership 2020/2021,1,3,"1:0, 0:3",Global Energy Stadium,Dingwall,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/ross-county-st-mirren-4zjd6gms/
2025-08-30 20:46:29 UTC,2021-04-21 18:00:00 UTC,St Johnstone,Rangers,Premiership 2020/2021,1,1,"0:0, 1:1",McDiarmid Park,Perth,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/st-johnstone-rangers-zaYgXSj4/
2025-08-30 20:46:48 UTC,2021-04-21 17:00:00 UTC,Hibernian,Livingston,Premiership 2020/2021,2,1,"2:0, 0:1",Easter Road,Edinburgh,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/hibernian-livingston-d8ZkY8yb/
2025-08-30 20:47:53 UTC,2021-04-11 14:00:00 UTC,Rangers,Hibernian,Premiership 2020/2021,2,1,"1:0, 1:1",Ibrox Stadium,Glasgow,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/rangers-hibernian-29tszV6o/
2025-08-30 20:49:35 UTC,2021-04-10 14:00:00 UTC,St Johnstone,Aberdeen,Premiership 2020/2021,0,1,"0:0, 0:1",McDiarmid Park,Perth,Scotland,https://www.oddsportal.com/football/scotland/premiership-2020-2021/st-johnstone-aberdeen-l6haBoUp/
