scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 16:24:36 UTC,2024-02-28 20:00:00 UTC,Livingston,Motherwell,Premiership 2023/2024,1,3,"1:0, 0:3",The Home of the Set Fare Arena,Livingston,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/livingston-motherwell-ra6qOJsl/
2025-08-25 16:24:36 UTC,2023-12-09 15:00:00 UTC,St. Mirren,Ross County,Premiership 2023/2024,2,0,"0:0, 2:0",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/st-mirren-ross-county-QTWdM3B7/
2025-08-25 16:24:36 UTC,2023-11-26 12:00:00 UTC,Aberdeen,Rangers,Premiership 2023/2024,1,1,"1:0, 0:1",Pittodrie Stadium,Aberdeen,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/aberdeen-rangers-j7WbWSHH/
2025-08-25 16:24:36 UTC,2023-09-23 14:00:00 UTC,Dundee FC,Kilmarnock,Premiership 2023/2024,2,2,"1:1, 1:1",Dens Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/dundee-fc-kilmarnock-Ma0gu3ad/
2025-08-25 16:26:47 UTC,2023-11-07 19:45:00 UTC,St Johnstone,Motherwell,Premiership 2023/2024,2,2,"2:0, 0:2",McDiarmid Park,Perth,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/st-johnstone-motherwell-fsrbFzsQ/
2025-08-25 16:28:05 UTC,2023-10-28 14:00:00 UTC,Motherwell,Ross County,Premiership 2023/2024,3,3,"0:0, 3:3",Fir Park,Motherwell,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/motherwell-ross-county-MiSx8hZa/
2025-08-25 16:28:05 UTC,2023-11-05 14:00:00 UTC,Dundee FC,Livingston,Premiership 2023/2024,1,0,"0:0, 1:0",Dens Park,Dundee,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/dundee-fc-livingston-Cd1cY942/
2025-08-25 16:28:06 UTC,2024-04-28 11:30:00 UTC,St. Mirren,Rangers,Premiership 2023/2024,1,2,"1:1, 0:1",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/st-mirren-rangers-6cmSd1hU/
2025-08-25 16:28:57 UTC,2023-10-29 12:00:00 UTC,Kilmarnock,Aberdeen,Premiership 2023/2024,2,0,"1:0, 1:0",Rugby Park,Kilmarnock,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/kilmarnock-aberdeen-EROU9E4m/
2025-08-25 16:29:51 UTC,2024-02-24 15:00:00 UTC,St. Mirren,St Johnstone,Premiership 2023/2024,2,0,"1:0, 1:0",The SMISA Stadium,Paisley,Scotland,[],https://www.oddsportal.com/football/scotland/premiership-2023-2024/st-mirren-st-johnstone-vT6KJ4j2/
