scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 19:26:45 UTC,2023-10-29 16:00:00 UTC,Stromsgodset,Viking,Eliteserien 2023,1,0,"1:0, 0:0",Marienlyst Stadion,Drammen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/stromsgodset-viking-S2f8e0lq/
2025-08-25 19:26:45 UTC,2023-05-16 16:00:00 UTC,Tromso,Bodo/Glimt,Eliteserien 2023,2,3,"1:2, 1:1",Romssa Arena,Troms,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/tromso-bodo-glimt-dSirRN3m/
2025-08-25 19:26:45 UTC,2023-08-13 15:00:00 UTC,Lillestrom,Viking,Eliteserien 2023,1,3,"0:0, 1:3",Åråsen Stadion,Lillestrm,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/lillestrom-viking-dnMCCw7p/
2025-08-25 19:26:46 UTC,2023-07-01 16:00:00 UTC,Valerenga,Viking,Eliteserien 2023,1,2,"0:1, 1:1",Intility Arena,Oslo,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/valerenga-viking-23sPRFBe/
2025-08-25 19:29:53 UTC,2023-04-19 16:30:00 UTC,Lillestrom,Stromsgodset,Eliteserien 2023,4,3,"2:2, 2:1",Åråsen Stadion,Lillestrm,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/lillestrom-stromsgodset-Uqt2t08b/
2025-08-25 19:29:53 UTC,2023-06-04 15:00:00 UTC,Tromso,Sarpsborg 08,Eliteserien 2023,2,1,"0:1, 2:0",Romssa Arena,Troms,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/tromso-sarpsborg-08-hzuEHAWj/
2025-08-25 19:29:52 UTC,2023-08-13 15:00:00 UTC,Aalesund,HamKam,Eliteserien 2023,0,2,"0:1, 0:1",Color Line Stadion,lesund,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/aalesund-ham-kam-0GzsIaqN/
2025-08-25 19:29:52 UTC,2023-07-19 16:00:00 UTC,Lillestrom,Aalesund,Eliteserien 2023,5,1,"2:1, 3:0",Åråsen Stadion,Lillestrm,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/lillestrom-aalesund-4hXqyKl9/
2025-08-25 19:32:45 UTC,2023-04-23 15:00:00 UTC,Sarpsborg 08,Odd,Eliteserien 2023,0,0,"0:0, 0:0",Sarpsborg Stadion,Sarpsborg,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/sarpsborg-08-odds-bk-QqZ8eWD2/
2025-08-25 19:32:44 UTC,2023-08-06 15:00:00 UTC,Tromso,Lillestrom,Eliteserien 2023,3,1,"0:1, 3:0",Romssa Arena,Troms,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/tromso-lillestrom-4lsYJLEA/
2025-08-25 19:32:45 UTC,2023-04-16 15:00:00 UTC,Sandefjord,Tromso,Eliteserien 2023,0,0,"0:0, 0:0",Jotun Arena,Sandefjord,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/sandefjord-tromso-QPEqgwh4/
2025-08-25 19:32:43 UTC,2023-08-19 16:00:00 UTC,Odd,Sarpsborg 08,Eliteserien 2023,0,3,"0:1, 0:2",Skagerak Arena,Skien,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/odds-bk-sarpsborg-08-82ReCUC1/
2025-08-25 19:34:56 UTC,2023-06-11 15:00:00 UTC,Sarpsborg 08,Viking,Eliteserien 2023,1,3,"0:1, 1:2",Sarpsborg Stadion,Sarpsborg,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/sarpsborg-08-viking-plELzjwT/
2025-08-25 19:34:48 UTC,2023-09-02 16:00:00 UTC,Viking,Valerenga,Eliteserien 2023,1,1,"0:0, 1:1",Lyse Arena,Stavanger,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/viking-valerenga-CGy9xRQ6/
2025-08-25 19:34:55 UTC,2023-06-04 17:15:00 UTC,Viking,Molde,Eliteserien 2023,3,4,"1:2, 2:2",Lyse Arena,Stavanger,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/viking-molde-bXRauEOc/
2025-08-25 19:34:56 UTC,2023-07-15 16:00:00 UTC,Valerenga,Molde,Eliteserien 2023,0,4,"0:3, 0:1",Intility Arena,Oslo,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/valerenga-molde-Wt4ZsS1g/
2025-08-25 19:38:11 UTC,2023-05-07 17:15:00 UTC,Lillestrom,Bodo/Glimt,Eliteserien 2023,1,2,"0:0, 1:2",Åråsen Stadion,Lillestrm,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/lillestrom-bodo-glimt-Yiqocqk7/
2025-08-25 19:38:12 UTC,2023-07-30 15:00:00 UTC,Brann,Viking,Eliteserien 2023,0,2,"0:1, 0:1",Brann Stadion,Bergen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/brann-viking-bV2k940h/
2025-08-25 19:38:12 UTC,2023-07-23 17:15:00 UTC,Stromsgodset,Rosenborg,Eliteserien 2023,0,1,"0:1, 0:0",Marienlyst Stadion,Drammen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/stromsgodset-rosenborg-niZWjNpO/
2025-08-25 19:38:54 UTC,2023-11-05 18:15:00 UTC,Tromso,Stromsgodset,Eliteserien 2023,0,1,"0:0, 0:1",Romssa Arena,Troms,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2023/tromso-stromsgodset-0GEo9JIr/
