scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-21 14:49:11 UTC,2021-07-31 12:30:00 UTC,Rangers,Livingston,Premiership 2021/2022,3,0,"1:0, 2:0",Ibrox Stadium,Glasgow,Scotland,"[{'odds_over': '2.25', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:54:30 UTC,2021-07-31 14:00:00 UTC,Dundee FC,St. Mirren,Premiership 2021/2022,2,2,"1:1, 1:1",Dens Park,Dundee,Scotland,"[{'odds_over': '3.35', 'odds_under': '1.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:57:44 UTC,2021-07-31 14:00:00 UTC,Ross County,St Johnstone,Premiership 2021/2022,0,0,"0:0, 0:0",Global Energy Stadium,Dingwall,Scotland,"[{'odds_over': '3.75', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:52:48 UTC,2021-07-31 19:00:00 UTC,Hearts,Celtic,Premiership 2021/2022,2,1,"1:0, 1:1",Tynecastle Park,Edinburgh,Scotland,"[{'odds_over': '2.30', 'odds_under': '1.58', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:45:56 UTC,2021-08-01 14:00:00 UTC,Aberdeen,Dundee Utd,Premiership 2021/2022,2,0,"1:0, 1:0",Pittodrie Stadium,Aberdeen,Scotland,"[{'odds_over': '3.60', 'odds_under': '1.26', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:50:56 UTC,2021-08-01 15:30:00 UTC,Motherwell,Hibernian,Premiership 2021/2022,2,3,"2:1, 0:2",Fir Park,Motherwell,Scotland,"[{'odds_over': '3.10', 'odds_under': '1.34', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:51:43 UTC,2021-08-07 11:30:00 UTC,Dundee Utd,Rangers,Premiership 2021/2022,1,0,"0:0, 1:0",Tannadice Park,Dundee,Scotland,"[{'odds_over': '2.45', 'odds_under': '1.51', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:52:06 UTC,2021-08-07 14:00:00 UTC,St. Mirren,Hearts,Premiership 2021/2022,1,2,"0:1, 1:1",The SMISA Stadium,Paisley,Scotland,"[{'odds_over': '2.95', 'odds_under': '1.37', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:34:45 UTC,2021-08-08 14:00:00 UTC,Livingston,Aberdeen,Premiership 2021/2022,1,2,"1:0, 0:2",The Home of the Set Fare Arena,Livingston,Scotland,"[{'odds_over': '4.30', 'odds_under': '1.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:41:59 UTC,2021-08-08 14:00:00 UTC,Hibernian,Ross County,Premiership 2021/2022,3,0,"3:0, 0:0",Easter Road,Edinburgh,Scotland,"[{'odds_over': '2.75', 'odds_under': '1.41', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:44:29 UTC,2021-08-08 14:00:00 UTC,Celtic,Dundee FC,Premiership 2021/2022,6,0,"2:0, 4:0",Celtic Park,Glasgow,Scotland,"[{'odds_over': '1.68', 'odds_under': '2.13', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:53:09 UTC,2021-08-08 14:00:00 UTC,St Johnstone,Motherwell,Premiership 2021/2022,1,1,"1:0, 0:1",McDiarmid Park,Perth,Scotland,"[{'odds_over': '3.85', 'odds_under': '1.24', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:54:09 UTC,2021-08-21 14:00:00 UTC,Livingston,Motherwell,Premiership 2021/2022,1,2,"1:0, 0:2",The Home of the Set Fare Arena,Livingston,Scotland,"[{'odds_over': '3.20', 'odds_under': '1.32', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:05:23 UTC,2021-08-21 14:00:00 UTC,Celtic,St. Mirren,Premiership 2021/2022,6,0,"4:0, 2:0",Celtic Park,Glasgow,Scotland,"[{'odds_over': '1.72', 'odds_under': '2.06', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:47:43 UTC,2021-08-22 11:00:00 UTC,Dundee FC,Hibernian,Premiership 2021/2022,2,2,"1:1, 1:1",Dens Park,Dundee,Scotland,"[{'odds_over': '2.90', 'odds_under': '1.38', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:02:04 UTC,2021-08-22 14:00:00 UTC,Hearts,Aberdeen,Premiership 2021/2022,1,1,"0:0, 1:1",Tynecastle Park,Edinburgh,Scotland,"[{'odds_over': '3.00', 'odds_under': '1.36', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:06:08 UTC,2021-08-22 14:00:00 UTC,St Johnstone,Dundee Utd,Premiership 2021/2022,0,1,"0:0, 0:1",McDiarmid Park,Perth,Scotland,"[{'odds_over': '4.00', 'odds_under': '1.22', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:10:02 UTC,2021-08-22 14:00:00 UTC,Ross County,Rangers,Premiership 2021/2022,2,4,"1:2, 1:2",Global Energy Stadium,Dingwall,Scotland,"[{'odds_over': '2.07', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:36:18 UTC,2021-08-28 14:00:00 UTC,Dundee Utd,Hearts,Premiership 2021/2022,0,2,"0:1, 0:1",Tannadice Park,Dundee,Scotland,"[{'odds_over': '3.25', 'odds_under': '1.35', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.20', 'odds_under': '1.32', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:42:01 UTC,2021-08-28 14:00:00 UTC,Hibernian,Livingston,Premiership 2021/2022,2,0,"0:0, 2:0",Easter Road,Edinburgh,Scotland,"[{'odds_over': '2.80', 'odds_under': '1.44', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.37', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:51:37 UTC,2021-08-28 14:00:00 UTC,Motherwell,Dundee FC,Premiership 2021/2022,1,0,"1:0, 0:0",Fir Park,Motherwell,Scotland,"[{'odds_over': '2.65', 'odds_under': '1.49', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.00', 'odds_under': '1.36', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:55:34 UTC,2021-08-29 11:00:00 UTC,Rangers,Celtic,Premiership 2021/2022,1,0,"0:0, 1:0",Ibrox Stadium,Glasgow,Scotland,"[{'odds_over': '2.22', 'odds_under': '1.67', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.53', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:39:52 UTC,2021-08-29 14:00:00 UTC,Aberdeen,Ross County,Premiership 2021/2022,1,1,"0:1, 1:0",Pittodrie Stadium,Aberdeen,Scotland,"[{'odds_over': '3.10', 'odds_under': '1.38', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.15', 'odds_under': '1.33', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:11:59 UTC,2021-08-29 14:00:00 UTC,St. Mirren,St Johnstone,Premiership 2021/2022,0,0,"0:0, 0:0",The SMISA Stadium,Paisley,Scotland,"[{'odds_over': '4.70', 'odds_under': '1.20', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '4.55', 'odds_under': '1.18', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:50:59 UTC,2021-09-11 11:30:00 UTC,St Johnstone,Rangers,Premiership 2021/2022,1,2,"0:0, 1:2",McDiarmid Park,Perth,Scotland,"[{'odds_over': '2.60', 'odds_under': '1.44', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.37', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:49:33 UTC,2021-09-11 14:00:00 UTC,Dundee FC,Livingston,Premiership 2021/2022,0,0,"0:0, 0:0",Dens Park,Dundee,Scotland,"[{'odds_over': '3.35', 'odds_under': '1.33', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.75', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:11:37 UTC,2021-09-11 14:00:00 UTC,St. Mirren,Dundee Utd,Premiership 2021/2022,0,0,"0:0, 0:0",The SMISA Stadium,Paisley,Scotland,"[{'odds_over': '3.65', 'odds_under': '1.29', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.55', 'odds_under': '1.27', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:12:11 UTC,2021-09-11 14:00:00 UTC,Celtic,Ross County,Premiership 2021/2022,3,0,"0:0, 3:0",Celtic Park,Glasgow,Scotland,"[{'odds_over': '1.43', 'odds_under': '2.85', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.46', 'odds_under': '2.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:15:11 UTC,2021-09-11 14:00:00 UTC,Motherwell,Aberdeen,Premiership 2021/2022,2,0,"1:0, 1:0",Fir Park,Motherwell,Scotland,"[{'odds_over': '3.85', 'odds_under': '1.26', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.60', 'odds_under': '1.26', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:13:24 UTC,2021-09-12 11:00:00 UTC,Hearts,Hibernian,Premiership 2021/2022,0,0,"0:0, 0:0",Tynecastle Park,Edinburgh,Scotland,"[{'odds_over': '3.15', 'odds_under': '1.37', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.20', 'odds_under': '1.32', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:46:39 UTC,2021-09-18 14:00:00 UTC,Ross County,Hearts,Premiership 2021/2022,2,2,"2:1, 0:1",Global Energy Stadium,Dingwall,Scotland,"[{'odds_over': '2.55', 'odds_under': '1.52', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:48:26 UTC,2021-09-18 14:00:00 UTC,Aberdeen,St Johnstone,Premiership 2021/2022,0,1,"0:0, 0:1",Pittodrie Stadium,Aberdeen,Scotland,"[{'odds_over': '4.20', 'odds_under': '1.23', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '4.90', 'odds_under': '1.16', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:50:35 UTC,2021-09-18 14:00:00 UTC,Hibernian,St. Mirren,Premiership 2021/2022,2,2,"0:1, 2:1",Easter Road,Edinburgh,Scotland,"[{'odds_over': '2.85', 'odds_under': '1.43', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.80', 'odds_under': '1.41', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:55:35 UTC,2021-09-19 11:00:00 UTC,Dundee Utd,Dundee FC,Premiership 2021/2022,1,0,"0:0, 1:0",Tannadice Park,Dundee,Scotland,"[{'odds_over': '3.60', 'odds_under': '1.30', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.35', 'odds_under': '1.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:02:33 UTC,2021-09-19 14:00:00 UTC,Rangers,Motherwell,Premiership 2021/2022,1,1,"1:0, 0:1",Ibrox Stadium,Glasgow,Scotland,"[{'odds_over': '2.00', 'odds_under': '1.83', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.96', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:13:38 UTC,2021-09-19 14:00:00 UTC,Livingston,Celtic,Premiership 2021/2022,1,0,"1:0, 0:0",The Home of the Set Fare Arena,Livingston,Scotland,"[{'odds_over': '2.41', 'odds_under': '1.58', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.56', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:51:16 UTC,2021-09-25 14:00:00 UTC,Hearts,Livingston,Premiership 2021/2022,3,0,"2:0, 1:0",Tynecastle Park,Edinburgh,Scotland,"[{'odds_over': '3.25', 'odds_under': '1.35', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.05', 'odds_under': '1.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:01:04 UTC,2021-09-25 14:00:00 UTC,Motherwell,Ross County,Premiership 2021/2022,2,1,"1:1, 1:0",Fir Park,Motherwell,Scotland,"[{'odds_over': '2.60', 'odds_under': '1.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.85', 'odds_under': '1.39', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:04:16 UTC,2021-09-25 14:00:00 UTC,Dundee FC,Rangers,Premiership 2021/2022,0,1,"0:1, 0:0",Dens Park,Dundee,Scotland,"[{'odds_over': '2.12', 'odds_under': '1.73', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.30', 'odds_under': '1.56', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 15:14:50 UTC,2021-09-26 11:00:00 UTC,St. Mirren,Aberdeen,Premiership 2021/2022,3,2,"1:2, 2:0",The SMISA Stadium,Paisley,Scotland,"[{'odds_over': '3.85', 'odds_under': '1.27', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '4.00', 'odds_under': '1.22', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:35:10 UTC,2021-09-26 14:00:00 UTC,Hibernian,St Johnstone,Premiership 2021/2022,1,0,"0:0, 1:0",Easter Road,Edinburgh,Scotland,"[{'odds_over': '3.80', 'odds_under': '1.27', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.75', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 14:43:03 UTC,2021-09-26 14:00:00 UTC,Celtic,Dundee Utd,Premiership 2021/2022,1,1,"1:1, 0:0",Celtic Park,Glasgow,Scotland,"[{'odds_over': '1.78', 'odds_under': '2.05', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.81', 'odds_under': '1.95', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
