scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-26 05:57:24 UTC,2024-08-31 13:00:00 UTC,Varnamo,AIK,Allsvenskan 2024,0,1,"0:1, 0:0",Finnvedsvallen,Varnamo,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/varnamo-aik-IDOK6LQM/
2025-08-26 05:57:50 UTC,2024-05-29 17:00:00 UTC,Mjallby,Hacken,Allsvenskan 2024,2,1,"1:0, 1:1",Strandvallen,Hllevik,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/mjallby-hacken-jL5BmL2m/
2025-08-26 05:57:50 UTC,2024-05-26 12:00:00 UTC,Hammarby,Sirius,Allsvenskan 2024,3,0,"1:0, 2:0",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/hammarby-sirius-fFoIGPVt/
2025-08-26 05:58:55 UTC,2024-07-15 17:00:00 UTC,Hammarby,Goteborg,Allsvenskan 2024,0,1,"0:1, 0:0",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/hammarby-ifk-goteborg-p2TiPBKS/
2025-08-26 05:59:22 UTC,2024-06-02 12:00:00 UTC,Djurgarden,Hammarby,Allsvenskan 2024,0,3,"0:2, 0:1",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/djurgarden-hammarby-d09AggUp/
2025-08-26 06:00:40 UTC,2024-03-30 14:00:00 UTC,Norrkoping,Malmo FF,Allsvenskan 2024,1,5,"0:3, 1:2",Platinumcars Arena,Norrkping,Sweden,"[{'odds_over': '2.55', 'odds_under': '1.50', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '2.63', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.62', 'odds_under': '1.49', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '2.50', 'odds_under': '1.44', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.50', 'odds_under': '1.49', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '2.62', 'odds_under': '1.53', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.49', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '2.53', 'odds_under': '1.55', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.66', 'odds_under': '1.51', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '2.60', 'odds_under': '1.52', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '2.78(451)', 'odds_under': '1.55(76)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.78(451)', 'odds_under': '1.55(76)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '2.78(451)', 'odds_under': '1.55(76)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/sweden/allsvenskan-2024/norrkoping-malmo-ff-IeFUF7Um/
2025-08-26 06:00:41 UTC,2024-04-20 13:00:00 UTC,Goteborg,Norrkoping,Allsvenskan 2024,1,1,"1:1, 0:0",Gamla Ullevi,Gteborg,Sweden,"[{'odds_over': '3.00', 'odds_under': '1.38', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.18', 'odds_under': '1.37', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.17', 'odds_under': '1.36', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.00', 'odds_under': '1.33', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.95', 'odds_under': '1.37', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.05', 'odds_under': '1.40', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '2.87', 'odds_under': '1.36', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '3.05', 'odds_under': '1.41', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.10', 'odds_under': '1.39', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '3.15(92)', 'odds_under': '1.43(20)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.15(92)', 'odds_under': '1.43(20)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.15(92)', 'odds_under': '1.43(20)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/sweden/allsvenskan-2024/ifk-goteborg-norrkoping-n9A1w2SB/
2025-08-26 06:00:42 UTC,2024-05-05 14:30:00 UTC,AIK,Norrkoping,Allsvenskan 2024,6,2,"3:0, 3:2",Strawberry Arena,Solna,Sweden,"[{'odds_over': '3.04', 'odds_under': '1.37', 'bookmaker_name': '10x10bet', 'period': 'FullTime'}, {'odds_over': '3.37', 'odds_under': '1.34', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '3.34', 'odds_under': '1.33', 'bookmaker_name': '22Bet', 'period': 'FullTime'}, {'odds_over': '3.00', 'odds_under': '1.33', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'odds_over': '2.97', 'odds_under': '1.36', 'bookmaker_name': 'Alphabet', 'period': 'FullTime'}, {'odds_over': '3.11', 'odds_under': '1.38', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'odds_over': '3.00', 'odds_under': '1.34', 'bookmaker_name': 'bwin', 'period': 'FullTime'}, {'odds_over': '3.17', 'odds_under': '1.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}, {'odds_over': '3.15', 'odds_under': '1.38', 'bookmaker_name': 'VOBET', 'period': 'FullTime'}, {'odds_over': '3.50(248)', 'odds_under': '1.39(1018)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.50(248)', 'odds_under': '1.39(1018)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}, {'odds_over': '3.50(248)', 'odds_under': '1.39(1018)', 'bookmaker_name': 'Unknown', 'period': 'FullTime'}]",https://www.oddsportal.com/football/sweden/allsvenskan-2024/aik-norrkoping-hlteqUf2/
2025-08-26 06:01:00 UTC,2024-08-18 12:00:00 UTC,Djurgarden,AIK,Allsvenskan 2024,0,2,"0:1, 0:1",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/djurgarden-aik-pIagbxH5/
2025-08-26 06:01:12 UTC,2024-03-31 12:00:00 UTC,GAIS,Brommapojkarna,Allsvenskan 2024,0,4,"0:2, 0:2",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/gais-brommapojkarna-A3XyEoa0/
