scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-21 12:26:00 UTC,2020-08-01 11:30:00 UTC,Aberdeen,Rangers,Premiership 2020/2021,0,1,"0:1, 0:0",Pittodrie Stadium,Aberdeen,Scotland,"[{'odds_over': '2.70', 'odds_under': '1.39', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:29:19 UTC,2020-08-01 14:00:00 UTC,Hibernian,Kilmarnock,Premiership 2020/2021,2,1,"2:1, 0:0",Easter Road,Edinburgh,Scotland,"[{'odds_over': '2.90', 'odds_under': '1.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:39:20 UTC,2020-08-01 14:00:00 UTC,Dundee Utd,St Johnstone,Premiership 2020/2021,1,1,"1:0, 0:1",Tannadice Park,Dundee,Scotland,"[{'odds_over': '3.80', 'odds_under': '1.22', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:58:14 UTC,2020-08-01 14:00:00 UTC,St. Mirren,Livingston,Premiership 2020/2021,1,0,"1:0, 0:0",The SMISA Stadium,Paisley,Scotland,"[{'odds_over': '3.80', 'odds_under': '1.22', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:52:05 UTC,2020-08-02 15:30:00 UTC,Celtic,Hamilton,Premiership 2020/2021,5,1,"2:1, 3:0",Celtic Park,Glasgow,Scotland,"[{'odds_over': '1.34', 'odds_under': '2.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:35:42 UTC,2020-08-03 18:45:00 UTC,Ross County,Motherwell,Premiership 2020/2021,1,0,"1:0, 0:0",Global Energy Stadium,Dingwall,Scotland,"[{'odds_over': '2.80', 'odds_under': '1.37', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:29:10 UTC,2020-08-08 14:00:00 UTC,Livingston,Hibernian,Premiership 2020/2021,1,4,"0:3, 1:1",The Home of the Set Fare Arena,Livingston,Scotland,"[{'odds_over': '3.00', 'odds_under': '1.33', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:43:00 UTC,2020-08-08 14:00:00 UTC,Hamilton,Ross County,Premiership 2020/2021,0,1,"0:0, 0:1",ZLX Stadium,Hamilton,Scotland,"[{'odds_over': '3.05', 'odds_under': '1.32', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 13:01:42 UTC,2020-08-08 14:00:00 UTC,Motherwell,Dundee Utd,Premiership 2020/2021,0,1,"0:0, 0:1",Fir Park,Motherwell,Scotland,"[{'odds_over': '3.05', 'odds_under': '1.32', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:30:16 UTC,2020-08-09 14:00:00 UTC,Rangers,St. Mirren,Premiership 2020/2021,3,0,"1:0, 2:0",Ibrox Stadium,Glasgow,Scotland,"[{'odds_over': '1.92', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 13:01:05 UTC,2020-08-09 15:30:00 UTC,Kilmarnock,Celtic,Premiership 2020/2021,1,1,"1:1, 0:0",Rugby Park,Kilmarnock,Scotland,"[{'odds_over': '1.74', 'odds_under': '2.03', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:27:07 UTC,2020-08-11 17:00:00 UTC,Dundee Utd,Hibernian,Premiership 2020/2021,0,1,"0:0, 0:1",Tannadice Park,Dundee,Scotland,"[{'odds_over': '2.70', 'odds_under': '1.43', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:38:00 UTC,2020-08-12 18:45:00 UTC,Ross County,Kilmarnock,Premiership 2020/2021,2,2,"1:0, 1:2",Global Energy Stadium,Dingwall,Scotland,"[{'odds_over': '3.70', 'odds_under': '1.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-21 12:45:10 UTC,2020-08-12 18:45:00 UTC,Rangers,St Johnstone,Premiership 2020/2021,3,0,"2:0, 1:0",Ibrox Stadium,Glasgow,Scotland,"[{'odds_over': '2.01', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
