scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market,match_url
2025-08-26 02:08:31 UTC,2022-07-23 13:00:00 UTC,Malmo FF,Sirius,Allsvenskan 2022,3,1,"1:0, 2:1",Eleda Stadion,Malm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/malmo-ff-sirius-OnqbcaGu/
2025-08-26 02:08:30 UTC,2022-04-20 17:00:00 UTC,Goteborg,Djurgarden,Allsvenskan 2022,1,1,"1:0, 0:1",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/ifk-goteborg-djurgarden-juWf2Co8/
2025-08-26 02:08:30 UTC,2022-04-03 13:00:00 UTC,Sirius,Sundsvall,Allsvenskan 2022,2,1,"0:1, 2:0",Studenternas IP,Uppsala,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/sirius-sundsvall-EJjcU3Ed/
2025-08-26 02:08:30 UTC,2022-08-21 13:00:00 UTC,Mjallby,Malmo FF,Allsvenskan 2022,1,1,"0:0, 1:1",Strandvallen,Hllevik,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/mjallby-malmo-ff-Sxi7KpKK/
2025-08-26 02:10:16 UTC,2022-07-17 13:00:00 UTC,Hammarby,Elfsborg,Allsvenskan 2022,3,0,"2:0, 1:0",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/hammarby-elfsborg-URt1mbwP/
2025-08-26 02:10:23 UTC,2022-08-27 15:30:00 UTC,Degerfors,Sundsvall,Allsvenskan 2022,3,1,"1:1, 2:0",Stora Valla,Degerfors,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/degerfors-sundsvall-YwzjCMR0/
2025-08-26 02:10:25 UTC,2022-05-01 13:00:00 UTC,Degerfors,Elfsborg,Allsvenskan 2022,0,6,"0:4, 0:2",Stora Valla,Degerfors,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/degerfors-elfsborg-hQFIfLqa/
2025-08-26 02:10:22 UTC,2022-07-04 17:00:00 UTC,Goteborg,Degerfors,Allsvenskan 2022,2,0,"2:0, 0:0",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/ifk-goteborg-degerfors-CQz2v3ff/
2025-08-26 02:12:17 UTC,2022-05-08 15:30:00 UTC,Kalmar,Hammarby,Allsvenskan 2022,2,0,"2:0, 0:0",Guldfågeln Arena,Kalmar,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/kalmar-hammarby-Im5d6IrB/
2025-08-26 02:12:18 UTC,2022-09-18 15:30:00 UTC,Djurgarden,Goteborg,Allsvenskan 2022,3,0,"2:0, 1:0",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2022/djurgarden-ifk-goteborg-6PgRtYWi/
