scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-20 09:57:45 UTC,2020-10-31 19:45:00 UTC,Bologna,Cagliari,Serie A 2020/2021,3,2,"1:1, 2:1",Stadio Renato Dall'Ara,Bologna,Italy,"[{'odds_over': '1.87', 'odds_under': '1.93', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:04:12 UTC,2020-11-01 11:30:00 UTC,Udinese,AC Milan,Serie A 2020/2021,1,2,"0:1, 1:1",Bluenergy Stadium - Stadio Friuli,Udine,Italy,"[{'odds_over': '2.40', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:06:05 UTC,2020-11-01 14:00:00 UTC,Torino,Lazio,Serie A 2020/2021,3,4,"2:1, 1:3",Stadio Olimpico di Torino,Turin,Italy,"[{'odds_over': '2.25', 'odds_under': '1.62', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:42:57 UTC,2020-11-01 14:00:00 UTC,Spezia,Juventus,Serie A 2020/2021,1,4,"1:1, 0:3",Stadio Alberto Picco,La Spezia,Italy,"[{'odds_over': '1.84', 'odds_under': '1.96', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:53:20 UTC,2020-11-01 17:00:00 UTC,AS Roma,Fiorentina,Serie A 2020/2021,2,0,"1:0, 1:0",Stadio Olimpico,Rome,Italy,"[{'odds_over': '1.62', 'odds_under': '2.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:41:58 UTC,2020-11-01 17:00:00 UTC,Napoli,Sassuolo,Serie A 2020/2021,0,2,"0:0, 0:2",Stadio Diego Armando Maradona,Naples,Italy,"[{'odds_over': '1.88', 'odds_under': '1.91', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:47:31 UTC,2020-11-01 19:45:00 UTC,Sampdoria,Genoa,Serie A 2020/2021,1,1,"1:1, 0:0",Stadio Luigi Ferraris,Genoa,Italy,"[{'odds_over': '2.50', 'odds_under': '1.52', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:16:38 UTC,2020-11-02 19:45:00 UTC,Verona,Benevento,Serie A 2020/2021,3,1,"1:0, 2:1",Stadio Marc'Antonio Bentegodi,Verona,Italy,"[{'odds_over': '1.93', 'odds_under': '1.87', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:08:56 UTC,2020-11-04 16:00:00 UTC,Genoa,Torino,Serie A 2020/2021,1,2,"0:2, 1:0",Stadio Luigi Ferraris,Genoa,Italy,"[{'odds_over': '2.60', 'odds_under': '1.55', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.70', 'odds_under': '1.45', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:44:56 UTC,2020-11-06 19:45:00 UTC,Sassuolo,Udinese,Serie A 2020/2021,0,0,"0:0, 0:0",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,"[{'odds_over': '1.97', 'odds_under': '1.91', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.91', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:31:55 UTC,2020-11-07 14:00:00 UTC,Cagliari,Sampdoria,Serie A 2020/2021,2,0,"0:0, 2:0",Unipol Domus,Cagliari,Italy,"[{'odds_over': '2.27', 'odds_under': '1.69', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.64', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:26:04 UTC,2020-11-07 17:00:00 UTC,Benevento,Spezia,Serie A 2020/2021,0,3,"0:1, 0:2",Stadio Ciro Vigorito,Benevento,Italy,"[{'odds_over': '2.03', 'odds_under': '1.86', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.04', 'odds_under': '1.77', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:25:39 UTC,2020-11-07 19:45:00 UTC,Parma,Fiorentina,Serie A 2020/2021,0,0,"0:0, 0:0",Stadio Ennio Tardini,Parma,Italy,"[{'odds_over': '2.15', 'odds_under': '1.77', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.13', 'odds_under': '1.71', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
