scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-18 20:23:26 UTC,2019-08-16 18:30:00 UTC,Bayern Munich,Hertha Berlin,Bundesliga 2019/2020,2,2,"1:2, 1:0",Allianz Arena,Munich,Germany,"[{'odds_over': '1.43', 'odds_under': '2.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:31:53 UTC,2019-08-17 13:30:00 UTC,Wolfsburg,FC Koln,Bundesliga 2019/2020,2,1,"1:0, 1:1",Volkswagen Arena,Wolfsburg,Germany,"[{'odds_over': '2.09', 'odds_under': '1.74', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:35:58 UTC,2019-08-17 13:30:00 UTC,Bayer Leverkusen,Paderborn,Bundesliga 2019/2020,3,2,"2:2, 1:0",BayArena,Leverkusen,Germany,"[{'odds_over': '1.39', 'odds_under': '3.00', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:39:57 UTC,2019-08-17 13:30:00 UTC,Freiburg,Mainz,Bundesliga 2019/2020,3,0,"0:0, 3:0",Dreisamstadion,Freiburg,Germany,"[{'odds_over': '2.60', 'odds_under': '1.49', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:57:03 UTC,2019-08-17 13:30:00 UTC,Dortmund,Augsburg,Bundesliga 2019/2020,5,1,"1:1, 4:0",Signal Iduna Park,Dortmund,Germany,"[{'odds_over': '1.46', 'odds_under': '2.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 21:08:10 UTC,2019-08-17 13:30:00 UTC,Werder Bremen,Dusseldorf,Bundesliga 2019/2020,1,3,"0:1, 1:2",Weserstadion,Bremen,Germany,"[{'odds_over': '2.06', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:17:13 UTC,2019-08-17 16:30:00 UTC,B. Monchengladbach,Schalke,Bundesliga 2019/2020,0,0,"0:0, 0:0",Borussia-Park,Mönchengladbach,Germany,"[{'odds_over': '2.45', 'odds_under': '1.53', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:25:40 UTC,2019-08-18 13:30:00 UTC,Eintracht Frankfurt,Hoffenheim,Bundesliga 2019/2020,1,0,"1:0, 0:0",Deutsche Bank Park,Frankfurt,Germany,"[{'odds_over': '1.74', 'odds_under': '2.07', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:18:40 UTC,2019-08-18 16:00:00 UTC,Union Berlin,RB Leipzig,Bundesliga 2019/2020,0,4,"0:3, 0:1",Stadion An der Alten Försterei,Berlin,Germany,"[{'odds_over': '2.06', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:45:33 UTC,2019-08-23 18:30:00 UTC,FC Koln,Dortmund,Bundesliga 2019/2020,1,3,"1:0, 0:3",RheinEnergieStadion,Cologne,Germany,"[{'odds_over': '1.62', 'odds_under': '2.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:20:49 UTC,2019-08-24 13:30:00 UTC,Hoffenheim,Werder Bremen,Bundesliga 2019/2020,3,2,"0:1, 3:1",PreZero Arena,Sinsheim,Germany,"[{'odds_over': '1.87', 'odds_under': '1.93', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:31:30 UTC,2019-08-24 13:30:00 UTC,Augsburg,Union Berlin,Bundesliga 2019/2020,1,1,"0:0, 1:1",WWK Arena,Augsburg,Germany,"[{'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:47:44 UTC,2019-08-24 13:30:00 UTC,Paderborn,Freiburg,Bundesliga 2019/2020,1,3,"1:2, 0:1",Home Deluxe Arena,Paderborn,Germany,"[{'odds_over': '1.76', 'odds_under': '2.06', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:49:31 UTC,2019-08-24 13:30:00 UTC,Dusseldorf,Bayer Leverkusen,Bundesliga 2019/2020,1,3,"0:3, 1:0",Merkur Spiel-Arena,Düsseldorf,Germany,"[{'odds_over': '1.70', 'odds_under': '2.13', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:56:51 UTC,2019-08-24 13:30:00 UTC,Mainz,B. Monchengladbach,Bundesliga 2019/2020,1,3,"1:1, 0:2",Mewa Arena,Mainz,Germany,"[{'odds_over': '2.20', 'odds_under': '1.66', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:32:10 UTC,2019-08-24 16:30:00 UTC,Schalke,Bayern Munich,Bundesliga 2019/2020,0,3,"0:1, 0:2",Veltins Arena,Gelsenkirchen,Germany,"[{'odds_over': '1.72', 'odds_under': '2.12', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:58:30 UTC,2019-08-25 13:30:00 UTC,RB Leipzig,Eintracht Frankfurt,Bundesliga 2019/2020,2,1,"1:0, 1:1",Red Bull Arena,Leipzig,Germany,"[{'odds_over': '1.62', 'odds_under': '2.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:57:33 UTC,2019-08-25 16:00:00 UTC,Hertha Berlin,Wolfsburg,Bundesliga 2019/2020,0,3,"0:1, 0:2",Olympiastadion,Berlin,Germany,"[{'odds_over': '2.20', 'odds_under': '1.64', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 21:08:35 UTC,2019-08-30 18:30:00 UTC,B. Monchengladbach,RB Leipzig,Bundesliga 2019/2020,1,3,"0:1, 1:2",Borussia-Park,Mönchengladbach,Germany,"[{'odds_over': '1.92', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:21:37 UTC,2019-08-31 13:30:00 UTC,Bayern Munich,Mainz,Bundesliga 2019/2020,6,1,"2:1, 4:0",Allianz Arena,Munich,Germany,"[{'odds_over': '1.27', 'odds_under': '3.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:30:43 UTC,2019-08-31 13:30:00 UTC,Bayer Leverkusen,Hoffenheim,Bundesliga 2019/2020,0,0,"0:0, 0:0",BayArena,Leverkusen,Germany,"[{'odds_over': '1.59', 'odds_under': '2.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:50:14 UTC,2019-08-31 13:30:00 UTC,Wolfsburg,Paderborn,Bundesliga 2019/2020,1,1,"0:1, 1:0",Volkswagen Arena,Wolfsburg,Germany,"[{'odds_over': '1.59', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 21:02:31 UTC,2019-08-31 13:30:00 UTC,Freiburg,FC Koln,Bundesliga 2019/2020,1,2,"1:0, 0:2",Dreisamstadion,Freiburg,Germany,"[{'odds_over': '2.13', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 21:05:24 UTC,2019-08-31 16:30:00 UTC,Union Berlin,Dortmund,Bundesliga 2019/2020,3,1,"1:1, 2:0",Stadion An der Alten Försterei,Berlin,Germany,"[{'odds_over': '1.67', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 21:01:44 UTC,2019-09-01 13:30:00 UTC,Werder Bremen,Augsburg,Bundesliga 2019/2020,3,2,"2:1, 1:1",Weserstadion,Bremen,Germany,"[{'odds_over': '1.70', 'odds_under': '2.13', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 21:01:02 UTC,2019-09-01 16:00:00 UTC,Eintracht Frankfurt,Dusseldorf,Bundesliga 2019/2020,2,1,"0:1, 2:0",Deutsche Bank Park,Frankfurt,Germany,"[{'odds_over': '1.77', 'odds_under': '2.03', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:42:07 UTC,2019-09-13 18:30:00 UTC,Dusseldorf,Wolfsburg,Bundesliga 2019/2020,1,1,"1:1, 0:0",Merkur Spiel-Arena,Düsseldorf,Germany,"[{'odds_over': '2.16', 'odds_under': '1.68', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:12:54 UTC,2019-09-14 13:30:00 UTC,Augsburg,Eintracht Frankfurt,Bundesliga 2019/2020,2,1,"2:0, 0:1",WWK Arena,Augsburg,Germany,"[{'odds_over': '1.68', 'odds_under': '2.16', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-18 20:28:34 UTC,2019-09-14 13:30:00 UTC,Mainz,Hertha Berlin,Bundesliga 2019/2020,2,1,"1:0, 1:1",Mewa Arena,Mainz,Germany,"[{'odds_over': '2.20', 'odds_under': '1.66', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
