scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market
2025-08-22 19:54:06 UTC,2021-05-16 12:00:00 UTC,Aalborg,Horsens,Superliga 2020/2021,1,1,"0:1, 1:0",Aalborg Portland Park,Aalborg,Denmark,"[{""odds_over"": ""1.58"", ""odds_under"": ""2.41"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.56"", ""odds_under"": ""2.38"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.56"", ""odds_under"": ""2.38"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.56"", ""odds_under"": ""2.3"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:54:08 UTC,2021-04-18 16:00:00 UTC,Brondby,Aarhus,Superliga 2020/2021,2,2,"1:2, 1:0",Brøndby Stadion,Brondby,Denmark,"[{""odds_over"": ""2.11"", ""odds_under"": ""1.74"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.99"", ""odds_under"": ""1.73"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.99"", ""odds_under"": ""1.73"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""2.04"", ""odds_under"": ""1.74"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:54:33 UTC,2021-05-03 17:00:00 UTC,FC Copenhagen,Aarhus,Superliga 2020/2021,3,2,"3:0, 0:2",Parken Stadium,Copenhagen,Denmark,"[{""odds_over"": ""1.83"", ""odds_under"": ""1.99"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.78"", ""odds_under"": ""2.01"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.78"", ""odds_under"": ""2.01"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.76"", ""odds_under"": ""2.01"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:54:34 UTC,2021-02-02 19:00:00 UTC,Vejle,Aarhus,Superliga 2020/2021,0,0,"0:0, 0:0",Vejle Stadion,Vejle,Denmark,"[{""odds_over"": ""1.95"", ""odds_under"": ""1.83"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.96"", ""odds_under"": ""1.76"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.88"", ""odds_under"": ""1.88"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""2.0"", ""odds_under"": ""1.77"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:54:59 UTC,2021-05-20 18:00:00 UTC,Aarhus,Brondby,Superliga 2020/2021,1,2,"1:1, 0:1",Ceres Park,Aarhus,Denmark,"[{""odds_over"": ""1.74"", ""odds_under"": ""2.1"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.74"", ""odds_under"": ""2.07"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.74"", ""odds_under"": ""2.07"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.72"", ""odds_under"": ""2.06"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:55:01 UTC,2020-11-27 18:00:00 UTC,Randers FC,Odense,Superliga 2020/2021,2,1,"1:0, 1:1",Cepheus Park,Randers,Denmark,"[{""odds_over"": ""1.77"", ""odds_under"": ""2.01"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.76"", ""odds_under"": ""1.96"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.78"", ""odds_under"": ""1.99"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.78"", ""odds_under"": ""1.98"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:55:26 UTC,2021-04-30 14:00:00 UTC,Horsens,Vejle,Superliga 2020/2021,3,3,"2:0, 1:3",Nordstern Arena Horsens,Horsens,Denmark,"[{""odds_over"": ""2.28"", ""odds_under"": ""1.64"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""2.25"", ""odds_under"": ""1.62"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""2.25"", ""odds_under"": ""1.62"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""2.2"", ""odds_under"": ""1.62"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:55:28 UTC,2021-03-21 16:00:00 UTC,Nordsjaelland,Sonderjyske,Superliga 2020/2021,2,1,"2:0, 0:1",Right to Dream Park,Farum,Denmark,"[{""odds_over"": ""1.61"", ""odds_under"": ""2.26"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.64"", ""odds_under"": ""2.13"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.65"", ""odds_under"": ""2.18"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.66"", ""odds_under"": ""2.16"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}, {""odds_over"": ""1.65"", ""odds_under"": ""2.15"", ""bookmaker_name"": ""STS.pl"", ""period"": ""FullTime""}]"
2025-08-22 19:55:52 UTC,2021-04-11 12:00:00 UTC,Sonderjyske,Horsens,Superliga 2020/2021,2,3,"2:0, 0:3",Haderslev Football Stadium,Haderslev,Denmark,"[{""odds_over"": ""2.31"", ""odds_under"": ""1.62"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""2.23"", ""odds_under"": ""1.58"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""2.28"", ""odds_under"": ""1.6"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""2.25"", ""odds_under"": ""1.6"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
2025-08-22 19:55:55 UTC,2021-02-07 15:00:00 UTC,Horsens,FC Copenhagen,Superliga 2020/2021,0,2,"0:2, 0:0",Nordstern Arena Horsens,Horsens,Denmark,"[{""odds_over"": ""1.9"", ""odds_under"": ""1.87"", ""bookmaker_name"": ""Betclic.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.86"", ""odds_under"": ""1.84"", ""bookmaker_name"": ""BETFAN"", ""period"": ""FullTime""}, {""odds_over"": ""1.78"", ""odds_under"": ""1.99"", ""bookmaker_name"": ""eFortuna.pl"", ""period"": ""FullTime""}, {""odds_over"": ""1.89"", ""odds_under"": ""1.87"", ""bookmaker_name"": ""LV BET"", ""period"": ""FullTime""}]"
