scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_2_5_market
2025-08-22 13:53:38 UTC,2019-08-02 18:00:00 UTC,Zwolle,Willem II,Eredivisie 2019/2020,1,3,"1:1, 0:2",MAC³PARK Stadion,Zwolle,Netherlands,"[{'odds_over': '1.69', 'odds_under': '2.19', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.66', 'odds_under': '2.22', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.68', 'odds_under': '2.13', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.70', 'odds_under': '2.20', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:10:06 UTC,2019-08-03 16:30:00 UTC,Vitesse,Ajax,Eredivisie 2019/2020,2,2,"1:1, 1:1",GelreDome,Arnhem,Netherlands,"[{'odds_over': '1.41', 'odds_under': '2.90', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.43', 'odds_under': '2.83', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.41', 'odds_under': '2.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.40', 'odds_under': '2.90', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:47:15 UTC,2019-08-03 16:30:00 UTC,FC Emmen,Groningen,Eredivisie 2019/2020,0,1,"0:0, 0:1",De Oude Meerdijk,Emmen,Netherlands,"[{'odds_over': '1.96', 'odds_under': '1.85', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.94', 'odds_under': '1.82', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.85', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:20:39 UTC,2019-08-03 18:45:00 UTC,Twente,PSV,Eredivisie 2019/2020,1,1,"1:0, 0:1",De Grolsch Veste,Enschede,Netherlands,"[{'odds_over': '1.57', 'odds_under': '2.42', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.52', 'odds_under': '2.53', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.56', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.55', 'odds_under': '2.45', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:22:50 UTC,2019-08-03 18:45:00 UTC,Venlo,Waalwijk,Eredivisie 2019/2020,3,1,"0:1, 3:0",Covebo Stadion - De Koel,Venlo,Netherlands,"[{'odds_over': '1.63', 'odds_under': '2.28', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.24', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.61', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.30', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:17:05 UTC,2019-08-04 10:15:00 UTC,Heracles,Heerenveen,Eredivisie 2019/2020,0,4,"0:3, 0:1",Asito Stadium,Almelo,Netherlands,"[{'odds_over': '1.49', 'odds_under': '2.65', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.48', 'odds_under': '2.65', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.65', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:42:11 UTC,2019-08-04 12:30:00 UTC,Feyenoord,Sparta Rotterdam,Eredivisie 2019/2020,2,2,"0:0, 2:2",De Kuip,Rotterdam,Netherlands,"[{'odds_over': '1.39', 'odds_under': '3.00', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.37', 'odds_under': '3.10', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.37', 'odds_under': '2.95', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.40', 'odds_under': '3.00', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:09:44 UTC,2019-08-04 14:45:00 UTC,Den Haag,Utrecht,Eredivisie 2019/2020,2,4,"2:2, 0:2",WerkTalent Stadion,Den Haag,Netherlands,"[{'odds_over': '1.64', 'odds_under': '2.27', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.63', 'odds_under': '2.28', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.61', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.25', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:09:21 UTC,2019-08-04 18:00:00 UTC,AZ Alkmaar,Sittard,Eredivisie 2019/2020,4,0,"0:0, 4:0",AFAS Stadion,Alkmaar,Netherlands,"[{'odds_over': '1.36', 'odds_under': '3.20', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.30', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.15', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.35', 'odds_under': '3.15', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
2025-08-22 13:14:04 UTC,2019-08-09 18:00:00 UTC,Sparta Rotterdam,Venlo,Eredivisie 2019/2020,4,1,"0:1, 4:0",Sparta Stadion Het Kasteel,Rotterdam,Netherlands,"[{'odds_over': '1.65', 'odds_under': '2.25', 'bookmaker_name': 'Betclic.pl', 'period': 'FullTime'}, {'odds_over': '1.56', 'odds_under': '2.28', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.64', 'odds_under': '2.19', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.25', 'bookmaker_name': 'STS.pl', 'period': 'FullTime'}]"
