scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-22 10:32:56 UTC,2024-04-23 18:30:00 UTC,St. Truiden,Gent,Jupiler Pro League 2023/2024,0,2,"0:1, 0:1",Daio Wasabi Stayen,Sint-Truiden,Belgium,"[{'odds_over': '2.10', 'odds_under': '1.66', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.91', 'odds_under': '1.90', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:41:08 UTC,2024-04-23 18:30:00 UTC,Westerlo,Leuven,Jupiler Pro League 2023/2024,1,1,"1:0, 0:1",Het Kuipje,Westerlo,Belgium,"[{'odds_over': '2.01', 'odds_under': '1.72', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.96', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.00', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:33:16 UTC,2024-04-24 18:30:00 UTC,Anderlecht,Cercle Brugge KSV,Jupiler Pro League 2023/2024,3,0,"2:0, 1:0",Lotto Park,Anderlecht,Belgium,"[{'odds_over': '2.12', 'odds_under': '1.64', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.11', 'odds_under': '1.74', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:35:02 UTC,2024-04-24 18:30:00 UTC,Club Brugge KV,Genk,Jupiler Pro League 2023/2024,4,0,"1:0, 3:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '1.96', 'odds_under': '1.75', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.26', 'odds_under': '1.65', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:38:12 UTC,2024-04-25 18:30:00 UTC,Antwerp,Royale Union SG,Jupiler Pro League 2023/2024,0,3,"0:0, 0:3",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.47', 'odds_under': '1.48', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.52', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:39:20 UTC,2024-04-26 18:45:00 UTC,Eupen,Charleroi,Jupiler Pro League 2023/2024,1,2,"0:2, 1:0",Kehrwegstadion,Eupen,Belgium,"[{'odds_over': '2.92', 'odds_under': '1.37', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.94', 'odds_under': '1.32', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.55', 'odds_under': '1.28', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:33:59 UTC,2024-04-27 14:00:00 UTC,KV Mechelen,Leuven,Jupiler Pro League 2023/2024,3,0,"0:0, 3:0",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,"[{'odds_over': '2.08', 'odds_under': '1.67', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.01', 'odds_under': '1.81', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.05', 'odds_under': '1.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:35:43 UTC,2024-04-27 14:00:00 UTC,Patro Eisden,Deinze,Challenger Pro League 2023/2024,0,4,"0:1, 0:3",Municipal Sports Park Stadium,Maasmechelen,Belgium,"[{'odds_over': '2.28', 'odds_under': '1.56', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.23', 'odds_under': '1.53', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:38:49 UTC,2024-04-27 16:15:00 UTC,St. Liege,St. Truiden,Jupiler Pro League 2023/2024,1,1,"0:1, 1:0",Maurice Dufrasnestadion,Liège,Belgium,"[{'odds_over': '2.40', 'odds_under': '1.51', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.74', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:40:57 UTC,2024-04-27 18:00:00 UTC,Waregem,Lommel SK,Challenger Pro League 2023/2024,1,1,"0:0, 1:1",Elindus Arena,Waregem,Belgium,"[{'odds_over': '1.51', 'odds_under': '2.38', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.49', 'odds_under': '2.34', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.05', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:40:47 UTC,2024-04-27 18:45:00 UTC,Gent,Westerlo,Jupiler Pro League 2023/2024,3,2,"2:2, 1:0",Planet Group Arena,Gent,Belgium,"[{'odds_over': '1.60', 'odds_under': '2.20', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.44', 'odds_under': '2.80', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.33', 'odds_under': '3.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:39:50 UTC,2024-04-28 11:30:00 UTC,Genk,Club Brugge KV,Jupiler Pro League 2023/2024,0,3,"0:1, 0:2",Cegeka Arena,Genk,Belgium,"[{'odds_over': '1.99', 'odds_under': '1.73', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.21', 'odds_under': '1.67', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:35:55 UTC,2024-04-28 14:00:00 UTC,Cercle Brugge KSV,Anderlecht,Jupiler Pro League 2023/2024,1,1,"0:1, 1:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '2.11', 'odds_under': '1.65', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.54', 'odds_under': '1.52', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.67', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:38:35 UTC,2024-04-28 16:30:00 UTC,Royale Union SG,Antwerp,Jupiler Pro League 2023/2024,4,1,"2:1, 2:0",Stade Joseph Marien,Brussels,Belgium,"[{'odds_over': '2.06', 'odds_under': '1.68', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.48', 'odds_under': '1.54', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.50', 'odds_under': '1.52', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:32:36 UTC,2024-04-28 17:15:00 UTC,RWDM Brussels,Kortrijk,Jupiler Pro League 2023/2024,0,1,"0:1, 0:0",Edmond Machtens Stadium,Brussels,Belgium,"[{'odds_over': '2.11', 'odds_under': '1.68', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.08', 'odds_under': '1.61', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.67', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:35:23 UTC,2024-05-01 14:00:00 UTC,Deinze,Patro Eisden,Challenger Pro League 2023/2024,2,1,"0:1, 2:0",Dakota Arena,Deinze,Belgium,"[{'odds_over': '2.26', 'odds_under': '1.57', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.26', 'odds_under': '1.62', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:37:46 UTC,2024-05-01 18:00:00 UTC,Lommel SK,Waregem,Challenger Pro League 2023/2024,1,0,"0:0, 1:0",Soevereinstadion,Lommel,Belgium,"[{'odds_over': '1.79', 'odds_under': '1.92', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.80', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:35:07 UTC,2024-05-03 18:45:00 UTC,Westerlo,St. Truiden,Jupiler Pro League 2023/2024,2,2,"1:1, 1:1",Het Kuipje,Westerlo,Belgium,"[{'odds_over': '1.81', 'odds_under': '1.90', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.96', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.02', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:36:39 UTC,2024-05-04 14:00:00 UTC,RWDM Brussels,Charleroi,Jupiler Pro League 2023/2024,1,3,"0:3, 1:0",Edmond Machtens Stadium,Brussels,Belgium,"[{'odds_over': '2.45', 'odds_under': '1.51', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.53', 'odds_under': '1.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.65', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:38:27 UTC,2024-05-04 16:15:00 UTC,KV Mechelen,Gent,Jupiler Pro League 2023/2024,2,4,"2:3, 0:1",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,"[{'odds_over': '1.81', 'odds_under': '1.89', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.57', 'odds_under': '2.43', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:41:18 UTC,2024-05-04 18:45:00 UTC,Cercle Brugge KSV,Genk,Jupiler Pro League 2023/2024,4,1,"3:1, 1:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '1.95', 'odds_under': '1.77', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.97', 'odds_under': '1.85', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:35:30 UTC,2024-05-05 11:30:00 UTC,Antwerp,Club Brugge KV,Jupiler Pro League 2023/2024,1,2,"0:0, 1:2",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.27', 'odds_under': '1.56', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.73', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:34:19 UTC,2024-05-05 14:00:00 UTC,Lommel SK,Deinze,Challenger Pro League 2023/2024,1,1,"0:0, 1:1",Soevereinstadion,Lommel,Belgium,"[{'odds_over': '2.02', 'odds_under': '1.71', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.56', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.50', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:37:50 UTC,2024-05-05 14:00:00 UTC,Leuven,St. Liege,Jupiler Pro League 2023/2024,3,1,"0:1, 3:0",Den Dreef,Heverlee,Belgium,"[{'odds_over': '2.10', 'odds_under': '1.66', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.82', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:39:41 UTC,2024-05-05 16:30:00 UTC,Royale Union SG,Anderlecht,Jupiler Pro League 2023/2024,0,0,"0:0, 0:0",Stade Joseph Marien,Brussels,Belgium,"[{'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.28', 'odds_under': '1.63', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:37:02 UTC,2024-05-05 17:15:00 UTC,Kortrijk,Eupen,Jupiler Pro League 2023/2024,1,0,"1:0, 0:0",Guldensporen Stadion,Kortrijk,Belgium,"[{'odds_over': '2.11', 'odds_under': '1.68', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.68', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:37:30 UTC,2024-05-10 18:45:00 UTC,St. Liege,Westerlo,Jupiler Pro League 2023/2024,,,,Maurice Dufrasnestadion,Liège,Belgium,"[{'odds_over': '1.77', 'odds_under': '1.94', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.81', 'odds_under': '2.01', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:32:58 UTC,2024-05-11 16:15:00 UTC,Charleroi,Kortrijk,Jupiler Pro League 2023/2024,3,1,"2:0, 1:1",Stade du Pays de Charleroi,Charleroi,Belgium,"[{'odds_over': '1.95', 'odds_under': '1.79', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.80', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:38:57 UTC,2024-05-11 16:15:00 UTC,Eupen,RWDM Brussels,Jupiler Pro League 2023/2024,2,0,"0:0, 2:0",Kehrwegstadion,Eupen,Belgium,"[{'odds_over': '2.12', 'odds_under': '1.67', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.13', 'odds_under': '1.70', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:32:35 UTC,2024-05-11 18:45:00 UTC,Anderlecht,Genk,Jupiler Pro League 2023/2024,2,1,"1:0, 1:1",Lotto Park,Anderlecht,Belgium,"[{'odds_over': '2.12', 'odds_under': '1.64', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.83', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.05', 'odds_under': '1.77', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:34:26 UTC,2024-05-12 11:30:00 UTC,Gent,Leuven,Jupiler Pro League 2023/2024,0,1,"0:1, 0:0",Planet Group Arena,Gent,Belgium,"[{'odds_over': '1.50', 'odds_under': '2.41', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.52', 'odds_under': '2.55', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.52', 'odds_under': '2.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:36:16 UTC,2024-05-12 14:00:00 UTC,St. Truiden,KV Mechelen,Jupiler Pro League 2023/2024,2,1,"2:1, 0:0",Daio Wasabi Stayen,Sint-Truiden,Belgium,"[{'odds_over': '1.90', 'odds_under': '1.81', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.04', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.75', 'odds_under': '2.07', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:37:25 UTC,2024-05-12 14:00:00 UTC,Deinze,Lommel SK,Challenger Pro League 2023/2024,1,2,"0:1, 1:1",Dakota Arena,Deinze,Belgium,"[{'odds_over': '2.01', 'odds_under': '1.72', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.57', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.37', 'odds_under': '1.50', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:39:10 UTC,2024-05-12 16:30:00 UTC,Antwerp,Cercle Brugge KSV,Jupiler Pro League 2023/2024,1,2,"0:2, 1:0",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.11', 'odds_under': '1.65', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.92', 'odds_under': '1.90', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:36:25 UTC,2024-05-13 18:30:00 UTC,Club Brugge KV,Royale Union SG,Jupiler Pro League 2023/2024,2,2,"0:0, 2:2",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '2.26', 'odds_under': '1.57', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.21', 'odds_under': '1.67', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:37:06 UTC,2024-05-17 18:45:00 UTC,St. Truiden,Leuven,Jupiler Pro League 2023/2024,1,1,"0:0, 1:1",Daio Wasabi Stayen,Sint-Truiden,Belgium,"[{'odds_over': '1.92', 'odds_under': '1.79', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.71', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:40:03 UTC,2024-05-18 16:15:00 UTC,Westerlo,KV Mechelen,Jupiler Pro League 2023/2024,0,2,"0:1, 0:1",Het Kuipje,Westerlo,Belgium,"[{'odds_over': '1.70', 'odds_under': '2.03', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.25', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:40:33 UTC,2024-05-18 18:45:00 UTC,St. Liege,Gent,Jupiler Pro League 2023/2024,1,4,"1:1, 0:3",Maurice Dufrasnestadion,Liège,Belgium,"[{'odds_over': '1.74', 'odds_under': '1.98', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.71', 'odds_under': '2.15', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.67', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:40:25 UTC,2024-05-19 11:30:00 UTC,Cercle Brugge KSV,Royale Union SG,Jupiler Pro League 2023/2024,1,2,"1:1, 0:1",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '2.13', 'odds_under': '1.64', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.87', 'odds_under': '1.94', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:39:30 UTC,2024-05-19 16:30:00 UTC,Anderlecht,Club Brugge KV,Jupiler Pro League 2023/2024,0,1,"0:1, 0:0",Lotto Park,Anderlecht,Belgium,"[{'odds_over': '2.05', 'odds_under': '1.69', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.82', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.17', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:36:47 UTC,2024-05-19 17:15:00 UTC,Lommel SK,Kortrijk,Challenger Pro League 2023/2024,0,1,"0:1, 0:0",Soevereinstadion,Lommel,Belgium,"[{'odds_over': '2.69', 'odds_under': '1.41', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.54', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.45', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:38:08 UTC,2024-05-20 16:30:00 UTC,Genk,Antwerp,Jupiler Pro League 2023/2024,1,0,"1:0, 0:0",Cegeka Arena,Genk,Belgium,"[{'odds_over': '2.05', 'odds_under': '1.69', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.87', 'odds_under': '1.94', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:33:41 UTC,2024-05-25 18:30:00 UTC,Gent,St. Truiden,Jupiler Pro League 2023/2024,2,0,"0:0, 2:0",Planet Group Arena,Gent,Belgium,"[{'odds_over': '1.55', 'odds_under': '2.30', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.52', 'odds_under': '2.56', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:34:03 UTC,2024-05-25 18:30:00 UTC,KV Mechelen,St. Liege,Jupiler Pro League 2023/2024,3,2,"2:0, 1:2",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,"[{'odds_over': '1.82', 'odds_under': '1.89', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.53', 'odds_under': '2.52', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.57', 'odds_under': '2.42', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
