scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-26 05:22:48 UTC,2024-05-16 17:00:00 UTC,Malmo FF,GAIS,Allsvenskan 2024,1,0,"0:0, 1:0",Eleda Stadion,Malm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/malmo-ff-gais-revDl7nl/
2025-08-26 05:22:48 UTC,2024-08-31 13:00:00 UTC,Varnamo,AIK,Allsvenskan 2024,0,1,"0:1, 0:0",Finnvedsvallen,Varnamo,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/varnamo-aik-IDOK6LQM/
2025-08-26 05:22:48 UTC,2024-08-17 15:30:00 UTC,Vasteras SK,Kalmar,Allsvenskan 2024,2,1,"0:1, 2:0",Hitachi Energy Arena,Vasteras,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/vasteras-sk-kalmar-KUQODHGh/
2025-08-26 05:22:48 UTC,2024-05-11 15:30:00 UTC,GAIS,Vasteras SK,Allsvenskan 2024,2,0,"2:0, 0:0",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/gais-vasteras-sk-GpfYekfE/
2025-08-26 05:25:14 UTC,2024-06-02 12:00:00 UTC,Djurgarden,Hammarby,Allsvenskan 2024,0,3,"0:2, 0:1",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/djurgarden-hammarby-d09AggUp/
2025-08-26 05:25:16 UTC,2024-08-10 15:30:00 UTC,Goteborg,Varnamo,Allsvenskan 2024,0,0,"0:0, 0:0",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/ifk-goteborg-varnamo-SQ0zrHWO/
2025-08-26 05:25:15 UTC,2024-08-17 13:00:00 UTC,Varnamo,Hammarby,Allsvenskan 2024,0,3,"0:1, 0:2",Finnvedsvallen,Varnamo,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/varnamo-hammarby-O2XFFwnt/
2025-08-26 05:25:16 UTC,2024-07-14 14:30:00 UTC,Vasteras SK,Norrkoping,Allsvenskan 2024,2,1,"0:0, 2:1",Hitachi Energy Arena,Vasteras,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/vasteras-sk-norrkoping-h8jJuX49/
2025-08-26 05:26:59 UTC,2024-11-02 16:30:00 UTC,Goteborg,Kalmar,Allsvenskan 2024,1,1,"1:0, 0:1",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/ifk-goteborg-kalmar-hvkqizSS/
2025-08-26 05:27:01 UTC,2024-08-25 12:00:00 UTC,Elfsborg,Goteborg,Allsvenskan 2024,3,1,"1:0, 2:1",Borås Arena,Bors,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2024/elfsborg-ifk-goteborg-lAIuAZFH/
