scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-26 04:25:45 UTC,2023-05-21 13:00:00 UTC,Malmo FF,Hacken,Allsvenskan 2023,2,2,"0:0, 2:2",Eleda Stadion,Malm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/malmo-ff-hacken-WtGSPDPa/
2025-08-26 04:25:45 UTC,2023-10-29 14:00:00 UTC,Norrkoping,Malmo FF,Allsvenskan 2023,0,1,"0:0, 0:1",Platinumcars Arena,Norrkping,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/norrkoping-malmo-ff-6ijgNTMp/
2025-08-26 04:25:45 UTC,2023-10-07 15:30:00 UTC,Goteborg,Sirius,Allsvenskan 2023,0,1,"0:0, 0:1",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/ifk-goteborg-sirius-xzuLKz1n/
2025-08-26 04:25:45 UTC,2023-09-03 15:30:00 UTC,Norrkoping,Djurgarden,Allsvenskan 2023,0,2,"0:0, 0:2",Platinumcars Arena,Norrkping,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/norrkoping-djurgarden-OUaAyQt2/
2025-08-26 04:28:10 UTC,2023-07-21 17:00:00 UTC,Brommapojkarna,Hammarby,Allsvenskan 2023,1,0,"0:0, 1:0",Grimsta IP,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/brommapojkarna-hammarby-80ni6so0/
2025-08-26 04:28:09 UTC,2023-07-01 13:00:00 UTC,Degerfors,Varnamo,Allsvenskan 2023,0,2,"0:1, 0:1",Stora Valla,Degerfors,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/degerfors-varnamo-Sr6c40bF/
2025-08-26 04:28:10 UTC,2023-09-03 15:30:00 UTC,Varberg,Brommapojkarna,Allsvenskan 2023,4,3,"2:1, 2:2",Paskbergsvallen,Varberg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/varberg-brommapojkarna-6Du9dRIR/
2025-08-26 04:28:11 UTC,2023-07-09 15:30:00 UTC,Kalmar,Elfsborg,Allsvenskan 2023,0,4,"0:1, 0:3",Guldfågeln Arena,Kalmar,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/kalmar-elfsborg-faZpedL1/
2025-08-26 04:29:59 UTC,2023-05-03 17:00:00 UTC,Kalmar,Sirius,Allsvenskan 2023,2,2,"2:0, 0:2",Guldfågeln Arena,Kalmar,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/kalmar-sirius-j3bxJ5CF/
2025-08-26 04:30:09 UTC,2023-08-13 13:00:00 UTC,Goteborg,Djurgarden,Allsvenskan 2023,2,1,"0:1, 2:0",Gamla Ullevi,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2023/ifk-goteborg-djurgarden-Qa1EJiLG/
