scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_5_market,match_url
2025-08-25 17:11:36 UTC,2021-10-02 16:00:00 UTC,Sarpsborg 08,Lillestrom,Eliteserien 2021,2,1,"1:0, 1:1",Sarpsborg Stadion,Sarpsborg,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/sarpsborg-08-lillestrom-IVZtgVEJ/
2025-08-25 17:11:36 UTC,2021-08-14 16:00:00 UTC,Kristiansund,Stabaek,Eliteserien 2021,5,1,"2:1, 3:0",Kristiansund Stadion,Kristiansund,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/kristiansund-stabaek-EyAOsyOA/
2025-08-25 17:11:37 UTC,2021-08-22 18:00:00 UTC,Rosenborg,Odd,Eliteserien 2021,5,0,"3:0, 2:0",Lerkendal Stadion,Trondheim,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/rosenborg-odds-bk-belDKA8f/
2025-08-25 17:11:37 UTC,2021-05-09 16:00:00 UTC,Molde,Kristiansund,Eliteserien 2021,2,0,"2:0, 0:0",Aker Stadion,Molde,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/molde-kristiansund-8dIjoAU2/
2025-08-25 17:13:23 UTC,2021-08-15 18:00:00 UTC,Brann,Sandefjord,Eliteserien 2021,3,2,"1:2, 2:0",Brann Stadion,Bergen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/brann-sandefjord-pxxh6WNP/
2025-08-25 17:13:22 UTC,2021-10-17 15:00:00 UTC,Stromsgodset,Viking,Eliteserien 2021,0,1,"0:1, 0:0",Marienlyst Stadion,Drammen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/stromsgodset-viking-WYXm7C8J/
2025-08-25 17:13:24 UTC,2021-09-11 16:00:00 UTC,Stabaek,Viking,Eliteserien 2021,1,3,"1:1, 0:2",Nadderud Stadion,Bekkestua,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/stabaek-viking-Qc6jird0/
2025-08-25 17:14:02 UTC,2021-09-26 18:00:00 UTC,Bodo/Glimt,Valerenga,Eliteserien 2021,1,0,"0:0, 1:0",Aspmyra Stadion,Bod,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/bodo-glimt-valerenga-EX3tlX1s/
2025-08-25 17:15:24 UTC,2021-08-22 16:00:00 UTC,Sandefjord,Tromso,Eliteserien 2021,1,1,"1:1, 0:0",Jotun Arena,Sandefjord,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/sandefjord-tromso-GrqXuzAK/
2025-08-25 17:15:23 UTC,2021-06-16 16:00:00 UTC,Bodo/Glimt,Stromsgodset,Eliteserien 2021,7,2,"4:0, 3:2",Aspmyra Stadion,Bod,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/bodo-glimt-stromsgodset-bo7Cpwvh/
2025-08-25 17:15:22 UTC,2021-11-28 16:00:00 UTC,Tromso,Stabaek,Eliteserien 2021,0,0,"0:0, 0:0",Romssa Arena,Troms,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/tromso-stabaek-xdABGDs2/
2025-08-25 17:16:00 UTC,2021-11-28 18:00:00 UTC,Brann,Molde,Eliteserien 2021,0,1,"0:0, 0:1",Brann Stadion,Bergen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2021/brann-molde-hMLFqcgb/
