scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 22:21:20 UTC,2019-06-01 16:00:00 UTC,Ostersund,Sundsvall,Allsvenskan 2019,1,1,"0:1, 1:0",Jamtkraft Arena,Ostersund,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/ostersund-sundsvall-vJN1UC75/
2025-08-25 22:23:11 UTC,2019-08-31 14:00:00 UTC,Orebro,AFC Eskilstuna,Allsvenskan 2019,3,1,"2:1, 1:0",Behrn Arena,rebro,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/orebro-afc-eskilstuna-4IWyPWmG/
2025-08-25 22:23:12 UTC,2019-05-11 14:00:00 UTC,Kalmar,Helsingborg,Allsvenskan 2019,1,0,"0:0, 1:0",Guldfågeln Arena,Kalmar,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/kalmar-helsingborg-nR3WcuXQ/
2025-08-25 22:23:11 UTC,2019-08-18 13:00:00 UTC,Orebro,Hacken,Allsvenskan 2019,1,2,"0:1, 1:1",Behrn Arena,rebro,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/orebro-hacken-0A9ydYJT/
2025-08-25 22:23:13 UTC,2019-09-25 17:00:00 UTC,Hacken,Elfsborg,Allsvenskan 2019,1,2,"1:1, 0:1",Bravida Arena,Gteborg,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/hacken-elfsborg-nJLXjtwQ/
2025-08-25 22:24:57 UTC,2019-10-06 15:30:00 UTC,Malmo FF,Goteborg,Allsvenskan 2019,1,0,"0:0, 1:0",Eleda Stadion,Malm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/malmo-ff-ifk-goteborg-QmindyF5/
2025-08-25 22:24:57 UTC,2019-05-11 14:00:00 UTC,AFC Eskilstuna,Falkenberg,Allsvenskan 2019,0,0,"0:0, 0:0",Tunavallen,Eskilstuna,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/afc-eskilstuna-falkenberg-xCA3jcP0/
2025-08-25 22:24:59 UTC,2019-05-19 13:00:00 UTC,Sirius,Hacken,Allsvenskan 2019,3,4,"1:2, 2:2",Studenternas IP,Uppsala,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/sirius-hacken-Iq77Kyvs/
2025-08-25 22:25:00 UTC,2019-05-26 13:00:00 UTC,Djurgarden,Ostersund,Allsvenskan 2019,3,1,"2:1, 1:0",3Arena,Stockholm,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/djurgarden-ostersund-zouJxy0P/
2025-08-25 22:26:48 UTC,2019-03-31 13:00:00 UTC,Kalmar,Sirius,Allsvenskan 2019,0,2,"0:1, 0:1",Guldfågeln Arena,Kalmar,Sweden,[],https://www.oddsportal.com/football/sweden/allsvenskan-2019/kalmar-sirius-69HtMZde/
