scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-25 13:39:24 UTC,2019-04-07 16:00:00 UTC,Haugesund,Sarpsborg 08,Eliteserien 2019,1,1,"1:0, 0:1",Haugesund Stadion,Haugesund,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/haugesund-sarpsborg-08-dAMfoAUp/
2025-08-25 13:39:25 UTC,2019-04-28 16:00:00 UTC,Tromso,Brann,Eliteserien 2019,1,2,"0:0, 1:2",Romssa Arena,Troms,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/tromso-brann-nTb4K1RK/
2025-08-25 13:39:25 UTC,2019-10-28 18:00:00 UTC,Brann,Bodo/Glimt,Eliteserien 2019,1,1,"0:1, 1:0",Brann Stadion,Bergen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/brann-bodo-glimt-Mc5RIIQd/
2025-08-25 13:39:24 UTC,2019-10-20 16:00:00 UTC,Ranheim,Odd,Eliteserien 2019,4,1,"2:1, 2:0",EXTRA Arena,Trondheim,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/ranheim-odds-bk-G0p6FqK4/
2025-08-25 13:41:12 UTC,2019-08-03 16:00:00 UTC,Sarpsborg 08,Rosenborg,Eliteserien 2019,1,1,"1:1, 0:0",Sarpsborg Stadion,Sarpsborg,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/sarpsborg-08-rosenborg-MoiiObpn/
2025-08-25 13:41:12 UTC,2019-05-16 16:00:00 UTC,Rosenborg,Haugesund,Eliteserien 2019,0,2,"0:1, 0:1",Lerkendal Stadion,Trondheim,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/rosenborg-haugesund-p6y3wGXa/
2025-08-25 13:41:12 UTC,2019-06-16 16:00:00 UTC,Lillestrom,Viking,Eliteserien 2019,0,2,"0:1, 0:1",Åråsen Stadion,Lillestrm,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/lillestrom-viking-GnyojEY2/
2025-08-25 13:41:13 UTC,2019-09-01 16:00:00 UTC,Mjondalen,Molde,Eliteserien 2019,1,3,"0:1, 1:2",Consto Arena,Mjndalen,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/mjondalen-molde-YJcrwMe7/
2025-08-25 13:42:59 UTC,2019-04-28 18:00:00 UTC,Molde,Rosenborg,Eliteserien 2019,3,0,"3:0, 0:0",Aker Stadion,Molde,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/molde-rosenborg-IHxmCwZ0/
2025-08-25 13:42:59 UTC,2019-04-14 16:00:00 UTC,Stabaek,Rosenborg,Eliteserien 2019,3,1,"1:1, 2:0",Nadderud Stadion,Bekkestua,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/stabaek-rosenborg-UT5CMWji/
2025-08-25 13:42:58 UTC,2019-11-02 17:30:00 UTC,Molde,Kristiansund,Eliteserien 2019,2,0,"1:0, 1:0",Aker Stadion,Molde,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/molde-kristiansund-0CnI8Y2k/
2025-08-25 13:43:01 UTC,2019-06-15 16:00:00 UTC,Haugesund,Brann,Eliteserien 2019,1,1,"0:1, 1:0",Haugesund Stadion,Haugesund,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/haugesund-brann-bB60r2Fd/
2025-08-25 13:45:49 UTC,2019-04-22 16:00:00 UTC,Kristiansund,Ranheim,Eliteserien 2019,0,0,"0:0, 0:0",Kristiansund Stadion,Kristiansund,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/kristiansund-ranheim-zZKd1MKr/
2025-08-25 13:45:49 UTC,2019-10-06 16:00:00 UTC,Stabaek,Viking,Eliteserien 2019,0,0,"0:0, 0:0",Nadderud Stadion,Bekkestua,Norway,[],https://www.oddsportal.com/football/norway/eliteserien-2019/stabaek-viking-xGCqbrkU/
