scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market,match_url
2025-08-29 10:46:46 UTC,2020-03-08 11:00:00 UTC,Hobro,Esbjerg,Superliga 2019/2020,1,1,"0:0, 1:1",DS Arena,Hobro,Denmark,"[{'odds_over': '3.52', 'odds_under': '1.30', 'bookmaker_name': '1xBet', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/hobro-esbjerg-Y9Oheylf/
2025-08-29 10:46:45 UTC,2019-09-15 10:00:00 UTC,Aarhus,Aalborg,Superliga 2019/2020,3,0,"2:0, 1:0",Ceres Park,Aarhus,Denmark,"[{'odds_over': '2.86', 'odds_under': '1.41', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.77', 'odds_under': '1.48', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/aarhus-aalborg-U7SzTZb3/
2025-08-29 10:46:45 UTC,2019-09-29 14:00:00 UTC,Midtjylland,Odense,Superliga 2019/2020,0,1,"0:0, 0:1",MCH Arena,Herning,Denmark,"[{'odds_over': '2.19', 'odds_under': '1.66', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.28', 'odds_under': '1.68', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.30', 'odds_under': '1.66', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/midtjylland-odense-dOLcYUzq/
2025-08-29 10:46:45 UTC,2020-06-21 16:00:00 UTC,Brondby,FC Copenhagen,Superliga 2019/2020,1,1,"0:0, 1:1",Brøndby Stadion,Brondby,Denmark,"[{'odds_over': '2.66', 'odds_under': '1.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.61', 'odds_under': '1.52', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.67', 'odds_under': '1.52', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/brondby-fc-copenhagen-tbpV2FR6/
2025-08-29 10:47:22 UTC,2020-06-01 18:00:00 UTC,Aarhus,Odense,Superliga 2019/2020,1,0,"0:0, 1:0",Ceres Park,Aarhus,Denmark,"[{'odds_over': '2.84', 'odds_under': '1.45', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.75', 'odds_under': '1.47', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.96', 'odds_under': '1.44', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/aarhus-odense-j59iGxQJ/
2025-08-29 10:47:20 UTC,2019-08-03 14:00:00 UTC,Sonderjyske,FC Copenhagen,Superliga 2019/2020,1,2,"0:1, 1:1",Haderslev Football Stadium,Haderslev,Denmark,"[{'odds_over': '1.98', 'odds_under': '1.81', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.09', 'odds_under': '1.81', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.11', 'odds_under': '1.78', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/sonderjyske-fc-copenhagen-EPX5lmQm/
2025-08-29 10:47:21 UTC,2020-03-02 18:00:00 UTC,Midtjylland,Sonderjyske,Superliga 2019/2020,3,0,"3:0, 0:0",MCH Arena,Herning,Denmark,"[{'odds_over': '1.92', 'odds_under': '1.88', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '1.97', 'odds_under': '1.93', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '1.92', 'odds_under': '1.96', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/midtjylland-sonderjyske-MDqEqvkr/
2025-08-29 10:47:21 UTC,2020-02-23 15:00:00 UTC,Silkeborg,FC Copenhagen,Superliga 2019/2020,1,1,"1:0, 0:1",Jysk Park,Silkeborg,Denmark,"[{'odds_over': '2.05', 'odds_under': '1.77', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.79', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.13', 'odds_under': '1.77', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/silkeborg-fc-copenhagen-Qsbrk0RK/
2025-08-29 10:47:54 UTC,2019-12-01 15:00:00 UTC,Esbjerg,Aarhus,Superliga 2019/2020,1,2,"0:1, 1:1",Blue Water Arena,Esbjerg,Denmark,"[{'odds_over': '2.68', 'odds_under': '1.46', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.83', 'odds_under': '1.46', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/esbjerg-aarhus-lGei1uSq/
2025-08-29 10:47:55 UTC,2019-10-25 17:00:00 UTC,Esbjerg,Midtjylland,Superliga 2019/2020,1,2,"0:0, 1:2",Blue Water Arena,Esbjerg,Denmark,"[{'odds_over': '2.75', 'odds_under': '1.44', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'odds_over': '2.61', 'odds_under': '1.52', 'bookmaker_name': 'Dafabet', 'period': 'FullTime'}, {'odds_over': '2.83', 'odds_under': '1.46', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]",https://www.oddsportal.com/football/denmark/superliga-2019-2020/esbjerg-midtjylland-lvjVQPjU/
