scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-17 00:14:30 UTC,2020-09-19 17:00:00 UTC,Lugano,Luzern,Super League 2020/2021,2,1,"2:0, 0:1",Stadio di Cornaredo,Lugano,Switzerland,"[{'odds_over': '2.75', 'odds_under': '1.39', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:22:28 UTC,2020-09-19 17:00:00 UTC,Young Boys,Zurich,Super League 2020/2021,2,1,"1:1, 1:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '1.46', 'odds_under': '2.50', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:10:36 UTC,2020-09-20 14:00:00 UTC,St. Gallen,Sion,Super League 2020/2021,1,0,"1:0, 0:0",Kybunpark,St. Gallen,Switzerland,"[{'odds_over': '1.79', 'odds_under': '1.91', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:21:24 UTC,2020-09-20 14:00:00 UTC,Basel,Vaduz,Super League 2020/2021,2,2,"2:1, 0:1",St. Jakob-Park,Basel,Switzerland,"[{'odds_over': '1.58', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:39:47 UTC,2020-09-20 14:00:00 UTC,Lausanne,Servette,Super League 2020/2021,2,1,"1:0, 1:1",Stade Olympique de la Pontaise,Lausanne,Switzerland,"[{'odds_over': '2.05', 'odds_under': '1.68', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:15:34 UTC,2020-09-26 17:00:00 UTC,Zurich,Lugano,Super League 2020/2021,2,2,"1:1, 1:1",Letzigrund Stadion,Zürich,Switzerland,"[{'odds_over': '2.02', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:20:22 UTC,2020-09-26 17:00:00 UTC,Sion,Young Boys,Super League 2020/2021,0,0,"0:0, 0:0",Stade de Tourbillon,Sion,Switzerland,"[{'odds_over': '1.86', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:23:33 UTC,2020-09-27 14:00:00 UTC,Vaduz,St. Gallen,Super League 2020/2021,0,1,"0:0, 0:1",Rheinpark Stadion,Vaduz,Liechtenstein,"[{'odds_over': '1.59', 'odds_under': '2.19', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:26:04 UTC,2020-09-27 14:00:00 UTC,Servette,Basel,Super League 2020/2021,1,0,"0:0, 1:0",Stade de Genève,Geneva,Switzerland,"[{'odds_over': '1.95', 'odds_under': '1.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:38:19 UTC,2020-09-27 14:00:00 UTC,Luzern,Lausanne,Super League 2020/2021,2,2,"1:1, 1:1",Swissporarena,Luzern,Switzerland,"[{'odds_over': '2.08', 'odds_under': '1.66', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:28:37 UTC,2020-10-03 17:00:00 UTC,Lugano,Sion,Super League 2020/2021,2,2,"0:1, 2:1",Stadio di Cornaredo,Lugano,Switzerland,"[{'odds_over': '2.35', 'odds_under': '1.52', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:31:05 UTC,2020-10-03 17:00:00 UTC,Lausanne,Zurich,Super League 2020/2021,4,0,"2:0, 2:0",Stade Olympique de la Pontaise,Lausanne,Switzerland,"[{'odds_over': '1.59', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:09:33 UTC,2020-10-04 14:00:00 UTC,Basel,Luzern,Super League 2020/2021,3,2,"2:1, 1:1",St. Jakob-Park,Basel,Switzerland,"[{'odds_over': '1.93', 'odds_under': '1.77', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:12:00 UTC,2020-10-04 14:00:00 UTC,Young Boys,Vaduz,Super League 2020/2021,1,0,"0:0, 1:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '1.36', 'odds_under': '2.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:25:23 UTC,2020-10-04 14:00:00 UTC,St. Gallen,Servette,Super League 2020/2021,1,0,"1:0, 0:0",Kybunpark,St. Gallen,Switzerland,"[{'odds_over': '1.70', 'odds_under': '2.02', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:31:50 UTC,2020-10-17 17:00:00 UTC,Vaduz,Lugano,Super League 2020/2021,1,1,"1:0, 0:1",Rheinpark Stadion,Vaduz,Liechtenstein,"[{'odds_over': '2.05', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:41:14 UTC,2020-10-17 17:00:00 UTC,Servette,Young Boys,Super League 2020/2021,0,0,"0:0, 0:0",Stade de Genève,Geneva,Switzerland,"[{'odds_over': '1.92', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:17:02 UTC,2020-10-18 14:00:00 UTC,Sion,Lausanne,Super League 2020/2021,0,0,"0:0, 0:0",Stade de Tourbillon,Sion,Switzerland,"[{'odds_over': '2.45', 'odds_under': '1.49', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:29:20 UTC,2020-10-18 14:00:00 UTC,Luzern,St. Gallen,Super League 2020/2021,2,2,"0:1, 2:1",Swissporarena,Luzern,Switzerland,"[{'odds_over': '1.88', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:09:35 UTC,2020-10-24 17:00:00 UTC,Lugano,St. Gallen,Super League 2020/2021,1,0,"1:0, 0:0",Stadio di Cornaredo,Lugano,Switzerland,"[{'odds_over': '1.94', 'odds_under': '1.78', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:15:13 UTC,2020-10-24 17:00:00 UTC,Vaduz,Zurich,Super League 2020/2021,1,4,"0:2, 1:2",Rheinpark Stadion,Vaduz,Liechtenstein,"[{'odds_over': '1.76', 'odds_under': '1.96', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:13:53 UTC,2020-10-25 15:00:00 UTC,Young Boys,Luzern,Super League 2020/2021,2,1,"0:1, 2:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '1.86', 'odds_under': '1.86', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:28:13 UTC,2020-11-01 15:00:00 UTC,St. Gallen,Basel,Super League 2020/2021,1,3,"1:2, 0:1",Kybunpark,St. Gallen,Switzerland,"[{'odds_over': '1.60', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:20:41 UTC,2020-11-04 17:00:00 UTC,Zurich,Basel,Super League 2020/2021,1,0,"0:0, 1:0",Letzigrund Stadion,Zürich,Switzerland,"[{'odds_over': '1.54', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:35:25 UTC,2020-11-07 18:00:00 UTC,Zurich,Luzern,Super League 2020/2021,2,0,"2:0, 0:0",Letzigrund Stadion,Zürich,Switzerland,"[{'odds_over': '1.94', 'odds_under': '1.78', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:39:01 UTC,2020-11-07 18:00:00 UTC,Lausanne,Lugano,Super League 2020/2021,0,1,"0:1, 0:0",Stade Olympique de la Pontaise,Lausanne,Switzerland,"[{'odds_over': '2.70', 'odds_under': '1.41', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:38:20 UTC,2020-11-08 15:00:00 UTC,Young Boys,St. Gallen,Super League 2020/2021,0,0,"0:0, 0:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '1.63', 'odds_under': '2.16', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:11:43 UTC,2020-11-21 17:15:00 UTC,Luzern,Vaduz,Super League 2020/2021,1,1,"1:0, 0:1",Swissporarena,Luzern,Switzerland,"[{'odds_over': '1.88', 'odds_under': '1.84', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:34:42 UTC,2020-11-21 19:30:00 UTC,Young Boys,Basel,Super League 2020/2021,2,1,"1:1, 1:0",Stadion Wankdorf,Bern,Switzerland,"[{'odds_over': '1.54', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:17:47 UTC,2020-11-22 15:00:00 UTC,St. Gallen,Lausanne,Super League 2020/2021,2,2,"0:2, 2:0",Kybunpark,St. Gallen,Switzerland,"[{'odds_over': '1.91', 'odds_under': '1.81', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:23:35 UTC,2020-11-22 15:00:00 UTC,Sion,Zurich,Super League 2020/2021,2,2,"0:0, 2:2",Stade de Tourbillon,Sion,Switzerland,"[{'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:36:08 UTC,2020-11-22 15:00:00 UTC,Servette,Lugano,Super League 2020/2021,1,1,"1:0, 0:1",Stade de Genève,Geneva,Switzerland,"[{'odds_over': '2.60', 'odds_under': '1.43', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:19:56 UTC,2020-11-25 17:15:00 UTC,Sion,Servette,Super League 2020/2021,2,0,"1:0, 1:0",Stade de Tourbillon,Sion,Switzerland,"[{'odds_over': '2.45', 'odds_under': '1.49', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:40:47 UTC,2020-11-25 17:15:00 UTC,Basel,Lausanne,Super League 2020/2021,2,1,"1:0, 1:1",St. Jakob-Park,Basel,Switzerland,"[{'odds_over': '1.90', 'odds_under': '1.82', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:36:30 UTC,2020-11-28 17:15:00 UTC,Vaduz,Sion,Super League 2020/2021,4,1,"1:1, 3:0",Rheinpark Stadion,Vaduz,Liechtenstein,"[{'odds_over': '2.16', 'odds_under': '1.63', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:09:56 UTC,2020-11-28 19:30:00 UTC,Servette,Luzern,Super League 2020/2021,1,3,"0:1, 1:2",Stade de Genève,Geneva,Switzerland,"[{'odds_over': '2.20', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:14:36 UTC,2020-11-29 15:00:00 UTC,Lugano,Basel,Super League 2020/2021,1,0,"0:0, 1:0",Stadio di Cornaredo,Lugano,Switzerland,"[{'odds_over': '2.55', 'odds_under': '1.45', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:29:41 UTC,2020-11-29 15:00:00 UTC,Lausanne,Young Boys,Super League 2020/2021,0,3,"0:1, 0:2",Stade de la Tuiliere,Lausanne,Switzerland,"[{'odds_over': '1.96', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:14:14 UTC,2020-12-02 17:15:00 UTC,Servette,Zurich,Super League 2020/2021,2,1,"0:0, 2:1",Stade de Genève,Geneva,Switzerland,"[{'odds_over': '1.87', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:26:27 UTC,2020-12-02 17:15:00 UTC,Luzern,Sion,Super League 2020/2021,2,0,"0:0, 2:0",Swissporarena,Luzern,Switzerland,"[{'odds_over': '2.50', 'odds_under': '1.46', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:40:31 UTC,2020-12-02 17:15:00 UTC,Lausanne,Vaduz,Super League 2020/2021,3,0,"0:0, 3:0",Stade de la Tuiliere,Lausanne,Switzerland,"[{'odds_over': '1.90', 'odds_under': '1.82', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:30:22 UTC,2020-12-05 19:30:00 UTC,Basel,Servette,Super League 2020/2021,1,0,"0:0, 1:0",St. Jakob-Park,Basel,Switzerland,"[{'odds_over': '1.72', 'odds_under': '2.02', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:30:44 UTC,2020-12-06 15:00:00 UTC,Zurich,Lausanne,Super League 2020/2021,4,0,"2:0, 2:0",Letzigrund Stadion,Zürich,Switzerland,"[{'odds_over': '2.06', 'odds_under': '1.69', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:39:21 UTC,2020-12-06 15:00:00 UTC,Luzern,Young Boys,Super League 2020/2021,2,3,"0:3, 2:0",Swissporarena,Luzern,Switzerland,"[{'odds_over': '1.92', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:11:18 UTC,2020-12-09 17:15:00 UTC,Basel,Sion,Super League 2020/2021,4,2,"3:1, 1:1",St. Jakob-Park,Basel,Switzerland,"[{'odds_over': '1.92', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:29:16 UTC,2020-12-09 17:15:00 UTC,Zurich,St. Gallen,Super League 2020/2021,1,2,"1:2, 0:0",Letzigrund Stadion,Zürich,Switzerland,"[{'odds_over': '1.84', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-17 00:37:14 UTC,2020-12-09 17:15:00 UTC,Vaduz,Servette,Super League 2020/2021,0,2,"0:1, 0:1",Rheinpark Stadion,Vaduz,Liechtenstein,"[{'odds_over': '2.03', 'odds_under': '1.71', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
